; Tables for Std model AutoHardSize capacity look-up rules
TABLE TrmlUnit
PropName,BaseName,Type,System,Zone,PriAirFlowMax,PriAirFlowMin,HtgAirFlowMax,ReheatCtrlMthd
;,,,,,(cfm),(cfm),( cfm)
,"BaseVAVBox TrmlUnit","VAVReheatBox","BaseAirSys5","Thermal Zone: F1 Business Center",-99996.000,180.000,-99996.000,"DualMaximum"
,"BaseVAVBox TrmlUnit-2","VAVReheatBox","BaseAirSys5","Thermal Zone: F1 Corridor",-99996.000,276.750,-99996.000,"DualMaximum"
,"BaseVAVBox TrmlUnit-3","VAVReheatBox","BaseAirSys5","Thermal Zone: F1 Lounge",-99996.000,525.000,-99996.000,"DualMaximum"
,"BaseVAVBox TrmlUnit-4","VAVReheatBox","BaseAirSys5","Thermal Zone: F1 Fitness Center",-99996.000,450.000,-99996.000,"DualMaximum"
,"BaseVAVBox TrmlUnit-5","VAVReheatBox","BaseAirSys5","Thermal Zone: F1 Leasing Office",-99996.000,51.750,-99996.000,"DualMaximum"
,"BaseVAVBox TrmlUnit-6","VAVReheatBox","BaseAirSys5","Thermal Zone: F1 Mechanical Room",-99996.000,64.800,-99996.000,"DualMaximum"
,"BaseVAVBox TrmlUnit-7","VAVReheatBox","BaseAirSys5","Thermal Zone: F1 Retail N-NW",-99996.000,1496.250,-99996.000,"DualMaximum"
,"BaseVAVBox TrmlUnit-8","VAVReheatBox","BaseAirSys5","Thermal Zone: F1 Retail NE",-99996.000,1080.000,-99996.000,"DualMaximum"
,"BaseVAVBox TrmlUnit-9","VAVReheatBox","BaseAirSys5","Thermal Zone: F1 Retail SE",-99996.000,720.000,-99996.000,"DualMaximum"
,"BaseVAVBox TrmlUnit-10","VAVReheatBox","BaseAirSys5","Thermal Zone: F1 Retail SW",-99996.000,1107.000,-99996.000,"DualMaximum"
,"BaseVAVBox TrmlUnit-11","VAVReheatBox","BaseAirSys5-2","Thermal Zone: F2-4 Corridor",-99996.000,402.750,-99996.000,"DualMaximum"
,"BaseVAVBox TrmlUnit-12","VAVReheatBox","BaseAirSys5-3","Thermal Zone: F5 Corridor",-99996.000,402.750,-99996.000,"DualMaximum"
ENDTABLE
TABLE CoilClg
PropName,BaseName,Type,System,Zone,CapTotNetRtd,CapTotGrossRtd,FluidFlowRtDsgn,DXSEER,DXEER,NumClgStages
;,,,,,(Btu/hr),(Btu/hr),( gpm),
,"BaseSys5 CoilClg","DirectExpansion","BaseAirSys5","UNDEFINED",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000,1
,"BaseSys5 CoilClg-2","DirectExpansion","BaseAirSys5-2","UNDEFINED",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000,1
,"BaseSys5 CoilClg-3","DirectExpansion","BaseAirSys5-3","UNDEFINED",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000,1
,"BaseSys1 CoilClg","DirectExpansion","BaseZnSys1","Thermal Zone: F2-4 1-Bed Core N",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000,-99996
,"BaseSys1 CoilClg-2","DirectExpansion","BaseZnSys1-2","Thermal Zone: F2-4 1-Bed Core West",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000,-99996
,"BaseSys1 CoilClg-3","DirectExpansion","BaseZnSys1-3","Thermal Zone: F2-4 1-Bed Core East",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000,-99996
,"BaseSys1 CoilClg-4","DirectExpansion","BaseZnSys1-4","Thermal Zone: F2-4 1-Bed North",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000,-99996
,"BaseSys1 CoilClg-5","DirectExpansion","BaseZnSys1-5","Thermal Zone: F2-4 2-Bed Core NE-NW",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000,-99996
,"BaseSys1 CoilClg-6","DirectExpansion","BaseZnSys1-6","Thermal Zone: F2-4 2-Bed East",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000,-99996
,"BaseSys1 CoilClg-7","DirectExpansion","BaseZnSys1-7","Thermal Zone: F2-4 2-Bed West",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000,-99996
,"BaseSys1 CoilClg-8","DirectExpansion","BaseZnSys1-8","Thermal Zone: F2-4 3-Bed NE",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000,-99996
,"BaseSys1 CoilClg-9","DirectExpansion","BaseZnSys1-9","Thermal Zone: F2-4 3-Bed NW",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000,-99996
,"BaseSys1 CoilClg-10","DirectExpansion","BaseZnSys1-10","Thermal Zone: F2-4 Studio SE",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000,-99996
,"BaseSys1 CoilClg-11","DirectExpansion","BaseZnSys1-11","Thermal Zone: F2-4 Studio SW",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000,-99996
,"BaseSys1 CoilClg-12","DirectExpansion","BaseZnSys1-12","Thermal Zone: F5 1-Bed Core N",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000,-99996
,"BaseSys1 CoilClg-13","DirectExpansion","BaseZnSys1-13","Thermal Zone: F5 1-Bed Core West",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000,-99996
,"BaseSys1 CoilClg-14","DirectExpansion","BaseZnSys1-14","Thermal Zone: F5 1-Bed Core East",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000,-99996
,"BaseSys1 CoilClg-15","DirectExpansion","BaseZnSys1-15","Thermal Zone: F5 1-Bed North",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000,-99996
,"BaseSys1 CoilClg-16","DirectExpansion","BaseZnSys1-16","Thermal Zone: F5 2-Bed Core NE-NW",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000,-99996
,"BaseSys1 CoilClg-17","DirectExpansion","BaseZnSys1-17","Thermal Zone: F5 2-Bed East",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000,-99996
,"BaseSys1 CoilClg-18","DirectExpansion","BaseZnSys1-18","Thermal Zone: F5 2-Bed West",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000,-99996
,"BaseSys1 CoilClg-19","DirectExpansion","BaseZnSys1-19","Thermal Zone: F5 3-Bed NE",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000,-99996
,"BaseSys1 CoilClg-20","DirectExpansion","BaseZnSys1-20","Thermal Zone: F5 3-Bed NW",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000,-99996
,"BaseSys1 CoilClg-21","DirectExpansion","BaseZnSys1-21","Thermal Zone: F5 Studio SE",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000,-99996
,"BaseSys1 CoilClg-22","DirectExpansion","BaseZnSys1-22","Thermal Zone: F5 Studio SW",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000,-99996
ENDTABLE
TABLE CoilHtg
PropName,BaseName,Type,System,Zone,CapTotNetRtd,CapTotGrossRtd,FluidFlowRtDsgn,FurnAFUE,FurnThrmlEff,
;,,,,,(Btu/hr),(Btu/hr),( gpm),
,"BaseSys5 CoilHtg","HotWater","BaseAirSys5","UNDEFINED",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000
,"BaseSys5 CoilHtg-2","HotWater","BaseAirSys5-2","UNDEFINED",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000
,"BaseSys5 CoilHtg-3","HotWater","BaseAirSys5-3","UNDEFINED",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000
,"BaseSys1 CoilHtg","Furnace","BaseZnSys1","Thermal Zone: F2-4 1-Bed Core N",-99996.000,-99996.000,-99996.00000,-99996.000,0.800
,"BaseSys1 CoilHtg-2","Furnace","BaseZnSys1-2","Thermal Zone: F2-4 1-Bed Core West",-99996.000,-99996.000,-99996.00000,-99996.000,0.800
,"BaseSys1 CoilHtg-3","Furnace","BaseZnSys1-3","Thermal Zone: F2-4 1-Bed Core East",-99996.000,-99996.000,-99996.00000,-99996.000,0.800
,"BaseSys1 CoilHtg-4","Furnace","BaseZnSys1-4","Thermal Zone: F2-4 1-Bed North",-99996.000,-99996.000,-99996.00000,-99996.000,0.800
,"BaseSys1 CoilHtg-5","Furnace","BaseZnSys1-5","Thermal Zone: F2-4 2-Bed Core NE-NW",-99996.000,-99996.000,-99996.00000,-99996.000,0.800
,"BaseSys1 CoilHtg-6","Furnace","BaseZnSys1-6","Thermal Zone: F2-4 2-Bed East",-99996.000,-99996.000,-99996.00000,-99996.000,0.800
,"BaseSys1 CoilHtg-7","Furnace","BaseZnSys1-7","Thermal Zone: F2-4 2-Bed West",-99996.000,-99996.000,-99996.00000,-99996.000,0.800
,"BaseSys1 CoilHtg-8","Furnace","BaseZnSys1-8","Thermal Zone: F2-4 3-Bed NE",-99996.000,-99996.000,-99996.00000,-99996.000,0.800
,"BaseSys1 CoilHtg-9","Furnace","BaseZnSys1-9","Thermal Zone: F2-4 3-Bed NW",-99996.000,-99996.000,-99996.00000,-99996.000,0.800
,"BaseSys1 CoilHtg-10","Furnace","BaseZnSys1-10","Thermal Zone: F2-4 Studio SE",-99996.000,-99996.000,-99996.00000,-99996.000,0.800
,"BaseSys1 CoilHtg-11","Furnace","BaseZnSys1-11","Thermal Zone: F2-4 Studio SW",-99996.000,-99996.000,-99996.00000,-99996.000,0.800
,"BaseSys1 CoilHtg-12","Furnace","BaseZnSys1-12","Thermal Zone: F5 1-Bed Core N",-99996.000,-99996.000,-99996.00000,-99996.000,0.800
,"BaseSys1 CoilHtg-13","Furnace","BaseZnSys1-13","Thermal Zone: F5 1-Bed Core West",-99996.000,-99996.000,-99996.00000,-99996.000,0.800
,"BaseSys1 CoilHtg-14","Furnace","BaseZnSys1-14","Thermal Zone: F5 1-Bed Core East",-99996.000,-99996.000,-99996.00000,-99996.000,0.800
,"BaseSys1 CoilHtg-15","Furnace","BaseZnSys1-15","Thermal Zone: F5 1-Bed North",-99996.000,-99996.000,-99996.00000,-99996.000,0.800
,"BaseSys1 CoilHtg-16","Furnace","BaseZnSys1-16","Thermal Zone: F5 2-Bed Core NE-NW",-99996.000,-99996.000,-99996.00000,-99996.000,0.800
,"BaseSys1 CoilHtg-17","Furnace","BaseZnSys1-17","Thermal Zone: F5 2-Bed East",-99996.000,-99996.000,-99996.00000,-99996.000,0.800
,"BaseSys1 CoilHtg-18","Furnace","BaseZnSys1-18","Thermal Zone: F5 2-Bed West",-99996.000,-99996.000,-99996.00000,-99996.000,0.800
,"BaseSys1 CoilHtg-19","Furnace","BaseZnSys1-19","Thermal Zone: F5 3-Bed NE",-99996.000,-99996.000,-99996.00000,-99996.000,0.800
,"BaseSys1 CoilHtg-20","Furnace","BaseZnSys1-20","Thermal Zone: F5 3-Bed NW",-99996.000,-99996.000,-99996.00000,-99996.000,0.800
,"BaseSys1 CoilHtg-21","Furnace","BaseZnSys1-21","Thermal Zone: F5 Studio SE",-99996.000,-99996.000,-99996.00000,-99996.000,0.800
,"BaseSys1 CoilHtg-22","Furnace","BaseZnSys1-22","Thermal Zone: F5 Studio SW",-99996.000,-99996.000,-99996.00000,-99996.000,0.800
,"BaseVAVBox CoilHtg","HotWater","BaseAirSys5","Thermal Zone: F1 Business Center",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000
,"BaseVAVBox CoilHtg-2","HotWater","BaseAirSys5","Thermal Zone: F1 Corridor",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000
,"BaseVAVBox CoilHtg-3","HotWater","BaseAirSys5","Thermal Zone: F1 Lounge",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000
,"BaseVAVBox CoilHtg-4","HotWater","BaseAirSys5","Thermal Zone: F1 Fitness Center",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000
,"BaseVAVBox CoilHtg-5","HotWater","BaseAirSys5","Thermal Zone: F1 Leasing Office",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000
,"BaseVAVBox CoilHtg-6","HotWater","BaseAirSys5","Thermal Zone: F1 Mechanical Room",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000
,"BaseVAVBox CoilHtg-7","HotWater","BaseAirSys5","Thermal Zone: F1 Retail N-NW",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000
,"BaseVAVBox CoilHtg-8","HotWater","BaseAirSys5","Thermal Zone: F1 Retail NE",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000
,"BaseVAVBox CoilHtg-9","HotWater","BaseAirSys5","Thermal Zone: F1 Retail SE",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000
,"BaseVAVBox CoilHtg-10","HotWater","BaseAirSys5","Thermal Zone: F1 Retail SW",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000
,"BaseVAVBox CoilHtg-11","HotWater","BaseAirSys5-2","Thermal Zone: F2-4 Corridor",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000
,"BaseVAVBox CoilHtg-12","HotWater","BaseAirSys5-3","Thermal Zone: F5 Corridor",-99996.000,-99996.000,-99996.00000,-99996.000,-99996.000
ENDTABLE
TABLE Fan
PropName,BaseName,CtrlMthd,System,Zone,FlowCap,FlowMin,FlowEff,ModelingMthd,TotStaticPress,MtrBHP,MtrHP,MtrPos,MtrEff
;,,,,,(cfm),(cfm),,,(inH2O),(hp),(hp),
,"BaseSys5 Fan","VariableSpeedDrive","BaseAirSys5","UNDEFINED",0.000,-99996.000,1.000,"StaticPressure",0.000,0.000,-99996.000,"InAirStream",1.000
,"BaseSys5 Fan-2","VariableSpeedDrive","BaseAirSys5-2","UNDEFINED",0.000,-99996.000,1.000,"StaticPressure",0.000,0.000,-99996.000,"InAirStream",1.000
,"BaseSys5 Fan-3","VariableSpeedDrive","BaseAirSys5-3","UNDEFINED",0.000,-99996.000,1.000,"StaticPressure",0.000,0.000,-99996.000,"InAirStream",1.000
,"BaseSys1 Fan","ConstantVolume","BaseZnSys1","Thermal Zone: F2-4 1-Bed Core N",-99996.000,-99996.000,1.000,"StaticPressure",0.000,0.000,-99996.000,"InAirStream",1.000
