18,4,"Row/Col hourly results data begin"
"Hourly Results of CEC Compliance Manager"
,Software:,,"CBECC-Com 2019.1.0 (1079)"
,CompMgr:,,"BEMCmpMgr 2019.1.0 (5962)"
,OpenStudio:,,"1.11.3.f52686d8e1"
,EnergyPlus:,,"9.0.1-bb7ca4f0da"
,CSE:,,""
,Ruleset:,,"CA 2019 Nonresidential, Vers. 1.0 Alpha (T24N_2019.bin)"
Run Title:,,,""
Run Date/Time:,,,"2019-11-06 14:30:44"
Cond. Area:,,,5502
Model:,,,"Proposed"
Model File:,,,"C:\Users\mnakajima\Downloads\cbecc-com-project\cbecc-com-project\modelkit\runs\01_window_u\instance.cibd19"

,,,Site Electric Use,,,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,,,Site Propane Use,,,,,,,,,,,,,TDV Multipliers,
,,,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,PV,Battery,Comp Tot,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Comp Tot,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Comp Tot,TOTAL,Electric,NatGas,OtherFuel
Mo,Da,Hr,(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kTDV/kWh),(kTDV/MBtu),(kTDV/MBtu)
1,1,1,0,0.0369712,2.03825,0,0,0,0.165062,0.412656,0,0,0,0,0,2.24028,2.65294,2.19373,0,0,0,0,0,0,0,0,0,0,6.5812,6.5812,0,0,0,0,0,0,0,0,0,0,0,0,0,24.83,2084.1,4194.5,
1,1,2,0,0.0241738,1.92429,0,0,0,0.165062,0.412656,0,0,0,0,0,2.11352,2.52618,2.01707,0,0,0,0,0,0,0,0,0,0,6.05122,6.05122,0,0,0,0,0,0,0,0,0,0,0,0,0,24.59,2084.1,4194.5,
1,1,3,0,0.0206972,1.85827,0,0,0,0.165062,0.412656,0,0,0,0,0,2.04403,2.45668,1.80831,0,0,0,0,0,0,0,0,0,0,5.42494,5.42494,0,0,0,0,0,0,0,0,0,0,0,0,0,24.46,2084.1,4194.5,
1,1,4,0,0.0244938,1.85827,0,0,0,0.165062,0.412656,0,0,0,0,0,2.04782,2.46048,1.69546,0,0,0,0,0,0,0,0,0,0,5.08637,5.08637,0,0,0,0,0,0,0,0,0,0,0,0,0,24.43,2084.1,4194.5,
1,1,5,0,0.0290959,2.15813,0,0,0.264686,0.165062,0.412656,0,0,0,0,0,2.61698,3.02963,1.43884,0,0,0,0,0,0,0,0,0,0,4.31653,4.31653,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7,2084.1,4194.5,
1,1,6,0,0.0295179,3.66926,0,0,0,0.165062,0.412656,0,0,0,0,0,3.86384,4.27649,6.13264,0,0,0,0,0,0,0,0,0,0,18.3979,18.3979,0,0,0,0,0,0,0,0,0,0,0,0,0,24.94,2084.1,4194.5,
1,1,7,0,0,3.66926,0,0,0,0.165062,0.412656,0,0,0,0,0,3.83432,4.24698,4.57814,0,0,0,0,0,0,0,0,0,0,13.7344,13.7344,0,0,0,0,0,0,0,0,0,0,0,0,0,25.06,2084.1,4194.5,
1,1,8,0,0,3.66926,0,0,0.26468,0.165062,0.412656,0,0,0,0,0,4.099,4.51166,5.64013,0,0,0,0,0,0,0,0,0,0,16.9204,16.9204,0,0,0,0,0,0,0,0,0,0,0,0,0,25.06,2084.1,4194.5,
1,1,9,0,0,3.66926,0,0,0,0.165062,0.412656,0,0,0,0,0,3.83432,4.24698,5.67736,0,0,0,0,0,0,0,0,0,0,17.0321,17.0321,0,0,0,0,0,0,0,0,0,0,0,0,0,24.87,2084.1,4194.5,
1,1,10,0,0,3.66926,0,0,0,0.165062,0.412656,0,0,0,0,0,3.83432,4.24698,5.92865,0,0,0,0,0,0,0,0,0,0,17.7859,17.7859,0,0,0,0,0,0,0,0,0,0,0,0,0,23.58,2084.1,4194.5,
1,1,11,0,0,3.66926,0,0,0,0.165062,0.412656,0,0,0,0,0,3.83432,4.24698,5.64891,0,0,0,0,0,0,0,0,0,0,16.9467,16.9467,0,0,0,0,0,0,0,0,0,0,0,0,0,23.48,2084.1,4194.5,
1,1,12,0,0,3.66926,0,0,0.26529,0.165062,0.412656,0,0,0,0,0,4.09961,4.51227,5.2773,0,0,0,0,0,0,0,0,0,0,15.8319,15.8319,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4,2084.1,4194.5,
1,1,13,0,0,3.66926,0,0,0,0.165062,0.412656,0,0,0,0,0,3.83432,4.24698,4.84803,0,0,0,0,0,0,0,0,0,0,14.5441,14.5441,0,0,0,0,0,0,0,0,0,0,0,0,0,23.43,2084.1,4194.5,
1,1,14,0,0,3.66926,0,0,0,0.165062,0.412656,0,0,0,0,0,3.83432,4.24698,2.56555,0,0,0,0,0,0,0,0,0,0,7.69665,7.69665,0,0,0,0,0,0,0,0,0,0,0,0,0,23.43,2084.1,4194.5,
1,1,15,0,0,3.66926,0,0,0.265289,0.165062,0.412656,0,0,0,0,0,4.09961,4.51227,1.55111,0,0,0,0,0,0,0,0,0,0,4.65332,4.65332,0,0,0,0,0,0,0,0,0,0,0,0,0,23.54,2084.1,4194.5,
1,1,16,0,0,3.66926,0,0,0,0.165062,0.412656,0,0,0,0,0,3.83432,4.24698,1.45501,0,0,0,0,0,0,0,0,0,0,4.36502,4.36502,0,0,0,0,0,0,0,0,0,0,0,0,0,24.75,2084.1,4194.5,
1,1,17,0,0,3.66926,0,0,0,0.165062,0.412656,0,0,0,0,0,3.83432,4.24698,1.22247,0,0,0,0,0,0,0,0,0,0,3.6674,3.6674,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1,2084.1,4194.5,
1,1,18,0,0,3.66926,0,0,0,0.165062,0.412656,0,0,0,0,0,3.83432,4.24698,1.08545,0,0,0,0,0,0,0,0,0,0,3.25636,3.25636,0,0,0,0,0,0,0,0,0,0,0,0,0,25.12,2084.1,4194.5,
1,1,19,0,0.026655,1.76187,0,0,0.264686,0.165062,0.412656,0,0,0,0,0,2.21828,2.63093,1.34053,0,0,0,0,0,0,0,0,0,0,4.02159,4.02159,0,0,0,0,0,0,0,0,0,0,0,0,0,25.12,2084.1,4194.5,
1,1,20,0,0.0114551,1.9102,0,0,0,0.165062,0.412656,0,0,0,0,0,2.08672,2.49938,2.08477,0,0,0,0,0,0,0,0,0,0,6.25431,6.25431,0,0,0,0,0,0,0,0,0,0,0,0,0,25.12,2084.1,4194.5,
1,1,21,0,0.029439,1.95141,0,0,0,0.165062,0.412656,0,0,0,0,0,2.14591,2.55856,1.52403,0,0,0,0,0,0,0,0,0,0,4.57208,4.57208,0,0,0,0,0,0,0,0,0,0,0,0,0,25.12,2084.1,4194.5,
1,1,22,0,0.0336827,2.08256,0,0,0.265589,0.165062,0.412656,0,0,0,0,0,2.54689,2.95955,0.651564,0,0,0,0,0,0,0,0,0,0,1.95469,1.95469,0,0,0,0,0,0,0,0,0,0,0,0,0,25.12,2084.1,4194.5,
1,1,23,0,0.0249703,1.92429,0,0,0,0.165062,0.412656,0,0,0,0,0,2.11432,2.52698,2.1016,0,0,0,0,0,0,0,0,0,0,6.30479,6.30479,0,0,0,0,0,0,0,0,0,0,0,0,0,25.02,2084.1,4194.5,
1,1,24,0,0.0259984,1.92429,0,0,0,0.165062,0.412656,0,0,0,0,0,2.11535,2.528,2.39041,0,0,0,0,0,0,0,0,0,0,7.17124,7.17124,0,0,0,0,0,0,0,0,0,0,0,0,0,24.92,2084.1,4194.5,
1,2,1,0,0.0283001,1.92429,0,0,0,0.165062,0.412656,0,0,0,0,0,2.11765,2.53031,2.68073,0,0,0,0,0,0,0,0,0,0,8.04218,8.04218,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2,2084.1,4194.5,
1,2,2,0,0.0359449,2.14858,0,0,0.264984,0.165062,0.412656,0,0,0,0,0,2.61457,3.02723,2.31201,0,0,0,0,0,0,0,0,0,0,6.93602,6.93602,0,0,0,0,0,0,0,0,0,0,0,0,0,23.95,2084.1,4194.5,
1,2,3,0,0.0385513,2.37288,0,0,0,0.165062,0.412656,0,0,0,0,0,2.57649,2.98914,1.88316,0,0,0,0,0,0,0,0,0,0,5.64948,5.64948,0,0,0,0,0,0,0,0,0,0,0,0,0,23.89,2084.1,4194.5,
1,2,4,0,0.0394879,2.25892,0,0,0,0.165062,0.412656,0,0,0,0,0,2.46347,2.87612,1.80663,0,0,0,0,0,0,0,0,0,0,5.41988,5.41988,0,0,0,0,0,0,0,0,0,0,0,0,0,23.92,2084.1,4194.5,
1,2,5,0,0.0277263,2.2961,0,0,0,0.165062,0.412656,0,0,0,0,0,2.48889,2.90155,1.17989,0,0,0,0,0,0,0,0,0,0,3.53966,3.53966,0,0,0,0,0,0,0,0,0,0,0,0,0,24.04,2084.1,4194.5,
