"",002
"Tue 16-Feb-21   5:33:32 pm"
"DHWSolarSys Sizing Export","Year"
"TimeStamp","Wthr","CZ","SCMult","Area","Vol","SSF"
"Tue 16-Feb-21   5:33:32 pm","CA_SACRAMENTO-EXECUTIVE-AP_724830S_STYP20.epw",12,0.821376,33.6,50.3,0.224863
"Tue 16-Feb-21   5:33:34 pm","CA_SACRAMENTO-EXECUTIVE-AP_724830S_STYP20.epw",12,1.23206,50.3,75.5,0.324889
