"",002
"Tue 07-Apr-20   2:16:43 pm"
"x-dhwSolarSys-SSF","Year"
"TimeStamp","CZ","Name","SSF"
"Tue 07-Apr-20   2:16:43 pm",1,"t24-Std SolarSys",0.200
