,,,,,,,Analysis:,,,,Proposed Model:,,,Proposed Model,,,,,,,,,,,,,,,Proposed Model,,,,,,,,,,,,,Proposed Model,,,,,,,,,,,,,Proposed Model,,,,,,,,,,,,,,,Proposed Model,,,Proposed Model,,,,,,Standard Model:,,,Standard Model,,,,,,,,,,,,,,,Standard Model,,,,,,,,,,,,,Standard Model,,,,,,,,,,,,,Standard Model,,,,,,,,,,,,,,,Standard Model,,,Standard Model,,,,,,Proposed Model,,,,,,,,,,,,,,,Standard Model,,,,,,,,,,,,,,,Calling,Compliance,,,,Secondary,,
,,,,,Conditioned Floor,Total Floor,,,Pass /,Compliance,Elapsed,,,Electric Energy Consumption (kWh),,,,,,,,,,,,,,,Natural Gas Energy Consumption (therms),,,,,,,,,,,,,Propane Energy Consumption (MBtu),,,,,,,,,,,,,Time Dependent Valuation (kTDV/ft2),,,,,,,,,,,,,,,TDV by Fuel (kTDV/ft2),,,Cooling Unmet Load Hours,,,Heating Unmet Load Hours,,,Elapsed,,,Electric Energy Consumption (kWh),,,,,,,,,,,,,,,Natural Gas Energy Consumption (therms),,,,,,,,,,,,,Propane Energy Consumption (MBtu),,,,,,,,,,,,,Time Dependent Valuation (kTDV/ft2),,,,,,,,,,,,,,,TDV by Fuel (kTDV/ft2),,,Cooling Unmet Load Hours,,,Heating Unmet Load Hours,,,Generation Coincident Peak Demand (kW),,,,,,,,,,,,,,,Generation Coincident Peak Demand (kW),,,,,,,,,,,,,,,Application,Manager,Ruleset,OpenStudio,EnergyPlus,Simulation,,
Directory,Start Date & Time,Filename (saved to),Run Title,Weather Station,Area (SqFt),Area (SqFt),Analysis Type,Elapsed Time,Fail,Margin,Time,Rule Eval Status,Simulation Status,Spc Heating,Spc Cooling,Indoor Fans,Ht Reject,Pumps & Misc,Domestic Hot Water,Indoor Lighting,Comp Total,Receptacle,Process,Other Ltg,Proc Mtrs,PV,Battery,TOTAL,Spc Heating,Spc Cooling,Indoor Fans,Ht Reject,Pumps & Misc,Domestic Hot Water,Indoor Lighting,Comp Total,Receptacle,Process,Other Ltg,Proc Mtrs,TOTAL,Spc Heating,Spc Cooling,Indoor Fans,Ht Reject,Pumps & Misc,Domestic Hot Water,Indoor Lighting,Comp Total,Receptacle,Process,Other Ltg,Proc Mtrs,TOTAL,Spc Heating,Spc Cooling,Indoor Fans,Ht Reject,Pumps & Misc,Domestic Hot Water,Indoor Lighting,Comp Total,Receptacle,Process,Other Ltg,Proc Mtrs,PV,Battery,TOTAL,Electric,Natural Gas,Propane,Zone Max,Zone Name,Num Zones Exceed Max,Zone Max,Zone Name,Num Zones Exceed Max,Time,Rule Eval Status,Simulation Status,Spc Heating,Spc Cooling,Indoor Fans,Ht Reject,Pumps & Misc,Domestic Hot Water,Lighting,Comp Total,Receptacle,Process,Other Ltg,Proc Mtrs,PV,Battery,TOTAL,Spc Heating,Spc Cooling,Indoor Fans,Ht Reject,Pumps & Misc,Domestic Hot Water,Indoor Lighting,Comp Total,Receptacle,Process,Other Ltg,Proc Mtrs,TOTAL,Spc Heating,Spc Cooling,Indoor Fans,Ht Reject,Pumps & Misc,Domestic Hot Water,Indoor Lighting,Comp Total,Receptacle,Process,Other Ltg,Proc Mtrs,TOTAL,Spc Heating,Spc Cooling,Indoor Fans,Ht Reject,Pumps & Misc,Domestic Hot Water,Indoor Lighting,Comp Total,Receptacle,Process,Other Ltg,Proc Mtrs,PV,Battery,TOTAL,Electric,Natural Gas,Propane,Zone Max,Zone Name,Num Zones Exceed Max,Zone Max,Zone Name,Num Zones Exceed Max,Spc Heating,Spc Cooling,Indoor Fans,Ht Reject,Pumps & Misc,Domestic Hot Water,Indoor Lighting,Comp Total,Receptacle,Process,Other Ltg,Proc Mtrs,PV,Battery,TOTAL,Spc Heating,Spc Cooling,Indoor Fans,Ht Reject,Pumps & Misc,Domestic Hot Water,Indoor Lighting,Comp Total,Receptacle,Process,Other Ltg,Proc Mtrs,PV,Battery,TOTAL,Version,Version,Version,Version,Version,Version,Weather File Path,Project Path
mumr-baseline/cz01,2019-12-18 15:33:25,"instance","Mid-Rise Mixed-Use (5-story)","ARCATA_725945",113100,141000,"Title24Compliance",7:50,FAIL,-1.57,"--","--","Successful (221 warnings)",22.3262,8489.11,37537.1,0,324.084,18877.8,81702.5,146953,217441,0,149101,34551.8,0,0,548047,8554.4,0,0,0,0,10865,0,19419.4,586.724,0,0,0,20006.1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4117,2.66859,9.40074,0,0.0834871,22.017,20.8274,69.4089,58.5422,0,40.232,8.44557,0,0,176.629,144.043,32.5859,0,181.25,"Thermal Zone: F5 Corridor",0,431.75,"Thermal Zone: F5 Corridor",0,"--","--","Successful (223 warnings)",33.041,8203.35,37634.7,0,137.427,18875.3,81702.5,146586,217441,0,149101,8626.31,0,0,521755,7643.55,0,0,0,0,10865,0,18508.6,586.724,0,0,0,19095.3,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9607,2.57362,9.42975,0,0.0323492,22.0161,20.8274,67.8398,58.5422,0,40.232,2.10855,0,0,168.723,137.59,31.1322,0,0,,0,0,,0,0.000571071,6.88724,5.90202,0,0.0538869,2.90926,14.3261,30.079,38.321,0,25.7371,3.94427,0,0,98.0814,0.000736061,6.58055,6.03767,0,0.00905755,2.90241,14.3261,29.8565,38.321,0,25.7371,0.984739,0,0,94.8993,"CBECC-Com 2019.1.0 (1079)","BEMCmpMgr 2019.1.0 (5962)","CA 2019 Nonresidential, Vers. 1.0 Alpha","1.11.3.f52686d8e1","9.0.1-bb7ca4f0da","CSE19 0.860.0 EXE","C:\Users\mnakajima\Documents\CBECC-Com 2019 Data\EPW\","C:\Users\mnakajima\Documents\GitHub\T24-2022-CASE-Modeling\framework\analysis\hvac_autosizing\runs\mumr-baseline\cz01\",
mumr-baseline/cz02,2019-12-18 15:39:01,"instance","Mid-Rise Mixed-Use (5-story)","SANTA-ROSA_724957",113100,141000,"Title24Compliance",5:18,PASS,1.42,"--","--","Successful (222 warnings)",14.4571,65790.2,44329.7,0,270.88,18146.1,81493.6,210045,217441,0,149101,34551.8,0,0,611139,5882.02,0,0,0,0,10002.7,0,15884.8,586.724,0,0,0,16471.5,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2285,27.5826,12.3434,0,0.0657342,20.5292,21.2011,91.9506,57.233,0,38.3478,8.37932,0,0,195.911,168.81,27.1006,0,1025.75,"Thermal Zone: F5 Corridor",0,297.75,"Thermal Zone: F5 Corridor",0,"--","--","Successful (228 warnings)",22.2204,71033.3,44717.2,0,94.5092,18150.7,81493.6,215512,217441,0,149101,8626.31,0,0,590680,5143.47,0,0,0,0,10002.7,0,15146.2,586.724,0,0,0,15732.9,0,0,0,0,0,0,0,0,0,0,0,0,0,8.97164,30.0168,12.6283,0,0.0206786,20.5269,21.2011,93.3654,57.233,0,38.3478,2.09201,0,0,191.038,165.196,25.8421,0,0,,0,0,,0,5.00518e-05,44.8354,10.1768,0,0.0384151,2.75666,14.3497,72.157,38.321,0,25.7371,3.94427,0,0,140.159,8.38134e-06,48.8838,10.7192,0,0.00186199,2.74476,14.3497,76.6993,38.321,0,25.7371,0.984739,0,0,141.742,"CBECC-Com 2019.1.0 (1079)","BEMCmpMgr 2019.1.0 (5962)","CA 2019 Nonresidential, Vers. 1.0 Alpha","1.11.3.f52686d8e1","9.0.1-bb7ca4f0da","CSE19 0.860.0 EXE","C:\Users\mnakajima\Documents\CBECC-Com 2019 Data\EPW\","C:\Users\mnakajima\Documents\GitHub\T24-2022-CASE-Modeling\framework\analysis\hvac_autosizing\runs\mumr-baseline\cz02\",
mumr-baseline/cz03,2019-12-18 15:44:50,"instance","Mid-Rise Mixed-Use (5-story)","OAKLAND_724930",113100,141000,"Title24Compliance",5:34,FAIL,-1.37,"--","--","Successful (222 warnings)",13.5464,38412.7,40122.2,0,304.02,18056.4,81459.6,178369,217441,0,149101,34551.8,0,0,579462,5191.26,0,0,0,0,10034.2,0,15225.4,586.724,0,0,0,15812.2,0,0,0,0,0,0,0,0,0,0,0,0,0,8.97086,14.5119,10.5402,0,0.0776755,20.5098,20.8062,75.4167,58.1462,0,39.7716,8.42479,0,0,181.759,155.902,25.8574,0,921.5,"Thermal Zone: F5 Corridor",0,230.5,"Thermal Zone: F5 Corridor",0,"--","--","Successful (224 warnings)",19.7798,39384.9,40562.1,0,100.721,18062,81459.6,179589,217441,0,149101,8626.31,0,0,554758,4164.69,0,0,0,0,10034.2,0,14198.9,586.724,0,0,0,14785.6,0,0,0,0,0,0,0,0,0,0,0,0,0,7.23447,14.7675,10.7118,0,0.0233512,20.5087,20.8062,74.0521,58.1462,0,39.7716,2.10336,0,0,174.073,149.954,24.1196,0,0,,0,0,,0,9.53678e-05,25.9783,7.81568,0,0.0501836,2.77286,14.3602,50.9774,38.321,0,25.7371,3.94427,0,0,118.98,4.19434e-05,26.301,8.23212,0,0.00548889,2.76941,14.3602,51.6683,38.321,0,25.7371,0.984739,0,0,116.711,"CBECC-Com 2019.1.0 (1079)","BEMCmpMgr 2019.1.0 (5962)","CA 2019 Nonresidential, Vers. 1.0 Alpha","1.11.3.f52686d8e1","9.0.1-bb7ca4f0da","CSE19 0.860.0 EXE","C:\Users\mnakajima\Documents\CBECC-Com 2019 Data\EPW\","C:\Users\mnakajima\Documents\GitHub\T24-2022-CASE-Modeling\framework\analysis\hvac_autosizing\runs\mumr-baseline\cz03\",
mumr-baseline/cz04,2019-12-18 15:50:45,"instance","Mid-Rise Mixed-Use (5-story)","SAN-JOSE-INTL_724945",113100,141000,"Title24Compliance",5:37,FAIL,-1.04,"--","--","Successful (221 warnings)",11.2598,66484.6,43788.9,0,265.221,17820.8,81485.6,209856,217441,0,149101,34551.8,0,0,610950,4293.43,0,0,0,0,9671.04,0,13964.5,586.724,0,0,0,14551.2,0,0,0,0,0,0,0,0,0,0,0,0,0,7.51211,26.8722,12.1843,0,0.0639522,19.9369,21.3235,87.893,57.0243,0,37.9683,8.41861,0,0,191.304,167.454,23.8506,0,1209,"Thermal Zone: F5 Corridor",0,175.5,"Thermal Zone: F5 Corridor",0,"--","--","Successful (223 warnings)",16.5627,67288.4,44262.8,0,84.2723,17828.6,81485.6,210966,217441,0,149101,8626.31,0,0,586135,3450.56,0,0,0,0,9671.04,0,13121.6,586.724,0,0,0,13708.3,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05221,27.0653,12.4432,0,0.0186287,19.9421,21.3235,86.845,57.0243,0,37.9683,2.10182,0,0,183.94,161.55,22.3895,0,0,,0,0,,0,4.8902e-05,42.3547,9.90142,0,0.0378091,2.68274,14.3538,69.3305,38.321,0,25.7371,3.94427,0,0,137.333,1.15007e-05,42.1362,10.2821,0,0.00225516,2.71269,14.3538,69.487,38.321,0,25.7371,0.984739,0,0,134.53,"CBECC-Com 2019.1.0 (1079)","BEMCmpMgr 2019.1.0 (5962)","CA 2019 Nonresidential, Vers. 1.0 Alpha","1.11.3.f52686d8e1","9.0.1-bb7ca4f0da","CSE19 0.860.0 EXE","C:\Users\mnakajima\Documents\CBECC-Com 2019 Data\EPW\","C:\Users\mnakajima\Documents\GitHub\T24-2022-CASE-Modeling\framework\analysis\hvac_autosizing\runs\mumr-baseline\cz04\",
mumr-baseline/cz05,2019-12-18 15:56:25,"instance","Mid-Rise Mixed-Use (5-story)","SANTA-MARIA_723940",113100,141000,"Title24Compliance",5:23,FAIL,-1.33,"--","--","Successful (221 warnings)",14.0553,36725.1,39735.9,0,312.89,18201.9,81564,176554,217441,0,149101,34551.8,0,0,577648,5385.67,0,0,0,0,10215,0,15600.6,586.724,0,0,0,16187.4,0,0,0,0,0,0,0,0,0,0,0,0,0,9.13323,12.3834,10.2845,0,0.0807839,20.8384,21.077,73.7973,57.959,0,39.3153,8.41788,0,0,179.49,153.199,26.2909,0,893,"Thermal Zone: F5 Corridor",0,308.5,"Thermal Zone: F5 Corridor",0,"--","--","Successful (223 warnings)",20.8814,37330.1,39993.5,0,111.369,18205.9,81564,177226,217441,0,149101,8626.31,0,0,552394,4364.54,0,0,0,0,10215,0,14579.5,586.724,0,0,0,15166.2,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4368,12.619,10.4458,0,0.0258254,20.8393,21.077,72.4437,57.959,0,39.3153,2.10163,0,0,171.82,147.227,24.5929,0,0,,0,0,,0,0.000149579,19.3206,7.10271,0,0.0535781,2.808,14.4043,43.6893,38.321,0,25.7371,3.94427,0,0,111.692,9.40147e-05,19.6401,7.49219,0,0.00740008,2.80835,14.4043,44.3524,38.321,0,25.7371,0.984739,0,0,109.395,"CBECC-Com 2019.1.0 (1079)","BEMCmpMgr 2019.1.0 (5962)","CA 2019 Nonresidential, Vers. 1.0 Alpha","1.11.3.f52686d8e1","9.0.1-bb7ca4f0da","CSE19 0.860.0 EXE","C:\Users\mnakajima\Documents\CBECC-Com 2019 Data\EPW\","C:\Users\mnakajima\Documents\GitHub\T24-2022-CASE-Modeling\framework\analysis\hvac_autosizing\runs\mumr-baseline\cz05\",
mumr-baseline/cz06,2019-12-18 16:01:09,"instance","Mid-Rise Mixed-Use (5-story)","TORRANCE_722955",113100,141000,"Title24Compliance",4:25,FAIL,-0.11,"--","--","Successful (221 warnings)",6.30104,83211.5,44632.6,0,256.016,17335.3,81324,226766,217441,0,149101,34551.8,0,0,627860,2511.73,0,0,0,0,9346.67,0,11858.4,586.724,0,0,0,12445.1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44169,28.3764,12.0505,0,0.0618053,19.3645,21.3396,85.6345,57.2816,0,38.2495,8.38903,0,0,189.555,169.203,20.3518,0,1583.5,"Thermal Zone: F5 Corridor",0,100.75,"Thermal Zone: F5 Corridor",0,"--","--","Successful (223 warnings)",9.61888,85129.2,45474.2,0,62.8919,17348,81324,229348,217441,0,149101,8626.31,0,0,604516,1918.81,0,0,0,0,9346.67,0,11265.5,586.724,0,0,0,11852.2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40111,28.9762,12.4173,0,0.0142065,19.3657,21.3396,85.514,57.2816,0,38.2495,2.09443,0,0,183.14,163.829,19.3105,0,0,,0,0,,0,5.72907e-05,35.3894,8.69743,0,0.0413461,2.63392,14.4463,61.2085,38.321,0,25.7371,3.94427,0,0,129.211,2.16288e-05,35.3792,8.90957,0,0.00403018,2.63006,14.4463,61.3693,38.321,0,25.7371,0.984739,0,0,126.412,"CBECC-Com 2019.1.0 (1079)","BEMCmpMgr 2019.1.0 (5962)","CA 2019 Nonresidential, Vers. 1.0 Alpha","1.11.3.f52686d8e1","9.0.1-bb7ca4f0da","CSE19 0.860.0 EXE","C:\Users\mnakajima\Documents\CBECC-Com 2019 Data\EPW\","C:\Users\mnakajima\Documents\GitHub\T24-2022-CASE-Modeling\framework\analysis\hvac_autosizing\runs\mumr-baseline\cz06\",
mumr-baseline/cz07,2019-12-18 16:05:43,"instance","Mid-Rise Mixed-Use (5-story)","SAN-DIEGO-LINDBERGH_722900",113100,141000,"Title24Compliance",4:19,PASS,--,"--","--","Successful (221 warnings)",4.49471,77514.6,44080.9,0,257.981,17147.1,81553.4,220559,217441,0,149101,34551.8,0,0,621653,1717.08,0,0,0,0,9235.07,0,10952.2,586.724,0,0,0,11538.9,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01891,26.3789,11.8339,0,0.0630076,19.231,21.4666,81.9923,57.537,0,38.4461,8.41216,0,0,186.388,167.55,18.8381,0,1422.75,"Thermal Zone: F5 Corridor",0,9.75,"Thermal Zone: F5 Corridor",0,"--","--","Successful (223 warnings)",6.5868,79198.3,45009.4,0,44.7711,17161.9,81553.4,222974,217441,0,149101,8626.31,0,0,598143,1263.92,0,0,0,0,9235.07,0,10499,586.724,0,0,0,11085.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23361,26.8611,12.1901,0,0.0104152,19.2335,21.4666,81.9952,57.537,0,38.4461,2.10021,0,0,180.078,162.026,18.0523,0,0,,0,0,,0,6.2207e-05,34.8917,8.60288,0,0.0425939,2.61638,14.4739,60.6274,38.321,0,25.7371,3.94427,0,0,128.63,2.80122e-05,34.4644,8.73338,0,0.004043,2.62191,14.4739,60.2977,38.321,0,25.7371,0.984739,0,0,125.341,"CBECC-Com 2019.1.0 (1079)","BEMCmpMgr 2019.1.0 (5962)","CA 2019 Nonresidential, Vers. 1.0 Alpha","1.11.3.f52686d8e1","9.0.1-bb7ca4f0da","CSE19 0.860.0 EXE","C:\Users\mnakajima\Documents\CBECC-Com 2019 Data\EPW\","C:\Users\mnakajima\Documents\GitHub\T24-2022-CASE-Modeling\framework\analysis\hvac_autosizing\runs\mumr-baseline\cz07\",
mumr-baseline/cz08,2019-12-18 16:11:17,"instance","Mid-Rise Mixed-Use (5-story)","FULLERTON_722976",113100,141000,"Title24Compliance",5:17,PASS,0.07,"--","--","Successful (221 warnings)",5.73651,100314,47158.5,0,237.593,17047.1,81436.4,246199,217441,0,149101,34551.8,0,0,647293,2237.45,0,0,0,0,9057.78,0,11295.2,586.724,0,0,0,11881.9,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97735,35.7451,13.1666,0,0.0541005,18.8512,21.713,93.5074,56.8575,0,37.4214,8.37723,0,0,196.164,176.729,19.4348,0,1738.25,"Thermal Zone: F5 Corridor",0,64.5,"Thermal Zone: F5 Corridor",0,"--","--","Successful (223 warnings)",8.4998,102203,47695.2,0,53.594,17062.7,81436.4,248459,217441,0,149101,8626.31,0,0,623628,1659.83,0,0,0,0,9057.78,0,10717.6,586.724,0,0,0,11304.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96036,36.4878,13.5536,0,0.0116881,18.8569,21.713,93.5833,56.8575,0,37.4214,2.09149,0,0,189.954,171.536,18.4173,0,0,,0,0,,0,2.89773e-05,43.937,9.9379,0,0.0307719,2.58136,14.4751,70.9622,38.321,0,25.7371,3.94427,0,0,138.965,7.56734e-06,43.8281,10.0034,0,0.00176354,2.59468,14.4751,70.9031,38.321,0,25.7371,0.984739,0,0,135.946,"CBECC-Com 2019.1.0 (1079)","BEMCmpMgr 2019.1.0 (5962)","CA 2019 Nonresidential, Vers. 1.0 Alpha","1.11.3.f52686d8e1","9.0.1-bb7ca4f0da","CSE19 0.860.0 EXE","C:\Users\mnakajima\Documents\CBECC-Com 2019 Data\EPW\","C:\Users\mnakajima\Documents\GitHub\T24-2022-CASE-Modeling\framework\analysis\hvac_autosizing\runs\mumr-baseline\cz08\",
mumr-baseline/cz09,2019-12-18 16:16:40,"instance","Mid-Rise Mixed-Use (5-story)","BURBANK-GLENDALE_722880",113100,141000,"Title24Compliance",5:04,PASS,1.47,"--","--","Successful (221 warnings)",7.24099,109511,49298.7,0,227.59,17111.6,81494.9,257651,217441,0,149101,34551.8,0,0,658745,2801.38,0,0,0,0,9045.91,0,11847.3,586.724,0,0,0,12434,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98613,42.5244,14.1566,0,0.0498147,18.8557,21.6755,102.248,56.7969,0,37.3967,8.37012,0,0,204.812,184.365,20.4469,0,1910.5,"Thermal Zone: F5 Corridor",0,126.5,"Thermal Zone: F5 Corridor",0,"--","--","Successful (225 warnings)",10.675,114217,49068.7,0,58.5143,17126.7,81494.9,261976,217441,0,149101,8626.31,0,0,637145,2152.49,0,0,0,0,9045.91,0,11198.4,586.724,0,0,0,11785.1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84808,44.9559,14.3722,0,0.0125596,18.8583,21.6755,103.723,56.7969,0,37.3967,2.08971,0,0,200.006,180.698,19.3081,0,0,,0,0,,0,8.84309e-06,58.6405,11.806,0,0.0118348,2.56384,14.4414,87.4636,38.321,0,25.7371,3.94427,0,0,155.466,2.09824e-06,63.9488,11.9462,0,0.000190315,2.56617,14.4414,92.9028,38.321,0,25.7371,0.984739,0,0,157.946,"CBECC-Com 2019.1.0 (1079)","BEMCmpMgr 2019.1.0 (5962)","CA 2019 Nonresidential, Vers. 1.0 Alpha","1.11.3.f52686d8e1","9.0.1-bb7ca4f0da","CSE19 0.860.0 EXE","C:\Users\mnakajima\Documents\CBECC-Com 2019 Data\EPW\","C:\Users\mnakajima\Documents\GitHub\T24-2022-CASE-Modeling\framework\analysis\hvac_autosizing\runs\mumr-baseline\cz09\",
mumr-baseline/cz10,2019-12-18 16:22:04,"instance","Mid-Rise Mixed-Use (5-story)","RIVERSIDE_722869",113100,141000,"Title24Compliance",5:01,PASS,1.70,"--","--","Successful (222 warnings)",7.82232,114740,49791.8,0,222.552,17133.9,81516.4,263412,217441,0,149101,34551.8,0,0,664506,2710.93,0,0,0,0,8996.41,0,11707.3,586.724,0,0,0,12294.1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81928,42.0536,14.1105,0,0.0481342,18.7976,21.6511,101.48,56.8089,0,37.4725,8.36943,0,0,204.131,183.911,20.2204,0,1682.5,"Thermal Zone: F5 Corridor",0,67.25,"Thermal Zone: F5 Corridor",0,"--","--","Successful (223 warnings)",11.7655,121522,49502.2,0,65.9133,17148.8,81516.4,269767,217441,0,149101,8626.31,0,0,644936,2444.89,0,0,0,0,8104.39,0,10549.3,586.724,0,0,0,11136,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36951,45.5674,14.2207,0,0.0141157,17.3604,21.6511,103.183,56.8089,0,37.4725,2.08954,0,0,199.554,181.223,18.3312,0,0,,0,0,,0,4.71216e-06,56.5588,11.6614,0,0.00627146,2.55447,14.4768,85.2577,38.321,0,25.7371,3.94427,0,0,153.26,1.33428e-06,63.283,11.7629,0,0.000169201,2.54608,14.4768,92.0689,38.321,0,25.7371,0.984739,0,0,157.112,"CBECC-Com 2019.1.0 (1079)","BEMCmpMgr 2019.1.0 (5962)","CA 2019 Nonresidential, Vers. 1.0 Alpha","1.11.3.f52686d8e1","9.0.1-bb7ca4f0da","CSE19 0.860.0 EXE","C:\Users\mnakajima\Documents\CBECC-Com 2019 Data\EPW\","C:\Users\mnakajima\Documents\GitHub\T24-2022-CASE-Modeling\framework\analysis\hvac_autosizing\runs\mumr-baseline\cz10\",
