"",002
"Tue 16-Feb-21   5:29:27 pm"
"DHWSolarSys Sizing Export","Year"
"TimeStamp","Wthr","CZ","SCMult","Area","Vol","SSF"
"Tue 16-Feb-21   5:29:27 pm","CA_FULLERTON-MUNI-AP_722976S_STYP20.epw",8,0.395011,16.1,24.2,0.132665
"Tue 16-Feb-21   5:29:29 pm","CA_FULLERTON-MUNI-AP_722976S_STYP20.epw",8,0.592517,24.2,36.3,0.193781
