"",002
"Thu 28-Jan-21   4:05:05 pm"
"DHWSolarSys Sizing Export","Year"
"TimeStamp","Wthr","CZ","SCMult","Area","Vol","SSF"
"Thu 28-Jan-21   4:05:05 pm","CA_SACRAMENTO-EXECUTIVE-AP_724830S_STYP20.epw",12,3.80814,155.6,233.4,0.243253
"Thu 28-Jan-21   4:05:28 pm","CA_SACRAMENTO-EXECUTIVE-AP_724830S_STYP20.epw",12,5.71221,233.4,350.1,0.351077
