"",002
"Fri 05-Feb-21  11:18:33 am"
"x-dhwSolarSys-SSF","Year"
"TimeStamp","CZ","Name","SSF"
"Fri 05-Feb-21  11:18:33 am",1,"t24-Std SolarSys",0.200
