Time,BASESYS5 F1:DesPer 1:Des Heat Mass Flow [kg/s],BASESYS5 F1:DesPer 1:Des Heat Cap [W],BASESYS5 F1:DesPer 1:Des Cool Mass Flow [kg/s],BASESYS5 F1:DesPer 1:Des Sens Cool Cap [W],BASESYS5 F1:DesPer 1:Des Tot Cool Cap [W],BASESYS5 F1:DesPer 2:Des Heat Mass Flow [kg/s],BASESYS5 F1:DesPer 2:Des Heat Cap [W],BASESYS5 F1:DesPer 2:Des Cool Mass Flow [kg/s],BASESYS5 F1:DesPer 2:Des Sens Cool Cap [W],BASESYS5 F1:DesPer 2:Des Tot Cool Cap [W],BASESYS5 F1:DesPer 3:Des Heat Mass Flow [kg/s],BASESYS5 F1:DesPer 3:Des Heat Cap [W],BASESYS5 F1:DesPer 3:Des Cool Mass Flow [kg/s],BASESYS5 F1:DesPer 3:Des Sens Cool Cap [W],BASESYS5 F1:DesPer 3:Des Tot Cool Cap [W],BASESYS5 F1:DesPer 4:Des Heat Mass Flow [kg/s],BASESYS5 F1:DesPer 4:Des Heat Cap [W],BASESYS5 F1:DesPer 4:Des Cool Mass Flow [kg/s],BASESYS5 F1:DesPer 4:Des Sens Cool Cap [W],BASESYS5 F1:DesPer 4:Des Tot Cool Cap [W],BASESYS5 F1:DesPer 5:Des Heat Mass Flow [kg/s],BASESYS5 F1:DesPer 5:Des Heat Cap [W],BASESYS5 F1:DesPer 5:Des Cool Mass Flow [kg/s],BASESYS5 F1:DesPer 5:Des Sens Cool Cap [W],BASESYS5 F1:DesPer 5:Des Tot Cool Cap [W],BASESYS5 F1:DesPer 6:Des Heat Mass Flow [kg/s],BASESYS5 F1:DesPer 6:Des Heat Cap [W],BASESYS5 F1:DesPer 6:Des Cool Mass Flow [kg/s],BASESYS5 F1:DesPer 6:Des Sens Cool Cap [W],BASESYS5 F1:DesPer 6:Des Tot Cool Cap [W],BASESYS5 F1:DesPer 7:Des Heat Mass Flow [kg/s],BASESYS5 F1:DesPer 7:Des Heat Cap [W],BASESYS5 F1:DesPer 7:Des Cool Mass Flow [kg/s],BASESYS5 F1:DesPer 7:Des Sens Cool Cap [W],BASESYS5 F1:DesPer 7:Des Tot Cool Cap [W],BASESYS5 F1:DesPer 8:Des Heat Mass Flow [kg/s],BASESYS5 F1:DesPer 8:Des Heat Cap [W],BASESYS5 F1:DesPer 8:Des Cool Mass Flow [kg/s],BASESYS5 F1:DesPer 8:Des Sens Cool Cap [W],BASESYS5 F1:DesPer 8:Des Tot Cool Cap [W],BASESYS5 F1:DesPer 9:Des Heat Mass Flow [kg/s],BASESYS5 F1:DesPer 9:Des Heat Cap [W],BASESYS5 F1:DesPer 9:Des Cool Mass Flow [kg/s],BASESYS5 F1:DesPer 9:Des Sens Cool Cap [W],BASESYS5 F1:DesPer 9:Des Tot Cool Cap [W],DOAS1:DesPer 1:Des Heat Mass Flow [kg/s],DOAS1:DesPer 1:Des Heat Cap [W],DOAS1:DesPer 1:Des Cool Mass Flow [kg/s],DOAS1:DesPer 1:Des Sens Cool Cap [W],DOAS1:DesPer 1:Des Tot Cool Cap [W],DOAS1:DesPer 2:Des Heat Mass Flow [kg/s],DOAS1:DesPer 2:Des Heat Cap [W],DOAS1:DesPer 2:Des Cool Mass Flow [kg/s],DOAS1:DesPer 2:Des Sens Cool Cap [W],DOAS1:DesPer 2:Des Tot Cool Cap [W],DOAS1:DesPer 3:Des Heat Mass Flow [kg/s],DOAS1:DesPer 3:Des Heat Cap [W],DOAS1:DesPer 3:Des Cool Mass Flow [kg/s],DOAS1:DesPer 3:Des Sens Cool Cap [W],DOAS1:DesPer 3:Des Tot Cool Cap [W],DOAS1:DesPer 4:Des Heat Mass Flow [kg/s],DOAS1:DesPer 4:Des Heat Cap [W],DOAS1:DesPer 4:Des Cool Mass Flow [kg/s],DOAS1:DesPer 4:Des Sens Cool Cap [W],DOAS1:DesPer 4:Des Tot Cool Cap [W],DOAS1:DesPer 5:Des Heat Mass Flow [kg/s],DOAS1:DesPer 5:Des Heat Cap [W],DOAS1:DesPer 5:Des Cool Mass Flow [kg/s],DOAS1:DesPer 5:Des Sens Cool Cap [W],DOAS1:DesPer 5:Des Tot Cool Cap [W],DOAS1:DesPer 6:Des Heat Mass Flow [kg/s],DOAS1:DesPer 6:Des Heat Cap [W],DOAS1:DesPer 6:Des Cool Mass Flow [kg/s],DOAS1:DesPer 6:Des Sens Cool Cap [W],DOAS1:DesPer 6:Des Tot Cool Cap [W],DOAS1:DesPer 7:Des Heat Mass Flow [kg/s],DOAS1:DesPer 7:Des Heat Cap [W],DOAS1:DesPer 7:Des Cool Mass Flow [kg/s],DOAS1:DesPer 7:Des Sens Cool Cap [W],DOAS1:DesPer 7:Des Tot Cool Cap [W],DOAS1:DesPer 8:Des Heat Mass Flow [kg/s],DOAS1:DesPer 8:Des Heat Cap [W],DOAS1:DesPer 8:Des Cool Mass Flow [kg/s],DOAS1:DesPer 8:Des Sens Cool Cap [W],DOAS1:DesPer 8:Des Tot Cool Cap [W],DOAS1:DesPer 9:Des Heat Mass Flow [kg/s],DOAS1:DesPer 9:Des Heat Cap [W],DOAS1:DesPer 9:Des Cool Mass Flow [kg/s],DOAS1:DesPer 9:Des Sens Cool Cap [W],DOAS1:DesPer 9:Des Tot Cool Cap [W]
00:15:00,3.381885E+00,0.000000E+00,3.940892E+00,3.865597E+04,3.715326E+04,3.381885E+00,9.698982E+03,3.483955E+00,1.441364E+03,7.733730E+03,3.381885E+00,4.266774E+04,3.381885E+00,0.000000E+00,0.000000E+00,3.381885E+00,0.000000E+00,4.117585E+00,4.796568E+04,5.155422E+04,3.381885E+00,0.000000E+00,4.153127E+00,5.015085E+04,6.793890E+04,3.381885E+00,0.000000E+00,4.176845E+00,5.048252E+04,5.333394E+04,3.381885E+00,0.000000E+00,3.607864E+00,2.420797E+04,3.076180E+04,3.381885E+00,0.000000E+00,3.827617E+00,3.471488E+04,1.002097E+04,3.381885E+00,0.000000E+00,4.127257E+00,5.027691E+04,5.700305E+04,9.154282E-01,1.250893E+04,1.065328E+00,9.634029E+03,8.851930E+03,9.154282E-01,2.051185E+04,9.845304E-01,7.128723E+02,2.456624E+03,9.154282E-01,2.943603E+04,9.154282E-01,0.000000E+00,0.000000E+00,9.154282E-01,1.079060E+04,1.089521E+00,1.162762E+04,1.208558E+04,9.154282E-01,1.036010E+04,1.096915E+00,1.214225E+04,1.639853E+04,9.154282E-01,1.037804E+04,1.101279E+00,1.217396E+04,1.239731E+04,9.154282E-01,1.491027E+04,1.019837E+00,6.715701E+03,8.435082E+03,9.154282E-01,1.306178E+04,1.055610E+00,8.970682E+03,2.054215E+03,9.154282E-01,1.020924E+04,1.098710E+00,1.231356E+04,1.362644E+04
00:30:00,3.381885E+00,0.000000E+00,3.998791E+00,3.916625E+04,3.792313E+04,3.381885E+00,1.016285E+04,3.487042E+00,1.030130E+03,6.622616E+03,3.381885E+00,4.266774E+04,3.381885E+00,0.000000E+00,0.000000E+00,3.381885E+00,0.000000E+00,4.179159E+00,4.857768E+04,5.240987E+04,3.381885E+00,0.000000E+00,4.214593E+00,5.080200E+04,6.882207E+04,3.381885E+00,0.000000E+00,4.237701E+00,5.103665E+04,5.410425E+04,3.381885E+00,0.000000E+00,3.657430E+00,2.476321E+04,3.161008E+04,3.381885E+00,0.000000E+00,3.885229E+00,3.518926E+04,1.076217E+04,3.381885E+00,0.000000E+00,4.188596E+00,5.084377E+04,5.779998E+04,9.154282E-01,1.263450E+04,9.154282E-01,7.807191E+03,6.548752E+03,9.154282E-01,2.063742E+04,9.154282E-01,0.000000E+00,1.111860E+03,9.154282E-01,2.943603E+04,9.154282E-01,0.000000E+00,0.000000E+00,9.154282E-01,1.090513E+04,9.154282E-01,9.536558E+03,9.448383E+03,9.154282E-01,1.046359E+04,9.154282E-01,9.978098E+03,1.366445E+04,9.154282E-01,1.050498E+04,9.154282E-01,9.936704E+03,9.586837E+03,9.154282E-01,1.498478E+04,9.154282E-01,5.456908E+03,6.826338E+03,9.154282E-01,1.319562E+04,9.154282E-01,7.246067E+03,0.000000E+00,9.154282E-01,1.033481E+04,9.154282E-01,1.010688E+04,1.084934E+04
00:45:00,3.381885E+00,0.000000E+00,4.050621E+00,3.957394E+04,3.855804E+04,3.381885E+00,1.062672E+04,3.494125E+00,6.854313E+02,5.613355E+03,3.381885E+00,4.266774E+04,3.381885E+00,0.000000E+00,0.000000E+00,3.381885E+00,0.000000E+00,4.231132E+00,4.902714E+04,5.305869E+04,3.381885E+00,0.000000E+00,4.266262E+00,5.128724E+04,6.949838E+04,3.381885E+00,0.000000E+00,4.288698E+00,5.142374E+04,5.466923E+04,3.381885E+00,0.000000E+00,3.707410E+00,2.532604E+04,3.246479E+04,3.381885E+00,0.000000E+00,3.935911E+00,3.554749E+04,1.134807E+04,3.381885E+00,0.000000E+00,4.240366E+00,5.124853E+04,5.839509E+04,9.154282E-01,1.276006E+04,9.154282E-01,7.681628E+03,6.421350E+03,9.154282E-01,2.076298E+04,9.154282E-01,0.000000E+00,7.944899E+02,9.154282E-01,2.943603E+04,9.154282E-01,0.000000E+00,0.000000E+00,9.154282E-01,1.101965E+04,9.154282E-01,9.422033E+03,9.332085E+03,9.154282E-01,1.056707E+04,9.154282E-01,9.874612E+03,1.355904E+04,9.154282E-01,1.063193E+04,9.154282E-01,9.809761E+03,9.457952E+03,9.154282E-01,1.505929E+04,9.154282E-01,5.382398E+03,6.750587E+03,9.154282E-01,1.332946E+04,9.154282E-01,7.112225E+03,0.000000E+00,9.154282E-01,1.046037E+04,9.154282E-01,9.981318E+03,1.072174E+04
01:00:00,3.381885E+00,0.000000E+00,4.097337E+00,3.989453E+04,3.907318E+04,3.381885E+00,1.109059E+04,3.505380E+00,4.103700E+02,4.708026E+03,3.381885E+00,4.266774E+04,3.381885E+00,0.000000E+00,0.000000E+00,3.381885E+00,0.000000E+00,4.277299E+00,4.937846E+04,5.357602E+04,3.381885E+00,0.000000E+00,4.312034E+00,5.167277E+04,7.004211E+04,3.381885E+00,0.000000E+00,4.333619E+00,5.170806E+04,5.509948E+04,3.381885E+00,0.000000E+00,3.753705E+00,2.582812E+04,3.322910E+04,3.381885E+00,0.000000E+00,3.980817E+00,3.580814E+04,1.180033E+04,3.381885E+00,0.000000E+00,4.286257E+00,5.155382E+04,5.885825E+04,9.154282E-01,1.288562E+04,9.154282E-01,7.556065E+03,6.293948E+03,9.154282E-01,2.088854E+04,9.154282E-01,0.000000E+00,4.786982E+02,9.154282E-01,2.943603E+04,9.154282E-01,0.000000E+00,0.000000E+00,9.154282E-01,1.113418E+04,9.154282E-01,9.307509E+03,9.215787E+03,9.154282E-01,1.067056E+04,9.154282E-01,9.771126E+03,1.345364E+04,9.154282E-01,1.075887E+04,9.154282E-01,9.682818E+03,9.329066E+03,9.154282E-01,1.513380E+04,9.154282E-01,5.307888E+03,6.674823E+03,9.154282E-01,1.346330E+04,9.154282E-01,6.978383E+03,0.000000E+00,9.154282E-01,1.058593E+04,9.154282E-01,9.855755E+03,1.059414E+04
01:15:00,3.381885E+00,0.000000E+00,4.142500E+00,4.034154E+04,3.966462E+04,3.381885E+00,1.139984E+04,3.521692E+00,3.742860E+02,4.305942E+03,3.381885E+00,4.266774E+04,3.381885E+00,0.000000E+00,0.000000E+00,3.381885E+00,0.000000E+00,4.322646E+00,4.985562E+04,5.416519E+04,3.381885E+00,0.000000E+00,4.357366E+00,5.217688E+04,7.064631E+04,3.381885E+00,0.000000E+00,4.378272E+00,5.214300E+04,5.562448E+04,3.381885E+00,0.000000E+00,3.795781E+00,2.635108E+04,3.396441E+04,3.381885E+00,0.000000E+00,4.025303E+00,3.622438E+04,1.237257E+04,3.381885E+00,0.000000E+00,4.331373E+00,5.199995E+04,5.940489E+04,9.154282E-01,1.296933E+04,9.154282E-01,7.472356E+03,6.209013E+03,9.154282E-01,2.097225E+04,9.154282E-01,0.000000E+00,2.690410E+02,9.154282E-01,2.943603E+04,9.154282E-01,0.000000E+00,0.000000E+00,9.154282E-01,1.121053E+04,9.154282E-01,9.231159E+03,9.138245E+03,9.154282E-01,1.073955E+04,9.154282E-01,9.702135E+03,1.338337E+04,9.154282E-01,1.084350E+04,9.154282E-01,9.598189E+03,9.243147E+03,9.154282E-01,1.518347E+04,9.154282E-01,5.258215E+03,6.624317E+03,9.154282E-01,1.355253E+04,9.154282E-01,6.889155E+03,0.000000E+00,9.154282E-01,1.066964E+04,9.154282E-01,9.772046E+03,1.050907E+04
01:30:00,3.381885E+00,0.000000E+00,4.182009E+00,4.069346E+04,4.010279E+04,3.381885E+00,1.170909E+04,3.542544E+00,4.143094E+02,4.005708E+03,3.381885E+00,4.266774E+04,3.381885E+00,0.000000E+00,0.000000E+00,3.381885E+00,0.000000E+00,4.362122E+00,5.023409E+04,5.459624E+04,3.381885E+00,0.000000E+00,4.396835E+00,5.258239E+04,7.109060E+04,3.381885E+00,0.000000E+00,4.417077E+00,5.247965E+04,5.599209E+04,3.381885E+00,0.000000E+00,3.833555E+00,2.680175E+04,3.457836E+04,3.381885E+00,0.000000E+00,4.064567E+00,3.655213E+04,1.280544E+04,3.381885E+00,0.000000E+00,4.370667E+00,5.234819E+04,5.979345E+04,9.154282E-01,1.305304E+04,9.154282E-01,7.388648E+03,6.124093E+03,9.154282E-01,2.105596E+04,9.154282E-01,0.000000E+00,6.007653E+01,9.154282E-01,2.943603E+04,9.154282E-01,0.000000E+00,0.000000E+00,9.154282E-01,1.128688E+04,9.154282E-01,9.154809E+03,9.060718E+03,9.154282E-01,1.080854E+04,9.154282E-01,9.633145E+03,1.331311E+04,9.154282E-01,1.092813E+04,9.154282E-01,9.513561E+03,9.157227E+03,9.154282E-01,1.523314E+04,9.154282E-01,5.208542E+03,6.573811E+03,9.154282E-01,1.364176E+04,9.154282E-01,6.799927E+03,0.000000E+00,9.154282E-01,1.075335E+04,9.154282E-01,9.688337E+03,1.042402E+04
01:45:00,3.381885E+00,0.000000E+00,4.217442E+00,4.097721E+04,4.047135E+04,3.381885E+00,1.201833E+04,3.568024E+00,5.320372E+02,3.817140E+03,3.381885E+00,4.266774E+04,3.381885E+00,0.000000E+00,0.000000E+00,3.381885E+00,0.000000E+00,4.397385E+00,5.054214E+04,5.496423E+04,3.381885E+00,0.000000E+00,4.432102E+00,5.291767E+04,7.147842E+04,3.381885E+00,0.000000E+00,4.451680E+00,5.274604E+04,5.630425E+04,3.381885E+00,0.000000E+00,3.868267E+00,2.720086E+04,3.512704E+04,3.381885E+00,0.000000E+00,4.099933E+00,3.681445E+04,1.316697E+04,3.381885E+00,0.000000E+00,4.405781E+00,5.262654E+04,6.012455E+04,9.154282E-01,1.313675E+04,9.154282E-01,7.304939E+03,6.039158E+03,9.154282E-01,2.113967E+04,9.154282E-01,0.000000E+00,0.000000E+00,9.154282E-01,2.943603E+04,9.154282E-01,0.000000E+00,0.000000E+00,9.154282E-01,1.136323E+04,9.154282E-01,9.078460E+03,8.983175E+03,9.154282E-01,1.087753E+04,9.154282E-01,9.564154E+03,1.324283E+04,9.154282E-01,1.101275E+04,9.154282E-01,9.428932E+03,9.071307E+03,9.154282E-01,1.528282E+04,9.154282E-01,5.158868E+03,6.523307E+03,9.154282E-01,1.373099E+04,9.154282E-01,6.710699E+03,0.000000E+00,9.154282E-01,1.083706E+04,9.154282E-01,9.604629E+03,1.033896E+04
02:00:00,3.381885E+00,0.000000E+00,4.247986E+00,4.117879E+04,4.074783E+04,3.381885E+00,1.232758E+04,3.593442E+00,6.489558E+02,3.629001E+03,3.381885E+00,4.266774E+04,3.381885E+00,0.000000E+00,0.000000E+00,3.381885E+00,0.000000E+00,4.427694E+00,5.076688E+04,5.524508E+04,3.381885E+00,0.000000E+00,4.462391E+00,5.316924E+04,7.178253E+04,3.381885E+00,0.000000E+00,4.481362E+00,5.292969E+04,5.653475E+04,3.381885E+00,0.000000E+00,3.899456E+00,2.754030E+04,3.559888E+04,3.381885E+00,0.000000E+00,4.130588E+00,3.699762E+04,1.343604E+04,3.381885E+00,0.000000E+00,4.435962E+00,5.282196E+04,6.037218E+04,9.154282E-01,1.322046E+04,9.154282E-01,7.221230E+03,5.954224E+03,9.154282E-01,2.122338E+04,9.154282E-01,0.000000E+00,0.000000E+00,9.154282E-01,2.943603E+04,9.154282E-01,0.000000E+00,0.000000E+00,9.154282E-01,1.143958E+04,9.154282E-01,9.002110E+03,8.905648E+03,9.154282E-01,1.094652E+04,9.154282E-01,9.495163E+03,1.317256E+04,9.154282E-01,1.109738E+04,9.154282E-01,9.344304E+03,8.985374E+03,9.154282E-01,1.533249E+04,9.154282E-01,5.109195E+03,6.472801E+03,9.154282E-01,1.382022E+04,9.154282E-01,6.621471E+03,0.000000E+00,9.154282E-01,1.092077E+04,9.154282E-01,9.520920E+03,1.025389E+04
02:15:00,3.381885E+00,0.000000E+00,4.275284E+00,4.140337E+04,4.102115E+04,3.381885E+00,1.255951E+04,3.618173E+00,8.318767E+02,3.613620E+03,3.381885E+00,4.266774E+04,3.381885E+00,0.000000E+00,0.000000E+00,3.381885E+00,0.000000E+00,4.454729E+00,5.100735E+04,5.551633E+04,3.381885E+00,0.000000E+00,4.489413E+00,5.342985E+04,7.207134E+04,3.381885E+00,0.000000E+00,4.507778E+00,5.313684E+04,5.676586E+04,3.381885E+00,0.000000E+00,3.928445E+00,2.788793E+04,3.605528E+04,3.381885E+00,0.000000E+00,4.158032E+00,3.720942E+04,1.370865E+04,3.381885E+00,0.000000E+00,4.462875E+00,5.304000E+04,6.061855E+04,9.154282E-01,1.328324E+04,9.154282E-01,7.158449E+03,5.890522E+03,9.154282E-01,2.128616E+04,9.154282E-01,0.000000E+00,0.000000E+00,9.154282E-01,2.943603E+04,9.154282E-01,0.000000E+00,0.000000E+00,9.154282E-01,1.149684E+04,9.154282E-01,8.944848E+03,8.847492E+03,9.154282E-01,1.099827E+04,9.154282E-01,9.443420E+03,1.311987E+04,9.154282E-01,1.116085E+04,9.154282E-01,9.280832E+03,8.920931E+03,9.154282E-01,1.536975E+04,9.154282E-01,5.071940E+03,6.434927E+03,9.154282E-01,1.388714E+04,9.154282E-01,6.554550E+03,0.000000E+00,9.154282E-01,1.098355E+04,9.154282E-01,9.458138E+03,1.019009E+04
02:30:00,3.381885E+00,0.000000E+00,4.299493E+00,4.157618E+04,4.123479E+04,3.381885E+00,1.279145E+04,3.640897E+00,9.812318E+02,3.553000E+03,3.381885E+00,4.266774E+04,3.381885E+00,0.000000E+00,0.000000E+00,3.381885E+00,0.000000E+00,4.478662E+00,5.119584E+04,5.573121E+04,3.381885E+00,0.000000E+00,4.513324E+00,5.363834E+04,7.230500E+04,3.381885E+00,0.000000E+00,4.531105E+00,5.329223E+04,5.694299E+04,3.381885E+00,0.000000E+00,3.954498E+00,2.818608E+04,3.644592E+04,3.381885E+00,0.000000E+00,4.182410E+00,3.736987E+04,1.392011E+04,3.381885E+00,0.000000E+00,4.486687E+00,5.320608E+04,6.080995E+04,9.154282E-01,1.334602E+04,9.154282E-01,7.095667E+03,5.826821E+03,9.154282E-01,2.134894E+04,9.154282E-01,0.000000E+00,0.000000E+00,9.154282E-01,2.943603E+04,9.154282E-01,0.000000E+00,0.000000E+00,9.154282E-01,1.155410E+04,9.154282E-01,8.887585E+03,8.789350E+03,9.154282E-01,1.105001E+04,9.154282E-01,9.391677E+03,1.306716E+04,9.154282E-01,1.122433E+04,9.154282E-01,9.217361E+03,8.856487E+03,9.154282E-01,1.540700E+04,9.154282E-01,5.034685E+03,6.397051E+03,9.154282E-01,1.395406E+04,9.154282E-01,6.487629E+03,0.000000E+00,9.154282E-01,1.104633E+04,9.154282E-01,9.395357E+03,1.012629E+04
