"",002
"Wed 31-Mar-21   1:16:23 pm"
"x-dhwSolarSys-SSF","Year"
"TimeStamp","CZ","Name","SSF"
"Wed 31-Mar-21   1:16:23 pm",15,"t24-Std SolarSys",0.349
