"",001
"Tue 16-Feb-21   5:40:17 pm"
"x-dhwSolarSys-SSF","Year"
"TimeStamp","CZ","Name","SSF"
"Tue 16-Feb-21   5:40:17 pm",14,"DHW Solar System",0.429
