,,,,Number of,Conditioned,,,,,,,,,Proposed Model Site Electric Use,,,,,,,,,,,,,,Proposed Model Site Fuel Use,,,,,,Proposed Model TDV,,,,,,,,,,,,,,Proposed Model Source Energy (EDR1),,,,,,,,,,,,Proposed Model Electric Demand,,,,,,,,,,,,,,Standard Model Site Electric Use,,,,,,,,,,,Standard Model Site Fuel Use,,,,,Standard Model TDV,,,,,,,,,,,Standard Model Source Energy (EDR1),,,,,,,,,,Standard Model Electric Demand,,,,,,,,,,,Software Versions,,,,Savings Results,,,,Calculated SSFs,,Proposed Design Rating Model Site Electric Use,,,,,,,,,,,,,Proposed  Design Rating Model Site Fuel Use,,,,,Proposed  Design Rating Model TDV,,,,,,,,,,,,,Proposed  Design Rating Model Source Energy (EDR1),,,,,,,,,,,,Proposed Design Rating Model Electric Demand,,,,,,,,,,,,,Reference Design Rating Model Site Electric Use,,,,,,,,,Reference Design Rating Model Site Fuel Use,,,,Reference Design Rating Model TDV (fuel multiplier adjusted),,,,,,,,,Reference Design Rating Model TDV (before fuel multiplier adjustment),,,,,,,,,Reference Design Rating Model Source Energy (EDR1) (fuel multiplier adjusted),,,,,,,,,Reference Design Rating Model Source Energy (EDR1) (before fuel multiplier adjustment),,,,,,,,,Reference Design Rating Model Electric Demand,,,,,,,,,Energy Design Ratings,,,,,,EDR1 (source energy),,Compliance Total TDV Results By Fuel (kTDV/ft2-yr),,,,,,,,Source Energy (EDR1) Results By Fuel (kBtu/ft2-yr),,,,,,,,Proposed PV Scaling,,,Target EDR,,Standard Design PV,,Proposed Design CO2 Emissions,,,Standard Design CO2 Emissions,,,Self Utilization Credit,,Proposed Model Site Electric CO2 Emissions,,,,,,,,,,,,,Proposed Model Site Fuel CO2 Emissions,,,,,Standard Model Site Electric CO2 Emissions,,,,,,,,,,Standard Model Site Fuel CO2 Emissions,,,,Reference Design Rating Model Site Electric CO2 Emissions,,,,,,,,,Reference Design Rating Model Site Fuel CO2 Emissions,,,,CAHP / CMFNH Results,,,,,,,,,,,,,,,
,Project,,Climate,Dwelling,Area,,Pass /,TDV Margin,EDR Efficiency,EDR Total,EDR,EDR1 (source energy),,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Self Util. Credit,PV,Battery,Flexibility,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Comp Total,Spc Heat,Wtr Heat,Flexibility,Appl & Cook,TOTAL,Comp Total,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Self Util. Credit,PV,Battery,Flexibility,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Comp Total,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,PV,Battery,Flexibility,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Self Util. Credit,PV,Battery,Flexibility,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Comp Total,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,PV,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Comp Total,Spc Heat,Wtr Heat,Appl & Cook,TOTAL,Comp Total,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,PV,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Comp Total,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,PV,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,PV,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Comp Total,Compliance,,End User,Fuel,Total Demand,Compliance Demand,Total TDV,Compliance TDV,Proposed,Standard,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Self Util. Credit,PV,Battery,Flexibility,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Wtr Heat,Flexibility,Appl & Cook,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Self Util. Credit,PV,Battery,Flexibility,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,PV,Battery,Flexibility,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Self Util. Credit,PV,Battery,Flexibility,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Wtr Heat,Appl & Cook,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Proposed,Proposed,Proposed,Standard,Standard,Standard,Proposed,Standard,Proposed Model,,Standard Model,,Proposed Design Rating Model,,Reference Design Rating Model,,Proposed Model,,Standard Model,,Proposed Design Rating Model,,Reference Design Rating Model,,Max PV,PV Scale,Scaled PV,,Target,Prop Mixed Fuel,Std Design,Self Consumed Solar,Grid Exported Solar,CO2 Generated,Self Consumed Solar,Grid Exported Solar,CO2 Generated,TDV Cap,Battery,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Self Util. Credit,PV,Battery,Flexibility,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Wtr Heat,Flexibility,Appl & Cook,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,PV,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Wtr Heat,Appl & Cook,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Wtr Heat,Appl & Cook,TOTAL,EDR Bonus Points,CAHP Delta EDR,Cash Bonus Total,2019 Zone Ready Kicker,2019 Zone Kicker,High Performance Fenestration Kicker,High Performance Attic Kicker,High Performance Wall Kicker,Whole House Fans Kicker,Balanced IAQ Kicker,DOE Zero Energy Kicker,Drain Water Heat Recovery Kicker,Design Charrette Kicker,ENERGYStar Laundry Recycling Kicker,CAHP Base Incentive,CAHP Total Incentive
Run Date/Time,Path/File,Run Title,Zone,Units,(ft2),Analysis Type,Fail,(kTDV/ft2-yr),Margin,Margin,Total,Margin,Total,(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(Therms),(Therms),(Therms),(Therms),(Therms),(Therms),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(Therms),(Therms),(Therms),(Therms),(Therms),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),Ruleset,CSE,Application,Type,(kW),(kW),(%),(%),(frac),(frac),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(Therms),(Therms),(kWh),(Therms),(Therms),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(Therms),(Therms),(Therms),(Therms),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),Efficiency,PV+Batt+Flex Only,Total,Efficiency,PV+Batt+Flex Only,Total,Total,Total,Electric,Gas,Electric,Gas,Electric,Gas,Electric,Gas,Electric,Gas,Electric,Gas,Electric,Gas,Electric,Gas,Ratio,Factor,Total kW,EDR,Status,Total kWh,PV kW,(metric ton/yr),(metric ton/yr),(metric ton/yr),(metric ton/yr),(metric ton/yr),(metric ton/yr),(kTDV/ft2-yr),Ratio,(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(int),(int),($),($),($),($),($),($),($),($),($),($),($),($),($),($)
"2020-10-21 11:58:24","C:\Users\agoyal\Documents\GitHub\T24-2022-CASE-Modeling\framework\analysis\hpte-lr\runs\lrlc-baseline-all\cz15\instance.ribd22","TDSv30 V06R12 V06 R12 UGLASS15 NGAS PVSTD",15,36,39372,"Proposed and Standard","FAIL",-7.77,-2.7,-2.8,35.2,-7.1,67,2090.44,81709.9,16204.2,195.999,0,-206815,0,0,19323.8,26781.6,61864.8,1710.29,3066.03,100200,2.39277,3572.47,0,1344.31,4919.17,3574.86,1.63,72,10.81,30.1,0,-100.85,0,0,13.18,29.14,42.12,1.23,99.36,114.54,0.23,4.8,1.04,7.84,-3.69,0,0,1.17,4.56,4.11,0.14,20.2,0,39.2565,1.85033,0.0223809,0,-2.15596,0,0,3.87874,3.48947,9.24256,0.29149,55.8755,41.1292,2282.87,81701.9,16204.2,355.515,-206815,19323.8,26787.6,61864.8,1710.29,3416.1,100544,1.90335,2604.84,1344.31,3951.05,2606.75,1.78,72,10.81,22.18,-100.89,13.18,29.14,42.12,1.23,91.55,106.77,0.24,4.76,1.04,5.73,-3.69,1.17,4.56,4.11,0.14,18.06,0,39.3298,1.85033,0.0278134,-2.15596,3.87874,3.48825,9.24256,0.29149,55.953,41.2079,"BEMCmpMgr 2022.0.2-Pol-0%RA-NoCH4lk (1715)","CSE19 0.868.1 EXE","CBECC-Res 2022.0.2 RV","Natural Gas",0.077526,0.0787493,-8.5,-7.3,,0.35,2090.44,81709.9,16204.2,195.999,0,-206815,0,0,19323.8,26781.6,61864.8,1710.29,3066.03,2.39277,3572.47,0,1344.31,4919.17,1.63,72,10.81,30.1,0,-100.85,0,0,13.18,29.14,42.12,1.23,99.36,0.23,4.8,1.04,7.84,-3.69,0,0,1.17,4.56,4.11,0.14,20.2,0,39.2565,1.85033,0.0223809,0,-2.15596,0,0,3.87874,3.48947,9.24256,0.29149,55.8755,3479.45,156692,16204.2,195.999,37406.2,29938.7,54830.9,2161.1,300908,148.886,4706.14,1331.9,6186.93,4.03,130.56,10.81,39.62,26.67,31.21,37.71,1.65,282.26,4.03,130.56,10.81,39.62,26.67,31.21,37.71,1.65,282.26,0.7,6.87,1.04,10.33,2.52,4.87,3.63,0.21,30.17,0.7,6.87,1.04,10.33,2.52,4.87,3.63,0.21,30.17,0,54.2991,1.85033,0.0223809,9.4095,3.71245,8.81022,0.457134,78.5611,70.9,35.7,35.2,68.2,35.8,32.4,67,59.9,84.55,29.99,84.79,21.98,84.55,29.99,144.19,40.83,6.07,7.84,6.06,5.71,6.07,7.84,8.29,10.65,1,119.105,119.105,,,206876,119.105,3.83,3.88,41.86,3.84,3.87,37.48,,,463.507,10025.1,2181.95,26.392,0,-7710.06,0,0,2451.06,3364,8583.86,297.85,19683.7,10.789,16108.3,0,6061.49,22180.5,511.195,9950.25,2181.95,34.6981,-7710.06,2451.06,3363.67,8583.86,297.85,19664.5,8.58221,11745.2,6061.49,17815.3,780.311,14367.5,2181.95,26.392,5259.56,4085.77,7586.04,433.341,34720.9,671.329,21220,6005.55,27896.9,,,,,,,,,,,,,,,,,
"2020-10-21 23:59:37","C:\Users\agoyal\Documents\GitHub\T24-2022-CASE-Modeling\framework\analysis\hpte-lr\runs\lrlc-baseline-all\cz15\instance.ribd22","TDSv30 V06R12 V06 R12 UGLASS15 NGAS PVSTD",15,36,39372,"Proposed Only","",,,,0,,,2090.44,81709.9,16204.2,195.999,0,-1736.42,0,0,19323.8,26781.6,61864.8,1710.29,208145,100200,2.39277,3572.47,0,1344.31,4919.17,3574.86,1.63,72,10.81,30.1,0,-0.93,0,0,13.18,29.14,42.12,1.23,199.28,114.54,0.23,4.8,1.04,7.84,-0.03,0,0,1.17,4.56,4.11,0.14,23.86,0,39.2565,1.85033,0.0223809,0,-0.0181014,0,0,3.87874,3.48947,9.24256,0.29149,58.0133,41.1292,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,"BEMCmpMgr 2022.0.2-Pol-0%RA-NoCH4lk (1715)","CSE19 0.868.1 EXE","CBECC-Res 2022.0.2 RV","Natural Gas",,,,,,,0,0,0,0,0,-1736.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.93,0,0,0,0,0,0,0,0,0,0,0,-0.03,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,84.55,29.99,,,0,29.99,0,0,6.07,7.84,0,0,0,7.84,0,0,1,2.12227e-312,2.12227e-312,,,,,,,,,,,,,463.507,10025.1,2181.95,26.392,0,-64.7336,0,0,2451.06,3364,8583.86,297.85,27329,10.789,16108.3,0,6061.49,22180.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
"2021-02-08 13:49:37","C:\Users\agoyal\OneDrive - TRC\Documents\GitHub\T24-2022-CASE-Modeling\framework\analysis\hpte-lr\runs\lrlc-baseline-all\cz15\instance.ribd22","TDSv30 V06R12 V06 R12 UGLASS15 NGAS PVSTD",15,36,39372,"Proposed and Standard","FAIL",-8.09,-2.8,-2.9,35.3,-7.1,67,2090.44,81709.9,16204.2,195.999,0,-206656,0,0,19323.8,26781.6,61864.8,1710.29,3224.91,100200,2.39277,3572.47,0,1344.31,4919.17,3574.86,1.63,72,10.81,30.1,0,-100.78,0,0,13.18,29.14,42.12,1.23,99.43,114.54,0.23,4.8,1.04,7.84,-3.68,0,0,1.17,4.56,4.11,0.14,20.21,0,39.2565,1.85033,0.0223809,0,-2.1543,0,0,3.87874,3.48947,9.24256,0.29149,55.8771,41.1292,2162.79,81536.8,16204.2,355.515,-206656,19323.8,26792.7,61864.8,1710.29,3294.82,100259,1.40257,2604.84,1344.31,3950.55,2606.24,1.68,71.78,10.81,22.18,-100.81,13.18,29.14,42.12,1.23,91.31,106.45,0.23,4.75,1.04,5.73,-3.68,1.17,4.56,4.11,0.14,18.05,0,39.1864,1.85033,0.0278134,-2.1543,3.87874,3.48827,9.24256,0.29149,55.8113,41.0646,"BEMCmpMgr 2022.0.2-Pol-0%RA-NoCH4lk (1715)","CSE19 0.868.1 EXE","CBECC-Res 2022.0.2 RV","Natural Gas",-0.0657912,-0.0645873,-8.9,-7.6,,0.35,2090.44,81709.9,16204.2,195.999,0,-206656,0,0,19323.8,26781.6,61864.8,1710.29,3224.91,2.39277,3572.47,0,1344.31,4919.17,1.63,72,10.81,30.1,0,-100.78,0,0,13.18,29.14,42.12,1.23,99.43,0.23,4.8,1.04,7.84,-3.68,0,0,1.17,4.56,4.11,0.14,20.21,0,39.2565,1.85033,0.0223809,0,-2.1543,0,0,3.87874,3.48947,9.24256,0.29149,55.8771,3333.85,156401,16204.2,195.999,37406.2,29938.7,54830.9,2161.1,300472,150.602,4706.14,1331.9,6188.64,3.94,130.22,10.81,39.62,26.67,31.21,37.71,1.65,281.83,3.94,130.22,10.81,39.62,26.67,31.21,37.71,1.65,281.83,0.69,6.86,1.04,10.33,2.52,4.87,3.63,0.21,30.15,0.69,6.86,1.04,10.33,2.52,4.87,3.63,0.21,30.15,0,54.1022,1.85033,0.0223809,9.4095,3.71245,8.81022,0.457134,78.3642,71,35.7,35.3,68.2,35.8,32.4,67,59.9,84.55,29.99,84.48,21.97,84.55,29.99,143.74,40.85,6.07,7.84,6.04,5.71,6.07,7.84,8.27,10.65,1,119.013,119.013,,,206717,119.013,3.83,3.87,41.87,3.84,3.86,37.44,,,463.507,10025.1,2181.95,26.392,0,-7704.14,0,0,2451.06,3364,8583.86,297.85,19689.6,10.789,16108.3,0,6061.49,22180.5,482.613,9937.96,2181.95,34.6981,-7704.14,2451.06,3364.33,8583.86,297.85,19630.2,6.32419,11745.2,6061.49,17813,747.291,14342,2181.95,26.392,5259.56,4085.77,7586.04,433.341,34662.4,679.063,21220,6005.55,27904.6,,,,,,,,,,,,,,,,,
