"",002
"Fri 29-Jan-21  12:26:48 pm"
"x-dhwSolarSys-SSF","Year"
"TimeStamp","CZ","Name","SSF"
"Fri 29-Jan-21  12:26:48 pm",15,"t24-Std SolarSys",0.349
