,,,,,,Analysis:,,,,Proposed Model:,,,Proposed Model,,,,,,,,,,,,,,,Proposed Model,,,,,,,,,,,,,Proposed Model,,,,,,,,,,,,,Proposed Model,,,,,,,,,,,,,,,Proposed Model,,,Proposed Model,,,,,,Standard Model:,,,Standard Model,,,,,,,,,,,,,,,Standard Model,,,,,,,,,,,,,Standard Model,,,,,,,,,,,,,Standard Model,,,,,,,,,,,,,,,Standard Model,,,Standard Model,,,,,,Proposed Model,,,,,,,,,,,,,,,Standard Model,,,,,,,,,,,,,,,Calling,Compliance,,,,Secondary,,
,,,,Conditioned Floor,Total Floor,,,Pass /,Compliance,Elapsed,,,Electric Energy Consumption (kWh),,,,,,,,,,,,,,,Natural Gas Energy Consumption (therms),,,,,,,,,,,,,Propane Energy Consumption (MBtu),,,,,,,,,,,,,Time Dependent Valuation (kTDV/ft2),,,,,,,,,,,,,,,TDV by Fuel (kTDV/ft2),,,Cooling Unmet Load Hours,,,Heating Unmet Load Hours,,,Elapsed,,,Electric Energy Consumption (kWh),,,,,,,,,,,,,,,Natural Gas Energy Consumption (therms),,,,,,,,,,,,,Propane Energy Consumption (MBtu),,,,,,,,,,,,,Time Dependent Valuation (kTDV/ft2),,,,,,,,,,,,,,,TDV by Fuel (kTDV/ft2),,,Cooling Unmet Load Hours,,,Heating Unmet Load Hours,,,Generation Coincident Peak Demand (kW),,,,,,,,,,,,,,,Generation Coincident Peak Demand (kW),,,,,,,,,,,,,,,Application,Manager,Ruleset,OpenStudio,EnergyPlus,Simulation,,
Start Date & Time,Filename (saved to),Run Title,Weather Station,Area (SqFt),Area (SqFt),Analysis Type,Elapsed Time,Fail,Margin,Time,Rule Eval Status,Simulation Status,Spc Heating,Spc Cooling,Indoor Fans,Ht Reject,Pumps & Misc,Domestic Hot Water,Indoor Lighting,Comp Total,Receptacle,Process,Other Ltg,Proc Mtrs,PV,Battery,TOTAL,Spc Heating,Spc Cooling,Indoor Fans,Ht Reject,Pumps & Misc,Domestic Hot Water,Indoor Lighting,Comp Total,Receptacle,Process,Other Ltg,Proc Mtrs,TOTAL,Spc Heating,Spc Cooling,Indoor Fans,Ht Reject,Pumps & Misc,Domestic Hot Water,Indoor Lighting,Comp Total,Receptacle,Process,Other Ltg,Proc Mtrs,TOTAL,Spc Heating,Spc Cooling,Indoor Fans,Ht Reject,Pumps & Misc,Domestic Hot Water,Indoor Lighting,Comp Total,Receptacle,Process,Other Ltg,Proc Mtrs,PV,Battery,TOTAL,Electric,Natural Gas,Propane,Zone Max,Zone Name,Num Zones Exceed Max,Zone Max,Zone Name,Num Zones Exceed Max,Time,Rule Eval Status,Simulation Status,Spc Heating,Spc Cooling,Indoor Fans,Ht Reject,Pumps & Misc,Domestic Hot Water,Lighting,Comp Total,Receptacle,Process,Other Ltg,Proc Mtrs,PV,Battery,TOTAL,Spc Heating,Spc Cooling,Indoor Fans,Ht Reject,Pumps & Misc,Domestic Hot Water,Indoor Lighting,Comp Total,Receptacle,Process,Other Ltg,Proc Mtrs,TOTAL,Spc Heating,Spc Cooling,Indoor Fans,Ht Reject,Pumps & Misc,Domestic Hot Water,Indoor Lighting,Comp Total,Receptacle,Process,Other Ltg,Proc Mtrs,TOTAL,Spc Heating,Spc Cooling,Indoor Fans,Ht Reject,Pumps & Misc,Domestic Hot Water,Indoor Lighting,Comp Total,Receptacle,Process,Other Ltg,Proc Mtrs,PV,Battery,TOTAL,Electric,Natural Gas,Propane,Zone Max,Zone Name,Num Zones Exceed Max,Zone Max,Zone Name,Num Zones Exceed Max,Spc Heating,Spc Cooling,Indoor Fans,Ht Reject,Pumps & Misc,Domestic Hot Water,Indoor Lighting,Comp Total,Receptacle,Process,Other Ltg,Proc Mtrs,PV,Battery,TOTAL,Spc Heating,Spc Cooling,Indoor Fans,Ht Reject,Pumps & Misc,Domestic Hot Water,Indoor Lighting,Comp Total,Receptacle,Process,Other Ltg,Proc Mtrs,PV,Battery,TOTAL,Version,Version,Version,Version,Version,Version,Weather File Path,Project Path
2019-12-17 18:34:13,"instance","Mid-Rise Mixed-Use (5-story)","BLUE-CANYON_725845",113100,141000,"Title24Compliance",4:52,FAIL,-5.03,"--","--","Successful (224 warnings)",23701.4,55475.3,51744.8,0,276.625,19385.9,81695.2,232279,217441,0,149101,34551.8,0,0,633373,8979.47,0,0,0,0,10805.2,0,19784.6,586.724,0,0,0,20371.4,0,0,0,0,0,0,0,0,0,0,0,0,0,21.941,16.1539,13.38,0,0.0707862,22.3551,20.5191,94.4198,58.6801,0,40.6355,8.59179,0,0,202.327,168.153,34.1741,0,1397,"Thermal Zone: F5 Corridor",0,667,"Thermal Zone: F5 Corridor",0,"--","--","Successful (223 warnings)",38.2209,56063,52036,0,209.96,19378,81695.2,209420,217441,0,149101,8626.31,0,0,584589,10555.8,0,0,0,0,9671.85,0,20227.6,586.724,0,0,0,20814.3,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5632,16.3143,13.4297,0,0.0535569,20.5203,20.5191,89.4002,58.6801,0,40.6355,2.14505,0,0,190.861,155.795,35.0654,0,0,,0,0,,0,2.93141e-06,35.0075,10.7443,0,0.00376831,2.90019,14.3444,63.0002,38.321,0,25.7371,3.94427,0,0,131.003,8.82845e-07,35.4648,10.6404,0,0.000169762,2.87452,14.3444,63.3244,38.321,0,25.7371,0.984739,0,0,128.367,"CBECC-Com 2019.1.0 (1079)","BEMCmpMgr 2019.1.0 (5962)","CA 2019 Nonresidential, Vers. 1.0 Alpha","1.11.3.f52686d8e1","9.0.1-bb7ca4f0da","CSE19 0.860.0 EXE","C:\Users\agoyal\Documents\CBECC-Com 2019 Data\EPW\","C:\Users\agoyal\Documents\GitHub\T24-2022-CASE-Modeling\framework\analysis\hvac\runs\mumr-baseline\cz16\",
2019-12-18 16:56:17,"instance","Mid-Rise Mixed-Use (5-story)","BLUE-CANYON_725845",113100,141000,"Title24Compliance",6:23,FAIL,-2.55,"--","--","Successful (222 warnings)",24.8742,55415.5,52364.5,0,277.118,19385.9,81695.2,209163,217441,0,149101,34551.8,0,0,610257,10983.2,0,0,0,0,10805.2,0,21788.4,586.724,0,0,0,22375.1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3043,16.1303,13.556,0,0.0708969,22.3551,20.5191,91.9358,58.6801,0,40.6355,8.59179,0,0,199.843,162.203,37.6405,0,1397.75,"Thermal Zone: F5 Corridor",0,984,"Thermal Zone: F5 Corridor",0,"--","--","Successful (223 warnings)",38.2209,56063,52036,0,209.96,19378,81695.2,209420,217441,0,149101,8626.31,0,0,584589,10555.8,0,0,0,0,9671.85,0,20227.6,586.724,0,0,0,20814.3,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5632,16.3143,13.4297,0,0.0535569,20.5203,20.5191,89.4002,58.6801,0,40.6355,2.14505,0,0,190.861,155.795,35.0654,0,0,,0,0,,0,2.93143e-06,34.9099,10.7438,0,0.00376831,2.90019,14.3444,62.902,38.321,0,25.7371,3.94427,0,0,130.904,8.82845e-07,35.4648,10.6404,0,0.000169762,2.87452,14.3444,63.3244,38.321,0,25.7371,0.984739,0,0,128.367,"CBECC-Com 2019.1.0 (1079)","BEMCmpMgr 2019.1.0 (5962)","CA 2019 Nonresidential, Vers. 1.0 Alpha","1.11.3.f52686d8e1","9.0.1-bb7ca4f0da","CSE19 0.860.0 EXE","C:\Users\mnakajima\Documents\CBECC-Com 2019 Data\EPW\","C:\Users\mnakajima\Documents\GitHub\T24-2022-CASE-Modeling\framework\analysis\hvac_autosizing\runs\mumr-baseline\cz16\",
2020-01-14 19:56:55,"instance","Mid-Rise Mixed-Use (5-story)","CTZ16S22A","Pol  0% RetAdd NoLeak",113100,141000,"Title24Compliance",6:25,FAIL,-3.55,"--","--","Successful (228 warnings)",21.9845,57391.4,56725,0,263.947,19384.5,82050.1,215837,217441,0,149101,34551.8,0,0,616931,9944.84,0,0,0,0,10780.9,0,20725.7,586.724,0,0,0,21312.5,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0415,13.3856,14.0511,0,0.0722717,27.7947,18.486,96.8312,57.1015,0,40.9953,8.65104,0,0,203.579,156.194,47.3847,0,1397.5,"Thermal Zone: F5 Corridor",0,928.5,"Thermal Zone: F5 Corridor",0,"--","--","Successful (231 warnings)",34.2618,57889,56556.2,0,187.593,19376.6,82050.1,216094,217441,0,149101,34551.8,0,0,617188,9559.65,0,0,0,0,9599.57,0,19159.2,586.724,0,0,0,19745.9,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1538,13.3689,13.9463,0,0.0612477,25.2578,18.486,93.2741,57.1015,0,40.9953,8.65104,0,0,200.022,156.066,43.9562,0,0,,0,0,,0,1.14219e-05,25.098,10.1488,0,0.00975637,2.89992,14.3582,52.5148,38.321,0,25.7371,3.94427,0,0,120.517,1.15615e-05,24.8714,10.0654,0,0.000588631,2.8744,14.3582,52.17,38.321,0,25.7371,3.94427,0,0,120.172,"CBECC-Com 2022.0.1 RV (1113)","BEMCmpMgr 2022.0.1 RV (6107)","CA 2022 Nonresidential, Vers. 1.0 Alpha","1.11.3.f52686d8e1","9.0.1-bb7ca4f0da","CSE19 0.865.0+dhwloop.68861ec.94 EXE","C:\Users\mnakajima\Documents\CBECC-Com 2022 Data\EPW\","C:\Users\mnakajima\Documents\GitHub\T24-2022-CASE-Modeling\framework\analysis\hvac_autosizing\runs\mumr-baseline\cz16\",0.00349039,7.16549,8.29964,0,0.0391033,2.61505,9.05037,27.18,32.22,0,25.6908,5.68613,0,0,90.78,4.76842,0,0,0,0,5.16929,0,9.94,0.281326,0,0,0,10.22,0.00563909,6.96129,8.252,0,0.0355171,2.6194,9.05037,26.93,32.22,0,25.6908,5.68613,0,0,90.53,4.58372,0,0,0,0,4.60287,0,9.18,0.281326,0,0,0,9.46,8.07456,1.19347,1.38237,0,0.00651292,9.18829,1.50741,21.3526,5.84282,0,4.27899,0.947065,0,0,32.4215,7.76219,1.15945,1.37443,0,0.00591563,8.22994,1.50741,20.0393,5.84282,0,4.27899,0.947065,0,0,31.1082,
2020-02-05 13:32:10,"instance","Mid-Rise Mixed-Use (5-story)","CTZ16S22A","Pol  0% RetAdd NoLeak",113100,141000,"Title24ProposedOnly",3:53,,,"--","--","Successful (229 warnings)",21.9812,55579.9,62229.1,0,263.807,15028.9,82050.1,215174,217441,0,149101,34551.8,0,0,616268,9419.64,0,0,0,0,10214.5,0,19634.2,586.724,0,0,0,20220.9,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9017,13.0131,15.3817,0,0.0722487,25.472,18.486,94.3267,57.1015,0,40.9953,8.65104,0,0,201.075,156.062,45.0127,0,2108,"Thermal Zone: F2-4 Corridor",0,1984.75,"Thermal Zone: F5 Corridor",0,"--","--","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.14277e-05,24.3716,11.0181,0,0.00975637,2.4027,14.3582,52.1604,38.321,0,25.7371,3.94427,0,0,120.163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CBECC-Com 2022.0.1 RV (1113)","BEMCmpMgr 2022.0.1 RV (6107)","CA 2022 Nonresidential, Vers. 1.0 Alpha","","","-","C:\Users\mnakajima\Documents\CBECC-Com 2022 Data\EPW\","C:\Users\mnakajima\Documents\GitHub\T24-2022-CASE-Modeling\framework\analysis\baseline-mumr\runs\mumr-baseline\cz16\",0.00348977,7.0143,9.09474,0,0.0390763,1.89826,9.05037,27.09,32.22,0,25.6908,5.68613,0,0,90.69,4.51659,0,0,0,0,4.89772,0,9.42,0.281326,0,0,0,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.64816,1.16829,1.51479,0,0.00650842,8.60908,1.50741,20.4542,5.84282,0,4.27899,0.947065,0,0,31.5231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
