"",002
"Fri 20-Mar-20  11:38:10 pm"
"DHWSolarSys Sizing Export","Year"
"TimeStamp","Wthr","CZ","SCMult","Area","Vol","SSF"
"Fri 20-Mar-20  11:38:10 pm","CA_FULLERTON-MUNI-AP_722976S_STYP20.epw",8,1.83154,74.8,112.3,0.143639
"Fri 20-Mar-20  11:38:13 pm","CA_FULLERTON-MUNI-AP_722976S_STYP20.epw",8,2.7473,112.3,168.4,0.210291
