"",002
"Tue 16-Feb-21   4:47:59 pm"
"DHWSolarSys Sizing Export","Year"
"TimeStamp","Wthr","CZ","SCMult","Area","Vol","SSF"
"Tue 16-Feb-21   4:47:59 pm","CA_PALMDALE-AP_723820S_STYP20.epw",14,2.97683,121.6,182.4,0.241495
"Tue 16-Feb-21   4:48:02 pm","CA_PALMDALE-AP_723820S_STYP20.epw",14,4.46524,182.4,273.7,0.350086
