"",002
"Tue 16-Feb-21   5:28:19 pm"
"DHWSolarSys Sizing Export","Year"
"TimeStamp","Wthr","CZ","SCMult","Area","Vol","SSF"
"Tue 16-Feb-21   5:28:19 pm","CA_SANTA-MARIA-PUBLIC-AP_723940S_STYP20.epw",5,0.442483,18.1,27.1,0.127151
"Tue 16-Feb-21   5:28:21 pm","CA_SANTA-MARIA-PUBLIC-AP_723940S_STYP20.epw",5,0.663725,27.1,40.7,0.185315
