,,,,,,Analysis:,,,,Proposed Model:,,,Proposed Model,,,,,,,,,,,,,,,Proposed Model,,,,,,,,,,,,,Proposed Model,,,,,,,,,,,,,Proposed Model,,,,,,,,,,,,,,,Proposed Model,,,Proposed Model,,,,,,Standard Model:,,,Standard Model,,,,,,,,,,,,,,,Standard Model,,,,,,,,,,,,,Standard Model,,,,,,,,,,,,,Standard Model,,,,,,,,,,,,,,,Standard Model,,,Standard Model,,,,,,Proposed Model,,,,,,,,,,,,,,,Standard Model,,,,,,,,,,,,,,,Calling,Compliance,,,,Secondary,,
,,,,Conditioned Floor,Total Floor,,,Pass /,Compliance,Elapsed,,,Electric Energy Consumption (kWh),,,,,,,,,,,,,,,Natural Gas Energy Consumption (therms),,,,,,,,,,,,,Propane Energy Consumption (MBtu),,,,,,,,,,,,,Time Dependent Valuation (kTDV/ft2),,,,,,,,,,,,,,,TDV by Fuel (kTDV/ft2),,,Cooling Unmet Load Hours,,,Heating Unmet Load Hours,,,Elapsed,,,Electric Energy Consumption (kWh),,,,,,,,,,,,,,,Natural Gas Energy Consumption (therms),,,,,,,,,,,,,Propane Energy Consumption (MBtu),,,,,,,,,,,,,Time Dependent Valuation (kTDV/ft2),,,,,,,,,,,,,,,TDV by Fuel (kTDV/ft2),,,Cooling Unmet Load Hours,,,Heating Unmet Load Hours,,,Generation Coincident Peak Demand (kW),,,,,,,,,,,,,,,Generation Coincident Peak Demand (kW),,,,,,,,,,,,,,,Application,Manager,Ruleset,OpenStudio,EnergyPlus,Simulation,,
Start Date & Time,Filename (saved to),Run Title,Weather Station,Area (SqFt),Area (SqFt),Analysis Type,Elapsed Time,Fail,Margin,Time,Rule Eval Status,Simulation Status,Spc Heating,Spc Cooling,Indoor Fans,Ht Reject,Pumps & Misc,Domestic Hot Water,Indoor Lighting,Comp Total,Receptacle,Process,Other Ltg,Proc Mtrs,PV,Battery,TOTAL,Spc Heating,Spc Cooling,Indoor Fans,Ht Reject,Pumps & Misc,Domestic Hot Water,Indoor Lighting,Comp Total,Receptacle,Process,Other Ltg,Proc Mtrs,TOTAL,Spc Heating,Spc Cooling,Indoor Fans,Ht Reject,Pumps & Misc,Domestic Hot Water,Indoor Lighting,Comp Total,Receptacle,Process,Other Ltg,Proc Mtrs,TOTAL,Spc Heating,Spc Cooling,Indoor Fans,Ht Reject,Pumps & Misc,Domestic Hot Water,Indoor Lighting,Comp Total,Receptacle,Process,Other Ltg,Proc Mtrs,PV,Battery,TOTAL,Electric,Natural Gas,Propane,Zone Max,Zone Name,Num Zones Exceed Max,Zone Max,Zone Name,Num Zones Exceed Max,Time,Rule Eval Status,Simulation Status,Spc Heating,Spc Cooling,Indoor Fans,Ht Reject,Pumps & Misc,Domestic Hot Water,Lighting,Comp Total,Receptacle,Process,Other Ltg,Proc Mtrs,PV,Battery,TOTAL,Spc Heating,Spc Cooling,Indoor Fans,Ht Reject,Pumps & Misc,Domestic Hot Water,Indoor Lighting,Comp Total,Receptacle,Process,Other Ltg,Proc Mtrs,TOTAL,Spc Heating,Spc Cooling,Indoor Fans,Ht Reject,Pumps & Misc,Domestic Hot Water,Indoor Lighting,Comp Total,Receptacle,Process,Other Ltg,Proc Mtrs,TOTAL,Spc Heating,Spc Cooling,Indoor Fans,Ht Reject,Pumps & Misc,Domestic Hot Water,Indoor Lighting,Comp Total,Receptacle,Process,Other Ltg,Proc Mtrs,PV,Battery,TOTAL,Electric,Natural Gas,Propane,Zone Max,Zone Name,Num Zones Exceed Max,Zone Max,Zone Name,Num Zones Exceed Max,Spc Heating,Spc Cooling,Indoor Fans,Ht Reject,Pumps & Misc,Domestic Hot Water,Indoor Lighting,Comp Total,Receptacle,Process,Other Ltg,Proc Mtrs,PV,Battery,TOTAL,Spc Heating,Spc Cooling,Indoor Fans,Ht Reject,Pumps & Misc,Domestic Hot Water,Indoor Lighting,Comp Total,Receptacle,Process,Other Ltg,Proc Mtrs,PV,Battery,TOTAL,Version,Version,Version,Version,Version,Version,Weather File Path,Project Path
2019-12-13 16:32:40,"instance","Mid-Rise Mixed-Use (5-story)","OAKLAND_724930",113100,141000,"Title24Compliance",4:03,FAIL,-0.61,"--","--","Successful (224 warnings)",8838.96,41267.2,40490.8,0,301.293,18056.4,81559.5,190514,217441,0,149101,34551.8,0,0,591608,3016.75,0,0,0,0,10034.2,0,13050.9,586.724,0,0,0,13637.7,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2673,15.3148,10.6563,0,0.0774549,20.5098,20.8281,74.6538,58.1462,0,39.7716,8.42479,0,0,180.996,158.837,22.1597,0,834,"Thermal Zone: F5 Corridor",0,105.5,"Thermal Zone: F5 Corridor",0,"--","--","Successful (224 warnings)",19.7798,39384.9,40562.1,0,100.721,18062,81459.6,179589,217441,0,149101,8626.31,0,0,554758,4164.69,0,0,0,0,10034.2,0,14198.9,586.724,0,0,0,14785.6,0,0,0,0,0,0,0,0,0,0,0,0,0,7.23447,14.7675,10.7118,0,0.0233512,20.5087,20.8062,74.0521,58.1462,0,39.7716,2.10336,0,0,174.073,149.954,24.1196,0,0,,0,0,,0,0.000553606,26.8822,8.00251,0,0.0516349,2.77288,14.3656,52.0754,38.321,0,25.7371,3.94427,0,0,120.078,4.19434e-05,26.301,8.23212,0,0.00548889,2.76941,14.3602,51.6683,38.321,0,25.7371,0.984739,0,0,116.711,"CBECC-Com 2019.1.0 (1079)","BEMCmpMgr 2019.1.0 (5962)","CA 2019 Nonresidential, Vers. 1.0 Alpha","1.11.3.f52686d8e1","9.0.1-bb7ca4f0da","CSE19 0.860.0 EXE","C:\Users\mnakajima\Documents\CBECC-Com 2019 Data\EPW\","C:\Users\mnakajima\Documents\GitHub\T24-2022-CASE-Modeling\framework\analysis\hvac\runs\mumr-case2\cz03\",
2019-12-17 18:38:11,"instance","Mid-Rise Mixed-Use (5-story)","OAKLAND_724930",113100,141000,"Title24Compliance",3:43,FAIL,-0.79,"--","--","Successful (224 warnings)",8866.26,41505.9,40553.1,0,301.556,18056.4,81559.5,190843,217441,0,149101,34551.8,0,0,591937,3128.64,0,0,0,0,10034.2,0,13162.8,586.724,0,0,0,13749.5,0,0,0,0,0,0,0,0,0,0,0,0,0,7.46921,15.2857,10.6551,0,0.0772691,20.5098,20.8281,74.8251,58.1462,0,39.7716,8.42479,0,0,181.168,158.812,22.3552,0,964,"Thermal Zone: F5 Corridor",0,158.25,"Thermal Zone: F5 Corridor",0,"--","--","Successful (224 warnings)",19.7798,39384.9,40562.1,0,100.721,18062,81459.6,179589,217441,0,149101,8626.31,0,0,554758,4164.69,0,0,0,0,10034.2,0,14198.9,586.724,0,0,0,14785.6,0,0,0,0,0,0,0,0,0,0,0,0,0,7.23447,14.7675,10.7118,0,0.0233512,20.5087,20.8062,74.0521,58.1462,0,39.7716,2.10336,0,0,174.073,149.954,24.1196,0,0,,0,0,,0,0.000832752,26.5712,7.94186,0,0.0505974,2.77294,14.3656,51.703,38.321,0,25.7371,3.94427,0,0,119.705,4.19434e-05,26.301,8.23212,0,0.00548889,2.76941,14.3602,51.6683,38.321,0,25.7371,0.984739,0,0,116.711,"CBECC-Com 2019.1.0 (1079)","BEMCmpMgr 2019.1.0 (5962)","CA 2019 Nonresidential, Vers. 1.0 Alpha","1.11.3.f52686d8e1","9.0.1-bb7ca4f0da","CSE19 0.860.0 EXE","C:\Users\agoyal\Documents\CBECC-Com 2019 Data\EPW\","C:\Users\agoyal\Documents\GitHub\T24-2022-CASE-Modeling\framework\analysis\hvac\runs\mumr-case2\cz03\",
