"",002
"Mon 30-Mar-20   4:22:01 pm"
"x-dhwSolarSys-SSF","Year"
"TimeStamp","CZ","Name","SSF"
"Mon 30-Mar-20   4:22:01 pm",13,"t24-Std SolarSys",0.350
