"",002
"Mon 30-Mar-20   4:18:04 pm"
"DHWSolarSys Sizing Export","Year"
"TimeStamp","Wthr","CZ","SCMult","Area","Vol","SSF"
"Mon 30-Mar-20   4:18:04 pm","CA_FRESNO-YOSEMITE-IAP_723890S_STYP20.epw",13,3.63724,148.6,222.9,0.253593
"Mon 30-Mar-20   4:18:08 pm","CA_FRESNO-YOSEMITE-IAP_723890S_STYP20.epw",13,5.45586,222.9,334.4,0.366639
