18,4,"Row/Col hourly results data begin"
"Hourly Results of CEC Compliance Manager"
,Software:,,"CBECC-Com 2022.0.1 RV (1113)"
,CompMgr:,,"BEMCmpMgr 2022.0.1 RV (6107)"
,OpenStudio:,,"1.11.3.f52686d8e1"
,EnergyPlus:,,"9.0.1-bb7ca4f0da"
,CSE:,,"CSE19 0.865.0+dhwloop.68861ec.94 EXE"
,Ruleset:,,"CA 2022 Nonresidential, Vers. 1.0 Alpha (T24N_2022.bin)"
Run Title:,,,"Mid-Rise Mixed-Use (5-story)"
Run Date/Time:,,,"2020-01-08 19:33:01"
Cond. Area:,,,113100
Model:,,,"Proposed"
Model File:,,,"C:\Users\agoyal\Documents\GitHub\T24-2022-CASE-Modeling\framework\analysis\hvac\runs\mumr-baseline\cz09\instance.cibd22"

,,,Site Electric Use,,,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,,,Site Propane Use,,,,,,,,,,,,,TDV Multipliers,
,,,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,PV,Battery,Comp Tot,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Comp Tot,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Comp Tot,TOTAL,Electric,NatGas,OtherFuel
Mo,Da,Hr,(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kTDV/kWh),(kTDV/MBtu),(kTDV/MBtu)
1,1,1,0,0,2.34954,0,0,0.84445,1.34308,5.20058,0,5.367,3.94427,0,0,4.53707,19.0489,0,0,0,0,0,48.7794,0,0,0,0,0,48.7794,48.7794,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,1,2,0,0,2.34954,0,0,1.06738,1.34308,5.20058,0,5.367,3.94427,0,0,4.76,19.2719,0,0,0,0,0,34.2979,0,0,0,0,0,34.2979,34.2979,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,1,3,0,0,2.35784,0,0,1.06734,1.34308,5.20058,0,5.367,3.94427,0,0,4.76826,19.2801,0.640567,0,0,0,0,53.4539,0,0,0,0,0,54.0945,54.0945,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,1,4,0,0,2.4661,0,0,0.842725,1.34308,5.20058,0,5.367,3.94427,0,0,4.6519,19.1638,8.99133,0,0,0,0,182.62,0,0,0,0,0,191.611,191.611,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,1,5,0,0,2.76076,0,0,1.03868,1.34308,5.20058,0,5.367,3.94427,0,0,5.14251,19.6544,31.7212,0,0,0,0,205.568,0,0,0,0,0,237.289,237.289,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,1,6,0,0,3.40497,0,0,0.867965,1.34308,13.1446,0,13.311,3.94427,0,0,5.61601,36.0159,95.8444,0,0,0,0,342.873,0,0,0,0,0,438.717,438.717,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,1,7,0,0,9.70606,0,0,1.06738,1.34308,19.1026,0,19.269,3.94427,0,0,12.1165,54.4324,581.905,0,0,0,0,113.693,0,27.1049,0,0,0,695.598,722.703,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,1,8,0,0,6.97056,0,0,1.07799,1.33007,19.1026,0,19.269,3.94427,0,0,9.37862,51.6945,370.891,0,0,0,0,140.002,0,27.1049,0,0,0,510.892,537.997,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,1,9,0.0239661,0,9.61278,0,0.252964,1.3172,2.28805,20.1782,0,19.269,3.94427,0,0,13.495,56.8864,666.903,0,0,0,0,206.057,0,0,0,0,0,872.96,872.96,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,1,10,0.0161958,0,6.50722,0,0.0856364,1.32851,2.25644,20.1782,0,19.269,3.94427,0,0,10.194,53.5854,489.241,0,0,0,0,176.265,0,0,0,0,0,665.507,665.507,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,1,11,0.00957288,0,5.85888,0,0.0599789,2.20384,7.86945,20.6736,0,13.311,3.94427,0,0,16.0017,53.9306,337.043,0,0,0,0,120.931,0,0,0,0,0,457.974,457.974,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,1,12,0.00618631,0,4.90303,0,0.0561521,2.19386,7.75162,20.6736,0,13.311,3.94427,0,0,14.9109,52.8397,197.268,0,0,0,0,176.109,0,10.842,0,0,0,373.377,384.219,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,1,13,0.00160003,0,4.6116,0,0.0550862,2.45309,10.5357,24.9759,0,13.311,3.94427,0,0,17.6571,59.8883,78.3953,0,0,0,0,83.3853,0,10.842,0,0,0,161.781,172.623,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,1,14,0.00073775,0.617273,4.59703,0,0.0551718,2.63432,10.5631,24.9759,0,13.311,3.94427,0,0,18.4677,60.6988,53.5628,0,0,0,0,49.8109,0,0,0,0,0,103.374,103.374,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,1,15,0.00058281,0.927997,4.60535,0,0.0551952,2.31286,10.8374,24.9759,0,13.311,3.94427,0,0,18.7394,60.9705,49.208,0,0,0,0,67.8637,0,0,0,0,0,117.072,117.072,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,1,16,0.000549907,0.501187,4.59281,0,0.0551987,2.39186,11.0256,24.9759,0,13.311,3.94427,0,0,18.5672,60.7984,50.7642,0,0,0,0,96.3897,0,0,0,0,0,147.154,147.154,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,1,17,0.000647788,0,4.58931,0,0.0551805,2.59066,11.5778,24.9759,0,13.311,3.94427,0,0,18.8136,61.0447,56.7703,0,0,0,0,185.434,0,27.1049,0,0,0,242.205,269.31,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,1,18,0.00271476,0,4.58877,0,0.0550562,2.37223,8.53542,20.6736,0,13.311,3.94427,0,0,15.5542,53.4831,99.5818,0,0,0,0,125.593,0,27.1049,0,0,0,225.175,252.28,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,1,19,0.00586769,0,4.02428,0,0.0558349,2.0178,4.42551,28.2873,0,25.227,3.94427,0,0,10.5293,67.9879,111.826,0,0,0,0,95.1483,0,27.1049,0,0,0,206.974,234.079,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,1,20,0,0,2.34954,0,0,2.04531,1.34308,33.0046,0,33.171,3.94427,0,0,5.73793,75.8578,0,0,0,0,0,158.159,0,0,0,0,0,158.159,158.159,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,1,21,0,0,2.34954,0,0,1.62153,1.34308,36.9766,0,37.143,3.94427,0,0,5.31415,83.378,0,0,0,0,0,111.354,0,0,0,0,0,111.354,111.354,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,1,22,0,0,2.34954,0,0,1.58002,1.34308,33.0046,0,33.171,3.94427,0,0,5.27264,75.3925,0,0,0,0,0,150.365,0,0,0,0,0,150.365,150.365,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,1,23,0,0,2.34954,0,0,1.07794,1.34308,25.0606,0,25.227,3.94427,0,0,4.77056,59.0024,0,0,0,0,0,63.6458,0,0,0,0,0,63.6458,63.6458,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,1,24,0,0,2.34954,0,0,1.06394,1.34308,13.1446,0,13.311,3.94427,0,0,4.75656,35.1564,0,0,0,0,0,74.8058,0,0,0,0,0,74.8058,74.8058,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,2,1,0,0,2.34954,0,0,0.839393,1.34308,5.20058,0,5.367,3.94427,0,0,4.53201,19.0439,0,0,0,0,0,31.3032,0,0,0,0,0,31.3032,31.3032,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,2,2,0,0,2.34954,0,0,0.841034,1.34308,5.20058,0,5.367,3.94427,0,0,4.53365,19.0455,0,0,0,0,0,37.4338,0,0,0,0,0,37.4338,37.4338,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,2,3,0,0,2.34954,0,0,0.84102,1.34308,5.20058,0,5.367,3.94427,0,0,4.53364,19.0455,0,0,0,0,0,58.102,0,0,0,0,0,58.102,58.102,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,2,4,0,0,2.34954,0,0,0.839391,1.34308,5.20058,0,5.367,3.94427,0,0,4.53201,19.0439,0,0,0,0,0,182.703,0,0,0,0,0,182.703,182.703,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,2,5,0,0,2.34954,0,0,0.839393,1.34308,5.20058,0,5.367,3.94427,0,0,4.53201,19.0439,0,0,0,0,0,205.878,0,0,0,0,0,205.878,205.878,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,2,6,0,0,2.91403,0,0,0.83941,1.65868,13.2976,0,13.311,3.94427,0,0,5.41212,35.965,56.6625,0,0,0,0,192.453,0,0,0,0,0,249.116,249.116,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,2,7,0.0181682,0,8.70097,0,0.185682,0.839393,1.65868,19.2556,0,20.664,3.94427,0,0,11.4029,55.2668,545.403,0,0,0,0,107.793,0,27.1049,0,0,0,653.196,680.301,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,2,8,0.0125259,0,6.04891,0,0.0690747,1.48511,6.00167,23.0943,0,20.664,3.94427,0,0,13.6173,61.3199,399.56,0,0,0,0,183.125,0,27.3752,0,0,0,582.685,610.06,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,2,9,0.00891763,0,5.96986,0,0.0587637,1.73351,14.3523,31.3838,0,20.664,3.94427,0,0,22.1233,78.1154,333.793,0,0,0,0,165.28,0,0.27023,0,0,0,499.073,499.343,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,2,10,0.00622845,0,6.09085,0,0.0564627,2.28196,21.423,39.9884,0,20.664,3.94427,0,0,29.8585,94.4552,291.094,0,0,0,0,145.329,0,0.27023,0,0,0,436.422,436.693,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,2,11,0.00603175,0,6.44994,0,0.0563596,2.82187,21.2946,34.0304,0,14.706,3.94427,0,0,30.6288,83.3094,313.992,0,0,0,0,62.2723,0,0.486415,0,0,0,376.264,376.751,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,2,12,0.00523124,0,6.24887,0,0.0558315,3.70693,21.2742,34.0304,0,14.706,3.94427,0,0,31.291,83.9717,277.38,0,0,0,0,67.6449,0,11.3284,0,0,0,345.024,356.353,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,2,13,0.00464274,0,5.94311,0,0.0554924,3.84206,20.9894,34.0304,0,14.706,3.94427,0,0,30.8347,83.5153,241.159,0,0,0,0,49.3703,0,11.3284,0,0,0,290.53,301.858,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,2,14,0.00393808,0,5.62861,0,0.0552644,3.69437,20.8683,34.0304,0,14.706,3.94427,0,0,30.2505,82.9311,197.494,0,0,0,0,80.0088,0,0.486415,0,0,0,277.503,277.989,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,2,15,0.00335392,0,5.5161,0,0.0551214,3.2993,21.073,34.0304,0,14.706,3.94427,0,0,29.9469,82.6275,169.509,0,0,0,0,54.7014,0,0.405346,0,0,0,224.211,224.616,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,2,16,0.00292603,0,5.5922,0,0.0550701,3.10301,21.1816,34.0304,0,14.706,3.94427,0,0,29.9348,82.6155,155.015,0,0,0,0,32.0225,0,0.405346,0,0,0,187.038,187.443,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,2,17,0.00282827,0,5.37243,0,0.0550605,2.90927,21.3756,34.0304,0,14.706,3.94427,0,0,29.7152,82.3959,135.657,0,0,0,0,76.4444,0,27.5103,0,0,0,212.101,239.612,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,2,18,0.00311472,0,5.38173,0,0.0550834,3.2076,19.6763,32.8064,0,14.706,3.94427,0,0,28.3239,79.7805,164.511,0,0,0,0,43.6141,0,27.5103,0,0,0,208.125,235.635,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,2,19,0.00384359,0,4.74734,0,0.0552034,2.76362,13.1959,37.6569,0,26.622,3.94427,0,0,20.7659,88.9891,138.01,0,0,0,0,144.74,0,27.1049,0,0,0,282.751,309.856,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,2,20,0.00376817,0,4.61308,0,0.0551965,2.31311,13.1959,45.6009,0,34.566,3.94427,0,0,20.181,104.292,129.183,0,0,0,0,110.991,0,0,0,0,0,240.174,240.174,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,2,21,0.00388122,0,4.59419,0,0.0552223,2.43531,11.5372,47.1158,0,38.538,3.94427,0,0,18.6258,108.224,130.895,0,0,0,0,85.466,0,0,0,0,0,216.361,216.361,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,2,22,0,0,2.92263,0,0,1.76771,5.37231,36.6903,0,34.566,3.94427,0,0,10.0626,85.2632,57.1726,0,0,0,0,54.7499,0,0,0,0,0,111.922,111.922,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,2,23,0,0,2.91403,0,0,1.3229,1.65868,25.2136,0,25.227,3.94427,0,0,5.8956,60.2805,56.5095,0,0,0,0,80.1046,0,0,0,0,0,136.614,136.614,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,2,24,0,0,2.91403,0,0,1.07082,1.34308,13.1446,0,13.311,3.94427,0,0,5.32793,35.7278,56.5728,0,0,0,0,27.0095,0,0,0,0,0,83.5823,83.5823,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,3,1,0,0,2.34954,0,0,1.3117,1.34308,5.20058,0,5.367,3.94427,0,0,5.00432,19.5162,0,0,0,0,0,32.6169,0,0,0,0,0,32.6169,32.6169,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,3,2,0,0,2.34954,0,0,1.078,1.34308,5.20058,0,5.367,3.94427,0,0,4.77062,19.2825,0,0,0,0,0,30.2647,0,0,0,0,0,30.2647,30.2647,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
1,3,3,0,0,2.35426,0,0,1.07085,1.34308,5.20058,0,5.367,3.94427,0,0,4.76819,19.28,0.364186,0,0,0,0,56.028,0,0,0,0,0,56.3922,56.3922,0,0,0,0,0,0,0,0,0,0,0,0,0,274.704,2747.04,2716.13,
