"",002
"Tue 16-Feb-21   6:33:32 pm"
"x-dhwSolarSys-SSF","Year"
"TimeStamp","CZ","Name","SSF"
"Tue 16-Feb-21   6:33:32 pm",11,"t24-Std SolarSys",0.349
