18,4,"Row/Col hourly results data begin"
"Hourly Results of CEC Compliance Manager"
,Software:,,"CBECC-Com 2022.0.1 RV (1113)"
,CompMgr:,,"BEMCmpMgr 2022.0.1 RV (6107)"
,OpenStudio:,,"1.11.3.f52686d8e1"
,EnergyPlus:,,"9.0.1-bb7ca4f0da"
,CSE:,,""
,Ruleset:,,"CA 2022 Nonresidential, Vers. 1.0 Alpha (T24N_2022.bin)"
Run Title:,,,"Mid-Rise Mixed-Use (5-story)"
Run Date/Time:,,,"2020-01-08 18:59:36"
Cond. Area:,,,113100
Model:,,,"Proposed"
Model File:,,,"C:\Users\agoyal\Documents\GitHub\T24-2022-CASE-Modeling\framework\analysis\hvac\runs\mumr-baseline\cz04\instance.cibd22"

,,,Site Electric Use,,,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,,,Site Propane Use,,,,,,,,,,,,,TDV Multipliers,
,,,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,PV,Battery,Comp Tot,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Comp Tot,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Comp Tot,TOTAL,Electric,NatGas,OtherFuel
Mo,Da,Hr,(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kTDV/kWh),(kTDV/MBtu),(kTDV/MBtu)
1,1,1,0,0,2.34954,0,0,0.223751,1.34308,5.20058,0,5.367,3.94427,0,0,3.91637,18.4282,0,0,0,0,0,0.988209,0,0,0,0,0,0.988209,0.988209,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1803,281.616,281.701,
1,1,2,0,0,2.34954,0,0,0.447442,1.34308,5.20058,0,5.367,3.94427,0,0,4.14006,18.6519,0,0,0,0,0,0.988186,0,0,0,0,0,0.988186,0.988186,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1637,281.55,281.634,
1,1,3,0,0,2.34954,0,0,0.447447,1.34308,5.20058,0,5.367,3.94427,0,0,4.14006,18.6519,0,0,0,0,0,1.23523,0,0,0,0,0,1.23523,1.23523,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9991,280.431,280.516,
1,1,4,0,0,2.35446,0,0,0.221884,1.34308,5.20058,0,5.367,3.94427,0,0,3.91942,18.4313,0.379501,0,0,0,0,0.983052,0,0,0,0,0,1.36255,1.36255,0,0,0,0,0,0,0,0,0,0,0,0,0,27.867,278.614,278.698,
1,1,5,0,0,2.35859,0,0,0.443788,1.34308,5.20058,0,5.367,3.94427,0,0,4.14546,18.6573,0.698236,0,0,0,0,0.983275,0,0,0,0,0,1.68151,1.68151,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9536,280.955,281.04,
1,1,6,0,0,2.91403,0,0,0.443799,1.34308,13.1446,0,13.311,3.94427,0,0,4.70091,35.1008,56.5799,0,0,0,0,1.23725,0,0,0,0,0,57.8172,57.8172,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1756,281.655,281.74,
1,1,7,0,0,6.12454,0,0,0.223758,1.34308,19.1026,0,19.269,3.94427,0,0,7.69138,50.0072,304.29,0,0,0,0,0.988139,0,27.1049,0,0,0,305.278,332.383,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1916,281.727,281.812,
1,1,8,1.12939e-005,0,4.97509,0,0.00691192,0.68821,1.34293,19.1026,0,19.269,3.94427,0,0,7.01316,49.329,179.785,0,0,0,0,1.25408,0,27.1049,0,0,0,181.04,208.144,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1821,281.737,281.821,
1,1,9,0.0189342,0,7.71265,0,0.199913,0.700143,2.36803,20.1782,0,19.269,3.94427,0,0,10.9997,54.3911,466.171,0,0,0,0,1.26673,0,0,0,0,0,467.438,467.438,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8338,281.718,281.803,
1,1,10,0.0126932,0,5.6397,0,0.0730021,0.712443,2.36243,20.1782,0,19.269,3.94427,0,0,8.80027,52.1917,369.402,0,0,0,0,1.27951,0,0,0,0,0,370.681,370.681,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5905,280.183,280.267,
1,1,11,0.00840373,0,6.07746,0,0.0583747,1.64155,8.47495,20.6736,0,13.311,3.94427,0,0,16.2607,54.1896,331.496,0,0,0,0,1.9409,0,0,0,0,0,333.437,333.437,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8448,279.404,279.489,
1,1,12,0.00798379,0,6.13187,0,0.0574196,1.67556,8.47871,20.6736,0,13.311,3.94427,0,0,16.3515,54.2804,327.847,0,0,0,0,2.25435,0,10.842,0,0,0,330.102,340.944,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6294,277.254,277.339,
1,1,13,0.00545869,0,6.05379,0,0.0557222,2.06177,11.4775,24.9759,0,13.311,3.94427,0,0,19.6543,61.8855,273.701,0,0,0,0,2.20065,0,10.842,0,0,0,275.902,286.744,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6396,267.979,268.064,
1,1,14,0.00482439,0,5.82755,0,0.055468,2.06199,11.3889,24.9759,0,13.311,3.94427,0,0,19.3387,61.5699,244.095,0,0,0,0,2.31299,0,0,0,0,0,246.408,246.408,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6309,275.114,275.199,
1,1,15,0.00387573,0,5.42501,0,0.0552094,1.79375,11.2737,24.9759,0,13.311,3.94427,0,0,18.5515,60.7827,194.662,0,0,0,0,2.14828,0,0,0,0,0,196.81,196.81,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7379,269.304,269.389,
1,1,16,0.00364306,0,5.20825,0,0.0551545,1.97436,11.4315,24.9759,0,13.311,3.94427,0,0,18.673,60.9041,173.447,0,0,0,0,2.29499,0,0,0,0,0,175.742,175.742,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3032,277.765,277.85,
1,1,17,0.00385343,0,5.14664,0,0.0552003,2.08447,11.5795,24.9759,0,13.311,3.94427,0,0,18.8697,61.1008,172.862,0,0,0,0,2.32114,0,27.1049,0,0,0,175.183,202.288,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2837,281.806,281.891,
1,1,18,0.0059515,0,5.33037,0,0.0558648,2.0176,8.53542,20.6736,0,13.311,3.94427,0,0,15.9452,53.8741,227.275,0,0,0,0,1.99635,0,27.1049,0,0,0,229.271,256.376,0,0,0,0,0,0,0,0,0,0,0,0,0,28.3085,281.863,281.947,
1,1,19,0.00886521,0,4.17874,0,0.0581315,1.31467,4.42551,28.2873,0,25.227,3.94427,0,0,9.98592,67.4445,180.867,0,0,0,0,1.89883,0,27.1049,0,0,0,182.766,209.871,0,0,0,0,0,0,0,0,0,0,0,0,0,28.3087,281.85,281.934,
1,1,20,0,0,2.37724,0,0,1.59748,1.34308,33.0046,0,33.171,3.94427,0,0,5.31779,75.4377,2.13646,0,0,0,0,1.91966,0,0,0,0,0,4.05613,4.05613,0,0,0,0,0,0,0,0,0,0,0,0,0,28.3056,281.82,281.904,
1,1,21,0,0,2.35945,0,0,1.02301,1.34308,36.9766,0,37.143,3.94427,0,0,4.72553,82.7894,0.764311,0,0,0,0,1.5929,0,0,0,0,0,2.35721,2.35721,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2993,281.774,281.859,
1,1,22,0,0,2.36732,0,0,0.96705,1.34308,33.0046,0,33.171,3.94427,0,0,4.67745,74.7973,1.37181,0,0,0,0,1.56223,0,0,0,0,0,2.93403,2.93403,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1404,281.207,281.292,
1,1,23,0,0,2.34954,0,0,0.45885,1.34308,25.0606,0,25.227,3.94427,0,0,4.15147,58.3833,0,0,0,0,0,1.25407,0,0,0,0,0,1.25407,1.25407,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7827,278.602,278.687,
1,1,24,0,0,2.34954,0,0,0.443825,1.34308,13.1446,0,13.311,3.94427,0,0,4.13644,34.5363,0,0,0,0,0,0.983273,0,0,0,0,0,0.983273,0.983273,0,0,0,0,0,0,0,0,0,0,0,0,0,27.165,276.156,276.241,
1,2,1,0,0,2.34954,0,0,0.21832,1.34308,5.20058,0,5.367,3.94427,0,0,3.91094,18.4228,0,0,0,0,0,0.975866,0,0,0,0,0,0.975866,0.975866,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9792,271.252,271.336,
1,2,2,0,0,2.34954,0,0,0.220101,1.34308,5.20058,0,5.367,3.94427,0,0,3.91272,18.4246,0,0,0,0,0,0.980398,0,0,0,0,0,0.980398,0.980398,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9654,268.671,268.755,
1,2,3,0,0,2.37138,0,0,0.440194,1.34308,5.20058,0,5.367,3.94427,0,0,4.15465,18.6665,1.68446,0,0,0,0,0.980547,0,0,0,0,0,2.66501,2.66501,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9908,271.375,271.46,
1,2,4,0,0,2.47942,0,0,0.218271,1.34308,5.20058,0,5.367,3.94427,0,0,4.04077,18.5526,10.0189,0,0,0,0,0.975844,0,0,0,0,0,10.9947,10.9947,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8468,276.111,276.196,
1,2,5,0,0,2.73554,0,0,0.218302,1.34308,5.20058,0,5.367,3.94427,0,0,4.29692,18.8088,29.7754,0,0,0,0,0.975861,0,0,0,0,0,30.7513,30.7513,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1106,280.625,280.71,
1,2,6,0,0,3.31284,0,0,0.218331,1.65868,13.2976,0,13.311,3.94427,0,0,5.18985,35.7427,88.7377,0,0,0,0,0.982235,0,0,0,0,0,89.7199,89.7199,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2357,281.41,281.495,
1,2,7,0.0256577,0,13.46,0,0.293101,0.218339,1.65868,19.2556,0,20.664,3.94427,0,0,15.6558,59.5197,999.503,0,0,0,0,1.20408,0,27.1049,0,0,0,1000.71,1027.81,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2445,281.556,281.641,
1,2,8,0.0178843,0,8.4347,0,0.0931049,0.904939,5.91698,23.0943,0,20.664,3.94427,0,0,15.3676,63.0702,662.079,0,0,0,0,1.62021,0,27.3752,0,0,0,663.699,691.074,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2357,281.565,281.649,
1,2,9,0.0122427,0,6.70273,0,0.0662727,1.30908,13.2728,31.3838,0,20.664,3.94427,0,0,21.3631,77.3552,446.832,0,0,0,0,2.31462,0,0.27023,0,0,0,449.147,449.417,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1205,282.915,283,
1,2,10,0.00725383,0,5.56068,0,0.0578542,1.73847,19.9716,39.9884,0,20.664,3.94427,0,0,27.3358,91.9325,270.165,0,0,0,0,2.50132,0,0.27023,0,0,0,272.666,272.937,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8596,280.638,280.723,
1,2,11,0.00379187,0,5.14126,0,0.0553628,2.183,20.1803,34.0304,0,14.706,3.94427,0,0,27.5637,80.2444,169.176,0,0,0,0,3.22864,0,0.486415,0,0,0,172.405,172.891,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2293,266.972,267.057,
1,2,12,0.00409586,0,5.16909,0,0.0553024,3.30853,20.9401,34.0304,0,14.706,3.94427,0,0,29.4771,82.1577,172.267,0,0,0,0,3.7486,0,11.3284,0,0,0,176.016,187.344,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7908,266.75,266.835,
1,2,13,0.00470926,0,5.25656,0,0.0555029,3.4464,20.9193,34.0304,0,14.706,3.94427,0,0,29.6825,82.3631,189.865,0,0,0,0,4.17273,0,11.3284,0,0,0,194.038,205.367,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7638,264.551,264.635,
1,2,14,0.0038355,0,5.1481,0,0.055237,3.33571,20.8576,34.0304,0,14.706,3.94427,0,0,29.4005,82.0811,162.583,0,0,0,0,4.21733,0,0.486415,0,0,0,166.801,167.287,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7655,266.793,266.878,
1,2,15,0.00335893,0,5.1974,0,0.0551199,2.80633,20.9529,34.0304,0,14.706,3.94427,0,0,29.0151,81.6957,152.858,0,0,0,0,3.28146,0,0.405346,0,0,0,156.139,156.545,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9183,263.826,263.91,
1,2,16,0.00438143,0,5.61286,0,0.0553709,2.52581,20.9426,34.0304,0,14.706,3.94427,0,0,29.141,81.8216,196.278,0,0,0,0,3.10448,0,0.405346,0,0,0,199.383,199.788,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0158,264.055,264.14,
