18,4,"Row/Col hourly results data begin"
"Hourly Results of CEC Compliance Manager"
,Software:,,"CBECC-Com 2022.0.1 RV (1113)"
,CompMgr:,,"BEMCmpMgr 2022.0.1 RV (6107)"
,OpenStudio:,,"1.11.3.f52686d8e1"
,EnergyPlus:,,"9.0.1-bb7ca4f0da"
,CSE:,,""
,Ruleset:,,"CA 2022 Nonresidential, Vers. 1.0 Alpha (T24N_2022.bin)"
Run Title:,,,"Mid-Rise Mixed-Use (5-story)"
Run Date/Time:,,,"2020-01-08 18:59:36"
Cond. Area:,,,113100
Model:,,,"Standard"
Model File:,,,"C:\Users\agoyal\Documents\GitHub\T24-2022-CASE-Modeling\framework\analysis\hvac\runs\mumr-baseline\cz04\instance.cibd22"

,,,Site Electric Use,,,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,,,Site Propane Use,,,,,,,,,,,,,TDV Multipliers,
,,,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,PV,Battery,Comp Tot,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Comp Tot,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Comp Tot,TOTAL,Electric,NatGas,OtherFuel
Mo,Da,Hr,(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kTDV/kWh),(kTDV/MBtu),(kTDV/MBtu)
1,1,1,0,0,2.34954,0,0,0.222023,1.34308,5.20058,0,5.367,3.94427,0,0,3.91464,18.4265,0,0,0,0,0,0.988209,0,0,0,0,0,0.988209,0.988209,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1803,281.616,281.701,
1,1,2,0,0,2.34954,0,0,0.444004,1.34308,5.20058,0,5.367,3.94427,0,0,4.13662,18.6485,0,0,0,0,0,0.988186,0,0,0,0,0,0.988186,0.988186,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1637,281.55,281.634,
1,1,3,0,0,2.34954,0,0,0.443949,1.34308,5.20058,0,5.367,3.94427,0,0,4.13657,18.6484,0,0,0,0,0,1.23523,0,0,0,0,0,1.23523,1.23523,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9991,280.431,280.516,
1,1,4,0,0,2.34954,0,0,0.440286,1.34308,5.20058,0,5.367,3.94427,0,0,4.1329,18.6448,0,0,0,0,0,0.983052,0,0,0,0,0,0.983052,0.983052,0,0,0,0,0,0,0,0,0,0,0,0,0,27.867,278.614,278.698,
1,1,5,0,0,2.34954,0,0,0.220118,1.34308,5.20058,0,5.367,3.94427,0,0,3.91274,18.4246,0,0,0,0,0,0.983275,0,0,0,0,0,0.983275,0.983275,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9536,280.955,281.04,
1,1,6,0.00105489,0,2.86702,0,0.00936185,0.440333,1.34308,13.1446,0,13.311,3.94427,0,0,4.66085,35.0607,20.1041,0,0,0,0,1.23725,0,0,0,0,0,21.3414,21.3414,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1756,281.655,281.74,
1,1,7,0.0010772,0,4.89933,0,0.00934405,0.444016,1.34308,19.1026,0,19.269,3.94427,0,0,6.69685,49.0127,190.675,0,0,0,0,0.988155,0,27.1049,0,0,0,191.663,218.768,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1916,281.727,281.812,
1,1,8,0.00108427,0,4.56262,0,0.0093368,0.455328,1.34293,19.1026,0,19.269,3.94427,0,0,6.3713,48.6872,118.405,0,0,0,0,1.25394,0,27.1049,0,0,0,119.659,146.764,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1821,281.737,281.821,
1,1,9,0.0224899,0,7.39209,0,0.248807,0.694733,2.36803,20.1782,0,19.269,3.94427,0,0,10.7262,54.1176,428.979,0,0,0,0,1.26673,0,0,0,0,0,430.246,430.246,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8338,281.718,281.803,
1,1,10,0.014146,0,5.39801,0,0.0360012,0.942648,2.36243,20.1782,0,19.269,3.94427,0,0,8.75324,52.1447,306.748,0,0,0,0,1.27951,0,0,0,0,0,308.027,308.027,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5905,280.183,280.267,
