"",002
"Fri 29-Jan-21  10:55:22 am"
"x-dhwSolarSys-SSF","Year"
"TimeStamp","CZ","Name","SSF"
"Fri 29-Jan-21  10:55:22 am",2,"t24-Std SolarSys",0.199
