18,4,"Row/Col hourly results data begin"
"Hourly Results of CEC Compliance Manager"
,Software:,,"CBECC-Com 2022.0.1 RV (1113)"
,CompMgr:,,"BEMCmpMgr 2022.0.1 RV (6107)"
,OpenStudio:,,"1.11.3.f52686d8e1"
,EnergyPlus:,,"9.0.1-bb7ca4f0da"
,CSE:,,""
,Ruleset:,,"CA 2022 Nonresidential, Vers. 1.0 Alpha (T24N_2022.bin)"
Run Title:,,,"Mid-Rise Mixed-Use (5-story)"
Run Date/Time:,,,"2020-01-08 19:58:33"
Cond. Area:,,,113100
Model:,,,"Proposed"
Model File:,,,"C:\Users\agoyal\Documents\GitHub\T24-2022-CASE-Modeling\framework\analysis\hvac\runs\mumr-baseline\cz12\instance.cibd22"

,,,Site Electric Use,,,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,,,Site Propane Use,,,,,,,,,,,,,TDV Multipliers,
,,,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,PV,Battery,Comp Tot,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Comp Tot,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Comp Tot,TOTAL,Electric,NatGas,OtherFuel
Mo,Da,Hr,(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kTDV/kWh),(kTDV/MBtu),(kTDV/MBtu)
1,1,1,0.000213385,0,3.66793,0,0.0345193,0.223964,1.34308,5.20058,0,5.367,3.94427,0,0,5.26971,19.7816,4.06668,0,0,0,0,0.988785,0,0,0,0,0,5.05547,5.05547,0,0,0,0,0,0,0,0,0,0,0,0,0,540.406,5404.06,5404.06,
1,1,2,0.00029525,0,3.40425,0,0.0275894,0.447875,1.34308,5.20058,0,5.367,3.94427,0,0,5.22309,19.7349,5.62685,0,0,0,0,0.988904,0,0,0,0,0,6.61575,6.61575,0,0,0,0,0,0,0,0,0,0,0,0,0,540.406,5404.06,5404.06,
1,1,3,0.000478059,0,3.41092,0,0.0275621,0.447797,1.34308,5.20058,0,5.367,3.94427,0,0,5.22984,19.7417,9.62514,0,0,0,0,1.23601,0,0,0,0,0,10.8612,10.8612,0,0,0,0,0,0,0,0,0,0,0,0,0,540.406,5404.06,5404.06,
1,1,4,0.000834597,0,3.21457,0,0.0275292,0.444115,1.34308,5.20058,0,5.367,3.94427,0,0,5.03012,19.542,18.039,0,0,0,0,0.983721,0,0,0,0,0,19.0227,19.0227,0,0,0,0,0,0,0,0,0,0,0,0,0,540.406,5404.06,5404.06,
1,1,5,0.00106841,0,3.23188,0,0.0275214,0.222072,1.34308,5.20058,0,5.367,3.94427,0,0,4.82562,19.3375,23.8301,0,0,0,0,0.983959,0,0,0,0,0,24.8141,24.8141,0,0,0,0,0,0,0,0,0,0,0,0,0,540.406,5404.06,5404.06,
1,1,6,0.00141954,0,4.29856,0,0.0413706,0.444146,1.34308,13.1446,0,13.311,3.94427,0,0,6.12858,36.5284,86.0364,0,0,0,0,1.23813,0,0,0,0,0,87.2745,87.2745,0,0,0,0,0,0,0,0,0,0,0,0,0,540.406,5404.06,5404.06,
1,1,7,0.00166983,0,9.01215,0,0.0442655,0.447903,1.34308,19.1026,0,19.269,3.94427,0,0,10.8491,53.1649,440.048,0,0,0,0,0.988904,0,27.1049,0,0,0,441.036,468.141,0,0,0,0,0,0,0,0,0,0,0,0,0,540.406,5404.06,5404.06,
1,1,8,0.00167869,0,6.73449,0,0.0414035,0.459507,1.34251,19.1026,0,19.269,3.94427,0,0,8.57959,50.8954,278.963,0,0,0,0,1.25521,0,27.1049,0,0,0,280.219,307.324,0,0,0,0,0,0,0,0,0,0,0,0,0,540.406,5404.06,5404.06,
1,1,9,0.0244853,0,9.52643,0,0.351343,0.701363,2.36475,20.1782,0,19.269,3.94427,0,0,12.9684,56.3598,609.799,0,0,0,0,1.26802,0,0,0,0,0,611.067,611.067,0,0,0,0,0,0,0,0,0,0,0,0,0,540.406,5404.06,5404.06,
1,1,10,0.0178937,0,6.62242,0,0.116854,0.713694,2.36102,20.1782,0,19.269,3.94427,0,0,9.83188,53.2233,517.686,0,0,0,0,1.28928,0,0,0,0,0,518.975,518.975,0,0,0,0,0,0,0,0,0,0,0,0,0,540.406,5404.06,5404.06,
