"",002
"Sat 21-Mar-20  10:13:42 am"
"x-dhwSolarSys-SSF","Year"
"TimeStamp","CZ","Name","SSF"
"Sat 21-Mar-20  10:13:42 am",15,"t24-Std SolarSys",0.350
