"",002
"Tue 10-Mar-20   8:12:12 pm"
"x-dhwSolarSys-SSF","Year"
"TimeStamp","CZ","Name","SSF"
"Tue 10-Mar-20   8:12:12 pm",9,"t24-Std SolarSys",1.000
