"",002
"Thu 04-Feb-21  10:18:55 am"
"DHWSolarSys Sizing Export","Year"
"TimeStamp","Wthr","CZ","SCMult","Area","Vol","SSF"
"Thu 04-Feb-21  10:18:55 am","CA_OAKLAND-METRO-AP_724930S_STYP20.epw",3,0.487747,19.9,29.9,0.128052
"Thu 04-Feb-21  10:18:57 am","CA_OAKLAND-METRO-AP_724930S_STYP20.epw",3,0.731621,29.9,44.8,0.186567
