"",002
"Tue 16-Feb-21   7:19:20 pm"
"DHWSolarSys Sizing Export","Year"
"TimeStamp","Wthr","CZ","SCMult","Area","Vol","SSF"
"Tue 16-Feb-21   7:19:20 pm","CA_BLUE-CANYON-AP_725845S_STYP20.epw",16,4.08966,167.1,250.7,0.231389
"Tue 16-Feb-21   7:19:23 pm","CA_BLUE-CANYON-AP_725845S_STYP20.epw",16,6.13449,250.7,376.0,0.33348
