"",001
"Tue 16-Feb-21   3:16:00 pm"
"x-dhwSolarSys-SSF","Year"
"TimeStamp","CZ","Name","SSF"
"Tue 16-Feb-21   3:16:00 pm",1,"DHW Solar System",0.229
