"",002
"Mon 08-Feb-21  11:10:28 am"
"DHWSolarSys Sizing Export","Year"
"TimeStamp","Wthr","CZ","SCMult","Area","Vol","SSF"
"Mon 08-Feb-21  11:10:28 am","CA_SAN-DIEGO-LINDBERGH-FLD_722900S_STYP20.epw",7,1.86731,76.3,114.4,0.133133
"Mon 08-Feb-21  11:10:32 am","CA_SAN-DIEGO-LINDBERGH-FLD_722900S_STYP20.epw",7,2.80096,114.4,171.7,0.194931
