"",002
"Mon 08-Feb-21  11:07:07 am"
"DHWSolarSys Sizing Export","Year"
"TimeStamp","Wthr","CZ","SCMult","Area","Vol","SSF"
"Mon 08-Feb-21  11:07:07 am","CA_SAN-DIEGO-LINDBERGH-FLD_722900S_STYP20.epw",7,1.86731,76.3,114.4,0.133133
"Mon 08-Feb-21  11:07:11 am","CA_SAN-DIEGO-LINDBERGH-FLD_722900S_STYP20.epw",7,2.80096,114.4,171.7,0.194931
