,,,,,,Analysis:,,,,Proposed Model:,,,Proposed Model,,,,,,,,,,,,,,,Proposed Model,,,,,,,,,,,,,Proposed Model,,,,,,,,,,,,,Proposed Model,,,,,,,,,,,,,,,Proposed Model,,,Proposed Model,,,,,,Standard Model:,,,Standard Model,,,,,,,,,,,,,,,Standard Model,,,,,,,,,,,,,Standard Model,,,,,,,,,,,,,Standard Model,,,,,,,,,,,,,,,Standard Model,,,Standard Model,,,,,,Proposed Model,,,,,,,,,,,,,,,Standard Model,,,,,,,,,,,,,,,Calling,Compliance,,,,Secondary,,
,,,,Conditioned Floor,Total Floor,,,Pass /,Compliance,Elapsed,,,Electric Energy Consumption (kWh),,,,,,,,,,,,,,,Natural Gas Energy Consumption (therms),,,,,,,,,,,,,Propane Energy Consumption (MBtu),,,,,,,,,,,,,Time Dependent Valuation (kTDV/ft2),,,,,,,,,,,,,,,TDV by Fuel (kTDV/ft2),,,Cooling Unmet Load Hours,,,Heating Unmet Load Hours,,,Elapsed,,,Electric Energy Consumption (kWh),,,,,,,,,,,,,,,Natural Gas Energy Consumption (therms),,,,,,,,,,,,,Propane Energy Consumption (MBtu),,,,,,,,,,,,,Time Dependent Valuation (kTDV/ft2),,,,,,,,,,,,,,,TDV by Fuel (kTDV/ft2),,,Cooling Unmet Load Hours,,,Heating Unmet Load Hours,,,Generation Coincident Peak Demand (kW),,,,,,,,,,,,,,,Generation Coincident Peak Demand (kW),,,,,,,,,,,,,,,Application,Manager,Ruleset,OpenStudio,EnergyPlus,Simulation,,
Start Date & Time,Filename (saved to),Run Title,Weather Station,Area (SqFt),Area (SqFt),Analysis Type,Elapsed Time,Fail,Margin,Time,Rule Eval Status,Simulation Status,Spc Heating,Spc Cooling,Indoor Fans,Ht Reject,Pumps & Misc,Domestic Hot Water,Indoor Lighting,Comp Total,Receptacle,Process,Other Ltg,Proc Mtrs,PV,Battery,TOTAL,Spc Heating,Spc Cooling,Indoor Fans,Ht Reject,Pumps & Misc,Domestic Hot Water,Indoor Lighting,Comp Total,Receptacle,Process,Other Ltg,Proc Mtrs,TOTAL,Spc Heating,Spc Cooling,Indoor Fans,Ht Reject,Pumps & Misc,Domestic Hot Water,Indoor Lighting,Comp Total,Receptacle,Process,Other Ltg,Proc Mtrs,TOTAL,Spc Heating,Spc Cooling,Indoor Fans,Ht Reject,Pumps & Misc,Domestic Hot Water,Indoor Lighting,Comp Total,Receptacle,Process,Other Ltg,Proc Mtrs,PV,Battery,TOTAL,Electric,Natural Gas,Propane,Zone Max,Zone Name,Num Zones Exceed Max,Zone Max,Zone Name,Num Zones Exceed Max,Time,Rule Eval Status,Simulation Status,Spc Heating,Spc Cooling,Indoor Fans,Ht Reject,Pumps & Misc,Domestic Hot Water,Lighting,Comp Total,Receptacle,Process,Other Ltg,Proc Mtrs,PV,Battery,TOTAL,Spc Heating,Spc Cooling,Indoor Fans,Ht Reject,Pumps & Misc,Domestic Hot Water,Indoor Lighting,Comp Total,Receptacle,Process,Other Ltg,Proc Mtrs,TOTAL,Spc Heating,Spc Cooling,Indoor Fans,Ht Reject,Pumps & Misc,Domestic Hot Water,Indoor Lighting,Comp Total,Receptacle,Process,Other Ltg,Proc Mtrs,TOTAL,Spc Heating,Spc Cooling,Indoor Fans,Ht Reject,Pumps & Misc,Domestic Hot Water,Indoor Lighting,Comp Total,Receptacle,Process,Other Ltg,Proc Mtrs,PV,Battery,TOTAL,Electric,Natural Gas,Propane,Zone Max,Zone Name,Num Zones Exceed Max,Zone Max,Zone Name,Num Zones Exceed Max,Spc Heating,Spc Cooling,Indoor Fans,Ht Reject,Pumps & Misc,Domestic Hot Water,Indoor Lighting,Comp Total,Receptacle,Process,Other Ltg,Proc Mtrs,PV,Battery,TOTAL,Spc Heating,Spc Cooling,Indoor Fans,Ht Reject,Pumps & Misc,Domestic Hot Water,Indoor Lighting,Comp Total,Receptacle,Process,Other Ltg,Proc Mtrs,PV,Battery,TOTAL,Version,Version,Version,Version,Version,Version,Weather File Path,Project Path
2019-12-17 17:05:59,"instance","Mid-Rise Mixed-Use (5-story)","SANTA-ROSA_724957",113100,141000,"Title24Compliance",3:46,PASS,1.71,"--","--","Successful (224 warnings)",12632.2,65744.2,44569.1,0,270.823,18146.1,81493.6,222856,217441,0,149101,34551.8,0,0,623950,4130.76,0,0,0,0,10002.7,0,14133.5,586.724,0,0,0,14720.2,0,0,0,0,0,0,0,0,0,0,0,0,0,9.96916,27.4833,12.4061,0,0.0656705,20.5292,21.2011,91.6545,57.233,0,38.3478,8.37932,0,0,195.615,171.478,24.1362,0,1055,"Thermal Zone: F5 Corridor",0,203.5,"Thermal Zone: F5 Corridor",0,"--","--","Successful (228 warnings)",22.2204,71033.3,44717.2,0,94.5092,18150.7,81493.6,215512,217441,0,149101,8626.31,0,0,590680,5143.47,0,0,0,0,10002.7,0,15146.2,586.724,0,0,0,15732.9,0,0,0,0,0,0,0,0,0,0,0,0,0,8.97164,30.0168,12.6283,0,0.0206786,20.5269,21.2011,93.3654,57.233,0,38.3478,2.09201,0,0,191.038,165.196,25.8421,0,0,,0,0,,0,5.01087e-05,44.6197,10.2111,0,0.0380871,2.75664,14.3497,71.9753,38.321,0,25.7371,3.94427,0,0,139.978,8.38134e-06,48.8838,10.7192,0,0.00186199,2.74476,14.3497,76.6993,38.321,0,25.7371,0.984739,0,0,141.742,"CBECC-Com 2019.1.0 (1079)","BEMCmpMgr 2019.1.0 (5962)","CA 2019 Nonresidential, Vers. 1.0 Alpha","1.11.3.f52686d8e1","9.0.1-bb7ca4f0da","CSE19 0.860.0 EXE","C:\Users\agoyal\Documents\CBECC-Com 2019 Data\EPW\","C:\Users\agoyal\Documents\GitHub\T24-2022-CASE-Modeling\framework\analysis\hvac\runs\mumr-baseline\cz02\",
2019-12-18 15:39:01,"instance","Mid-Rise Mixed-Use (5-story)","SANTA-ROSA_724957",113100,141000,"Title24Compliance",5:18,PASS,1.42,"--","--","Successful (222 warnings)",14.4571,65790.2,44329.7,0,270.88,18146.1,81493.6,210045,217441,0,149101,34551.8,0,0,611139,5882.02,0,0,0,0,10002.7,0,15884.8,586.724,0,0,0,16471.5,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2285,27.5826,12.3434,0,0.0657342,20.5292,21.2011,91.9506,57.233,0,38.3478,8.37932,0,0,195.911,168.81,27.1006,0,1025.75,"Thermal Zone: F5 Corridor",0,297.75,"Thermal Zone: F5 Corridor",0,"--","--","Successful (228 warnings)",22.2204,71033.3,44717.2,0,94.5092,18150.7,81493.6,215512,217441,0,149101,8626.31,0,0,590680,5143.47,0,0,0,0,10002.7,0,15146.2,586.724,0,0,0,15732.9,0,0,0,0,0,0,0,0,0,0,0,0,0,8.97164,30.0168,12.6283,0,0.0206786,20.5269,21.2011,93.3654,57.233,0,38.3478,2.09201,0,0,191.038,165.196,25.8421,0,0,,0,0,,0,5.00518e-05,44.8354,10.1768,0,0.0384151,2.75666,14.3497,72.157,38.321,0,25.7371,3.94427,0,0,140.159,8.38134e-06,48.8838,10.7192,0,0.00186199,2.74476,14.3497,76.6993,38.321,0,25.7371,0.984739,0,0,141.742,"CBECC-Com 2019.1.0 (1079)","BEMCmpMgr 2019.1.0 (5962)","CA 2019 Nonresidential, Vers. 1.0 Alpha","1.11.3.f52686d8e1","9.0.1-bb7ca4f0da","CSE19 0.860.0 EXE","C:\Users\mnakajima\Documents\CBECC-Com 2019 Data\EPW\","C:\Users\mnakajima\Documents\GitHub\T24-2022-CASE-Modeling\framework\analysis\hvac_autosizing\runs\mumr-baseline\cz02\",
2020-01-14 18:40:51,"instance","Mid-Rise Mixed-Use (5-story)","CTZ02S22A","Pol  0% RetAdd NoLeak",113100,141000,"Title24Compliance",4:40,PASS,0.71,"--","--","Successful (221 warnings)",12.1473,69926.5,49179.2,0,266.465,18144.7,81930,219459,217441,0,149101,34551.8,0,0,620553,5223.14,0,0,0,0,10012.8,0,15236,586.724,0,0,0,15822.7,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0558,26.0366,13.165,0,0.0610647,25.6486,19.575,96.5421,55.5452,0,38.181,8.44143,0,0,198.71,164.158,34.5517,0,1069.5,"Thermal Zone: F5 Corridor",0,282,"Thermal Zone: F5 Corridor",0,"--","--","Successful (225 warnings)",19.1409,75204.9,49728.6,0,85.2921,18149.3,81930,225117,217441,0,149101,34551.8,0,0,626211,4556.27,0,0,0,0,10012.8,0,14569.1,586.724,0,0,0,15155.8,0,0,0,0,0,0,0,0,0,0,0,0,0,10.564,27.9498,13.4972,0,0.021276,25.6501,19.575,97.2573,55.5452,0,38.181,8.44143,0,0,199.425,166.367,33.0582,0,0,,0,0,,0,7.92592e-05,27.5205,9.00427,0,0.0459965,2.75638,14.3388,53.6661,38.321,0,25.7371,3.94427,0,0,121.668,3.30539e-05,28.7483,9.34856,0,0.00441454,2.74474,14.3388,55.1849,38.321,0,25.7371,3.94427,0,0,123.187,"CBECC-Com 2022.0.1 RV (1113)","BEMCmpMgr 2022.0.1 RV (6107)","CA 2022 Nonresidential, Vers. 1.0 Alpha","1.11.3.f52686d8e1","9.0.1-bb7ca4f0da","CSE19 0.865.0+dhwloop.68861ec.94 EXE","C:\Users\mnakajima\Documents\CBECC-Com 2022 Data\EPW\","C:\Users\mnakajima\Documents\GitHub\T24-2022-CASE-Modeling\framework\analysis\hvac_autosizing\runs\mumr-baseline\cz02\",0.00220197,7.37665,7.10623,0,0.0358986,2.45985,9.05248,26.04,32.1279,0,25.58,5.65158,0,0,89.4,2.50443,0,0,0,0,4.80101,0,7.3,0.281326,0,0,0,7.58,0.00358437,7.67609,7.10363,0,0.0163689,2.46575,9.05248,26.32,32.1279,0,25.58,5.65158,0,0,89.68,2.18467,0,0,0,0,4.80101,0,6.98,0.281326,0,0,0,7.26,4.30139,1.22863,1.18359,0,0.00597917,8.65482,1.50776,16.8822,5.83428,0,4.26052,0.941311,0,0,27.9183,3.75248,1.27851,1.18316,0,0.00272636,8.6558,1.50776,16.3804,5.83428,0,4.26052,0.941311,0,0,27.4165,
2020-02-05 13:07:50,"instance","Mid-Rise Mixed-Use (5-story)","CTZ02S22A","Pol  0% RetAdd NoLeak",113100,141000,"Title24ProposedOnly",4:11,,,"--","--","Successful (219 warnings)",12.1439,66418.6,54252.3,0,266.345,13789.1,81930,216668,217441,0,149101,34551.8,0,0,617762,4161.52,0,0,0,0,10627.8,0,14789.3,586.724,0,0,0,15376,0,0,0,0,0,0,0,0,0,0,0,0,0,9.73915,25.181,14.4271,0,0.060813,25.8823,19.575,94.8653,55.5452,0,38.181,8.44143,0,0,197.033,163.5,33.5329,0,2223.5,"Thermal Zone: F2-4 Corridor",0,1393.5,"Thermal Zone: F5 Corridor",0,"--","--","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,7.90659e-05,26.2614,9.86975,0,0.0453527,2.25912,14.3388,52.7745,38.321,0,25.7371,3.94427,0,0,120.777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CBECC-Com 2022.0.1 RV (1113)","BEMCmpMgr 2022.0.1 RV (6107)","CA 2022 Nonresidential, Vers. 1.0 Alpha","","","-","C:\Users\mnakajima\Documents\CBECC-Com 2022 Data\EPW\","C:\Users\mnakajima\Documents\GitHub\T24-2022-CASE-Modeling\framework\analysis\baseline-mumr\runs\mumr-baseline\cz02\",0.00220144,7.11177,7.82137,0,0.0358678,1.74742,9.05248,25.77,32.1279,0,25.58,5.65158,0,0,89.13,1.99539,0,0,0,0,5.09587,0,7.1,0.281326,0,0,0,7.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4272,1.18452,1.30271,0,0.00597404,9.04253,1.50776,16.4707,5.83428,0,4.26052,0.941311,0,0,27.5068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
