"",002
"Tue 10-Mar-20   8:37:46 pm"
"x-dhwSolarSys-SSF","Year"
"TimeStamp","CZ","Name","SSF"
"Tue 10-Mar-20   8:37:46 pm",6,"t24-Std SolarSys",0.656
