"",001
"Tue 16-Feb-21   5:37:53 pm"
"x-dhwSolarSys-SSF","Year"
"TimeStamp","CZ","Name","SSF"
"Tue 16-Feb-21   5:37:53 pm",15,"DHW Solar System",0.535
