"",002
"Mon 08-Feb-21   1:58:36 pm"
"x-dhwSolarSys-SSF","Year"
"TimeStamp","CZ","Name","SSF"
"Mon 08-Feb-21   1:58:36 pm",14,"t24-Std SolarSys",0.350
