16,4,"Row/Col hourly results data begin"
"Hourly Results of CEC Compliance Manager"
,Ruleset:,,"BEMCmpMgr 2022.0.2-Pol-0%RA-NoCH4lk (1715)"
,CSE19:,,"CSE19 0.868.1 EXE"
,DHW:,,""
Run Title:,,,"TDSv30 V19R12 V19 R12 UGLASS15 ELEC PVSTD"
Run Date/Time:,,,"2021-06-07 19:03:40"
Cond. Area:,,,7320
Model:,,,"DesignRating"
Fuel TDV Set:,,,"Natural Gas"
Model File:,,,"C:\GitHub\CALGreen-analysis\framework\analysis\furnace-analysis\runs\lrgs-furnace-comp_DWHR_win\cz03\instance.ribd22"

,,,Site Electric Use,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,Site Other Fuel Use,,,,,,,,,,,TDV Multipliers,,Elec Demand,CO2 Emissions,,
,,,Spc Heat,Spc Cool,IAQ Vent,Other HVAC,Wtr Heat,WtrHt Pump,Ins Light,Appl & Cook,Plug Lds,Exterior,PV,Battery,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Other HVAC,Wtr Heat,WtrHt Pump,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Other HVAC,Wtr Heat,WtrHt Pump,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Electric,Fuel,Multipliers,Electric,Fuel,
Mo,Da,Hr,(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(Therms),(Therms),(Therms),(Therms),(Therms),(Therms),(Therms),(Therms),(Therms),(Therms),(Therms),(MMBtu),(MMBtu),(MMBtu),(MMBtu),(MMBtu),(MMBtu),(MMBtu),(MMBtu),(MMBtu),(MMBtu),(MMBtu),(TDV/Btu),(TDV/Btu),(frac),(ton/MWh),(ton/therm),
1,1,1,0.396295,0,0.221825,0,0,0,0.385211,0.735811,1.11052,0,0,0,2.84967,0.329798,0,0,0,0,0,0,0.0299892,0,0,0.359787,0,0,0,0,0,0,0,0,0,0,0,28.1055,352.219,0,0.000247243,0.004509,
1,1,2,0.404056,0,0.221825,0,0,0,0.318218,0.728825,1.0505,0,0,0,2.72342,0.336257,0,0,0,0,0,0,0.0283681,0,0,0.364625,0,0,0,0,0,0,0,0,0,0,0,28.0897,352.219,0,0.000246894,0.004509,
1,1,3,0.408599,0,0.221825,0,0,0,0.251224,0.725332,1.02048,0,0,0,2.62746,0.340036,0,0,0,0.000301432,0,0,0.0275576,0,0,0.367895,0,0,0,0,0,0,0,0,0,0,0,28.0331,352.219,0,0.000246589,0.004509,
1,1,4,0.431627,0,0.221825,0,0,0,0.28472,0.725332,1.02048,0,0,0,2.68398,0.3592,0,0,0,0,0,0,0.0275576,0,0,0.386758,0,0,0,0,0,0,0,0,0,0,0,27.9402,352.219,0,0.000241921,0.004509,
1,1,5,0.42791,0,0.221825,0,0,0,0.351715,0.718346,0.960451,0,0,0,2.68025,0.356108,0,0,0,0.000301432,0,0,0.0259366,0,0,0.382346,0,0,0,0,0,0,0,0,0,0,0,28.0605,352.219,0,0.00024575,0.004509,
1,1,6,0.386539,0,0.221825,0,0,0,0.519197,0.732318,1.08051,0,0,0,2.94039,0.321679,0,0,0,0.665789,0,0,0.0291787,0,0,1.01665,0,0,0,0,0,0,0,0,0,0,0,28.1014,352.219,0,0.000247852,0.004509,
1,1,7,0.353927,0,0.221825,0,0,0,0.703426,0.753275,1.26059,0,0,0,3.29305,0.294539,0,0,0,0.25217,0,0,0.0340418,0,0,0.580751,0,0,0,0,0,0,0,0,0,0,0,28.1234,352.219,0,0.000248481,0.004509,
1,1,8,0.374039,0,0.221825,0,0,0,0.686679,0.760261,1.32062,0,0,0,3.36343,0.311276,0,0,0,0.394513,0,0,0.0356628,0,0,0.741452,0,0,0,0,0,0,0,0,0,0,0,28.1131,352.219,0,0.000248005,0.004509,
1,1,9,0.415574,0,0.221825,0,0,0,0.56944,0.735811,1.11052,0,0,0,3.05317,0.345841,0,0,0,0.26639,0,0,0.0299892,0,0,0.64222,0,0,0,0,0,0,0,0,0,0,0,28.0979,352.219,0,0.000243441,0.004509,
1,1,10,0.421474,0,0.221825,0,0,0,0.4857,0.718346,0.960451,0,0,0,2.8078,0.350751,0,0,0,0.648418,0,0,0.0259366,0,0,1.02511,0,0,0,0,0,0,0,0,0,0,0,27.6093,352.219,0,0.000204114,0.004509,
1,1,11,0.390645,0,0.221825,0,0,0,0.452204,0.721839,0.990466,0,0,0,2.77698,0.325096,0,0,0,0.360585,0,0,0.0267471,0,0,0.712428,0,0,0,0,0,0,0,0,0,0,0,27.3575,352.219,0,0.000185689,0.004509,
1,1,12,0.348095,0,0.221825,0,0,0,0.418708,0.721839,0.990466,0,0,0,2.70093,0.289685,0,0,0,0.239995,0,0,0.0267471,0,0,0.556427,0,0,0,0,0,0,0,0,0,0,0,26.9501,352.219,0,0.000170892,0.004509,
1,1,13,0.316747,0,0.221825,0,0,0,0.351715,0.718346,0.960451,0,0,0,2.56908,0.263598,0,0,0,0.187357,0,0,0.0259366,0,0,0.476892,0,0,0,0,0,0,0,0,0,0,0,26.3942,352.219,0,0.000161225,0.004509,
1,1,14,0.300662,0,0.221825,0,0,0,0.351715,0.721839,0.990466,0,0,0,2.58651,0.250211,0,0,0,0.0487085,0,0,0.0267471,0,0,0.325667,0,0,0,0,0,0,0,0,0,0,0,26.8381,352.219,0,0.000166253,0.004509,
1,1,15,0.285756,0,0.221825,0,0,0,0.351715,0.728825,1.0505,0,0,0,2.63862,0.237807,0,0,0,0.146052,0,0,0.0283681,0,0,0.412227,0,0,0,0,0,0,0,0,0,0,0,26.6239,352.219,0,0.000166712,0.004509,
