"",002
"Thu 04-Feb-21  10:21:40 am"
"x-dhwSolarSys-SSF","Year"
"TimeStamp","CZ","Name","SSF"
"Thu 04-Feb-21  10:21:40 am",5,"t24-Std SolarSys",0.200
