"",002
"Wed 31-Mar-21   1:24:02 pm"
"x-dhwSolarSys-SSF","Year"
"TimeStamp","CZ","Name","SSF"
"Wed 31-Mar-21   1:24:02 pm",15,"t24-Std SolarSys",0.350
