"",001
"Fri 29-Jan-21  12:13:09 pm"
"x-dhwSolarSys-SSF","Year"
"TimeStamp","CZ","Name","SSF"
"Fri 29-Jan-21  12:13:09 pm",13,"DHW Solar System",0.375
