"",002
"Fri 29-Jan-21  12:12:32 pm"
"DHWSolarSys Sizing Export","Year"
"TimeStamp","Wthr","CZ","SCMult","Area","Vol","SSF"
"Fri 29-Jan-21  12:12:32 pm","CA_FRESNO-YOSEMITE-IAP_723890S_STYP20.epw",13,0.784502,32.1,48.1,0.233936
"Fri 29-Jan-21  12:12:42 pm","CA_FRESNO-YOSEMITE-IAP_723890S_STYP20.epw",13,1.17675,48.1,72.1,0.33846
