"",002
"Fri 29-Jan-21  12:13:40 pm"
"x-dhwSolarSys-SSF","Year"
"TimeStamp","CZ","Name","SSF"
"Fri 29-Jan-21  12:13:40 pm",13,"t24-Std SolarSys",0.350
