AirSystems
,,Fan Capacity,,,,Fan Pwr (Design),,,,,Fan Pwr Ratio,,,,Fan Pwr Adj
System Name,Type,Supply Fan Capacity,Return Fan Capacity,Relief Fan Capacity,Exhaust Fan Capacity,Supply Fan Pwr,Return Fan Pwr,Relief Fan Pwr,Exhaust Fan Pwr,Total System Fan Pwr,Supply Fan Pwr Ratio,Return Fan Pwr Ratio,Relief Fan Pwr Ratio,Exhaust Fan Pwr Ratio,Total Exhaust Fan Pwr Adj,Total NonExhaust Fan Pwr Adj,Total System Fan Pwr Adj,Fully Ducted Exhaust Pressure Drop Adj,Exhaust Filter Pressure Drop Adj,Biosafety Cabinet Pressure Drop Adj,Fully Ducted Return Pressure Drop Adj,MERV16 Filter Pressure Drop Adj,Air Cleaner Pressure Drop Adj,Fully Ducted Exhaust Design Flow,Exhaust Filter Design Flow,Biosafety Design Flow,Fully Ducted Return Design Flow,MERV16 Filter Design Flow,Air Cleaner Design Flow
,,(cfm),(cfm),(cfm),(cfm),(kW),(kW),(kW),(kW),(kW),(frac.),(frac.),(frac.),(frac.),(bhp),(bhp),(bhp),(in. w.c.),(in. w.c.),(in. w.c.),(in. w.c.),(in. w.c.),(in. w.c.),(cfm),(cfm),(cfm),(cfm),(cfm),(cfm)
"Parking Garage Vent System","Exhaust",20925.0,0.0,0.0,20925.0,15.769,0.000,0.000,15.769,-99996.000,-99996.000,-99996.000,-99996.000,-99996.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
"BaseSys5 F1","PVAV",19012.2,0.0,0.0,0.0,19.688,0.000,0.000,0.000,-99996.000,-99996.000,-99996.000,-99996.000,-99996.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
"DOAS1","DOASCV",1611.0,0.0,0.0,0.0,0.564,0.000,0.000,0.000,-99996.000,-99996.000,-99996.000,-99996.000,-99996.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0

ZoneSystems
,,Fan Capacity,,,,Fan Pwr (Design),,,,,Fan Pwr Ratio,,,,Fan Pwr Adj
System Name,Type,Supply Fan Capacity,Return Fan Capacity,Relief Fan Capacity,Exhaust Fan Capacity,Supply Fan Pwr,Return Fan Pwr,Relief Fan Pwr,Exhaust Fan Pwr,Total System Fan Pwr,Supply Fan Pwr Ratio,Return Fan Pwr Ratio,Relief Fan Pwr Ratio,Exhaust Fan Pwr Ratio,Total Exhaust Fan Pwr Adj,Total NonExhaust Fan Pwr Adj,Total System Fan Pwr Adj,Fully Ducted Exhaust Pressure Drop Adj,Exhaust Filter Pressure Drop Adj,Biosafety Cabinet Pressure Drop Adj,Fully Ducted Return Pressure Drop Adj,MERV16 Filter Pressure Drop Adj,Air Cleaner Pressure Drop Adj,Fully Ducted Exhaust Design Flow,Exhaust Filter Design Flow,Biosafety Design Flow,Fully Ducted Return Design Flow,MERV16 Filter Design Flow,Air Cleaner Design Flow
,,(cfm),(cfm),(cfm),(cfm),(kW),(kW),(kW),(kW),(kW),(frac.),(frac.),(frac.),(frac.),(bhp),(bhp),(bhp),(in. w.c.),(in. w.c.),(in. w.c.),(in. w.c.),(in. w.c.),(in. w.c.),(cfm),(cfm),(cfm),(cfm),(cfm),(cfm)
"ZnSys F2-4 1-Bed Core N","SZHP",378.7,0,0,0.0,0.133,0,0,0.000,-99996.000,-99996.000,0,0,-99996.000,0.000,0.000,0.000,0.0,0.0,0,0.0,0.0,0,0,0,0,0
"ZnSys F2-4 1-Bed Core West","SZHP",378.7,0,0,0.0,0.133,0,0,0.000,-99996.000,-99996.000,0,0,-99996.000,0.000,0.000,0.000,0.0,0.0,0,0.0,0.0,0,0,0,0,0
"ZnSys F2-4 1-Bed Core East","SZHP",378.7,0,0,0.0,0.133,0,0,0.000,-99996.000,-99996.000,0,0,-99996.000,0.000,0.000,0.000,0.0,0.0,0,0.0,0.0,0,0,0,0,0
"ZnSys F2-4 1-Bed North","SZHP",391.3,0,0,0.0,0.137,0,0,0.000,-99996.000,-99996.000,0,0,-99996.000,0.000,0.000,0.000,0.0,0.0,0,0.0,0.0,0,0,0,0,0
"ZnSys F2-4 2-Bed Core NE-NW","SZHP",568.0,0,0,0.0,0.199,0,0,0.000,-99996.000,-99996.000,0,0,-99996.000,0.000,0.000,0.000,0.0,0.0,0,0.0,0.0,0,0,0,0,0
"ZnSys F2-4 2-Bed East","SZHP",568.0,0,0,0.0,0.199,0,0,0.000,-99996.000,-99996.000,0,0,-99996.000,0.000,0.000,0.000,0.0,0.0,0,0.0,0.0,0,0,0,0,0
"ZnSys F2-4 2-Bed West","SZHP",568.0,0,0,0.0,0.199,0,0,0.000,-99996.000,-99996.000,0,0,-99996.000,0.000,0.000,0.000,0.0,0.0,0,0.0,0.0,0,0,0,0,0
"ZnSys F2-4 3-Bed NE","SZHP",741.5,0,0,0.0,0.260,0,0,0.000,-99996.000,-99996.000,0,0,-99996.000,0.000,0.000,0.000,0.0,0.0,0,0.0,0.0,0,0,0,0,0
"ZnSys F2-4 3-Bed NW","SZHP",741.5,0,0,0.0,0.260,0,0,0.000,-99996.000,-99996.000,0,0,-99996.000,0.000,0.000,0.000,0.0,0.0,0,0.0,0.0,0,0,0,0,0
"ZnSys F2-4 Studio SE","SZHP",284.0,0,0,0.0,0.099,0,0,0.000,-99996.000,-99996.000,0,0,-99996.000,0.000,0.000,0.000,0.0,0.0,0,0.0,0.0,0,0,0,0,0
"ZnSys F2-4 Studio SW","SZHP",284.0,0,0,0.0,0.099,0,0,0.000,-99996.000,-99996.000,0,0,-99996.000,0.000,0.000,0.000,0.0,0.0,0,0.0,0.0,0,0,0,0,0
"ZnSys F5 1-Bed Core N","SZHP",378.7,0,0,0.0,0.133,0,0,0.000,-99996.000,-99996.000,0,0,-99996.000,0.000,0.000,0.000,0.0,0.0,0,0.0,0.0,0,0,0,0,0
"ZnSys F5 1-Bed Core West","SZHP",378.7,0,0,0.0,0.133,0,0,0.000,-99996.000,-99996.000,0,0,-99996.000,0.000,0.000,0.000,0.0,0.0,0,0.0,0.0,0,0,0,0,0
"ZnSys F5 1-Bed Core East","SZHP",378.7,0,0,0.0,0.133,0,0,0.000,-99996.000,-99996.000,0,0,-99996.000,0.000,0.000,0.000,0.0,0.0,0,0.0,0.0,0,0,0,0,0
"ZnSys F5 1-Bed North","SZHP",391.3,0,0,0.0,0.137,0,0,0.000,-99996.000,-99996.000,0,0,-99996.000,0.000,0.000,0.000,0.0,0.0,0,0.0,0.0,0,0,0,0,0
"ZnSys F5 2-Bed Core NE-NW","SZHP",568.0,0,0,0.0,0.199,0,0,0.000,-99996.000,-99996.000,0,0,-99996.000,0.000,0.000,0.000,0.0,0.0,0,0.0,0.0,0,0,0,0,0
"ZnSys F5 2-Bed East","SZHP",568.0,0,0,0.0,0.199,0,0,0.000,-99996.000,-99996.000,0,0,-99996.000,0.000,0.000,0.000,0.0,0.0,0,0.0,0.0,0,0,0,0,0
"ZnSys F5 2-Bed West","SZHP",568.0,0,0,0.0,0.199,0,0,0.000,-99996.000,-99996.000,0,0,-99996.000,0.000,0.000,0.000,0.0,0.0,0,0.0,0.0,0,0,0,0,0
"ZnSys F5 3-Bed NE","SZHP",741.5,0,0,0.0,0.260,0,0,0.000,-99996.000,-99996.000,0,0,-99996.000,0.000,0.000,0.000,0.0,0.0,0,0.0,0.0,0,0,0,0,0
"ZnSys F5 3-Bed NW","SZHP",741.5,0,0,0.0,0.260,0,0,0.000,-99996.000,-99996.000,0,0,-99996.000,0.000,0.000,0.000,0.0,0.0,0,0.0,0.0,0,0,0,0,0
"ZnSys F5 Studio SE","SZHP",284.0,0,0,0.0,0.099,0,0,0.000,-99996.000,-99996.000,0,0,-99996.000,0.000,0.000,0.000,0.0,0.0,0,0.0,0.0,0,0,0,0,0
"ZnSys F5 Studio SW","SZHP",284.0,0,0,0.0,0.099,0,0,0.000,-99996.000,-99996.000,0,0,-99996.000,0.000,0.000,0.000,0.0,0.0,0,0.0,0.0,0,0,0,0,0
"Bal F2 1-Bed Core N","VentilationOnly",0.0,0,0,36.6,0.000,0,0,0.021,-99996.000,-99996.000,0,0,-99996.000,0.000,0.000,0.000,0.0,0.0,0,0.0,0.0,0,0,0,0,0
"Bal F2 1-Bed Core West","VentilationOnly",0.0,0,0,36.6,0.000,0,0,0.021,-99996.000,-99996.000,0,0,-99996.000,0.000,0.000,0.000,0.0,0.0,0,0.0,0.0,0,0,0,0,0
"Bal F2 1-Bed Core East","VentilationOnly",0.0,0,0,36.6,0.000,0,0,0.021,-99996.000,-99996.000,0,0,-99996.000,0.000,0.000,0.000,0.0,0.0,0,0.0,0.0,0,0,0,0,0
"Bal F2 1-Bed North","VentilationOnly",0.0,0,0,37.3,0.000,0,0,0.021,-99996.000,-99996.000,0,0,-99996.000,0.000,0.000,0.000,0.0,0.0,0,0.0,0.0,0,0,0,0,0
