AirSystems
,,,,,Cooling,,,,Heating,,,Fan/Ventilation,,,Controls
Name,Type,Status,System Count,Floor Area Served,Net Capacity,Design Supply T,Capacity/Area,Supply Flow/Ton,Net Capacity,Design Supply T,Capacity/Area,Supply Flow,Supply Flow/Area,Design OA,OA/Area,Control Zone Name,Temp Control,FixedT,Supply HiT,At Outdoor,Supply LowT,At OutdoorT,ReheatCtrlMthd,Availability Schedule,Night Cycle Control
,,,(#),(ft2),(Btu/hr),(degF),(Btu/ft2),(cfm/ton),(Btu/hr),(degF),(Btu/ft2),(cfm),(cfm/ft2),(cfm),(cfm/ft2),,,(degF),(degF),(degF),(degF),( degF),,,
"BaseAirSys6","VAV","New",1,12540,482380,55,38.4673,253.003,289390,60,23.0774,10170.3,0.81103,3550,0.283094,"NONE","WarmestReset",,60,,55,,"DualMaximum","RetailHVACAvail","CycleOnCallAnyZone"
"BaseAirSys6-2","VAV","New",8,11040,33241.2,55,24.0878,296.992,26022.3,60,18.8567,822.697,0.596158,192,0.13913,"NONE","WarmestReset",,60,,55,,"DualMaximum","OfficeHVACAvail","CycleOnCallAnyZone"
"BaseAirSys6-3","VAV","New",1,1380,31938.1,55,23.1435,299.248,39001,60,28.2616,796.45,0.577138,192,0.13913,"NONE","WarmestReset",,60,,55,,"DualMaximum","OfficeHVACAvail","CycleOnCallAnyZone"



ZoneSystems
,,,,Cooling,,,,Heating,,,Fan/Ventilation,,,Controls
Name,Type,System Count,Floor Area Served,Net Capacity,Design Supply T,Capacity/Area,Supply Flow/Ton,Net Capacity,Design Supply T,Capacity/Area,Supply Flow,Supply Flow/Area,Design OA,OA/Area,Control Zone Name,Temp Control,Availability Schedule
,,(#),(ft2),(Btu/hr),(degF),(Btu/ft2),(cfm/ton),(Btu/hr),(degF),(Btu/ft2),(cfm),(cfm/ft2),(cfm),( cfm/ft2),,,,,,,,,,
"BaseZnSys2","FPFC",2,1560,8885.46,58,11.3916,388.504,11141.2,95,14.2836,287.67,0.368808,0,0,"Thermal Zone: F10 1-Bed N","NoSATControl","AllOnHVACAvail"
"BaseZnSys2-2","FPFC",2,1560,13755.4,58,17.6351,391.095,10352.6,95,13.2726,448.305,0.57475,0,0,"Thermal Zone: F10 1-Bed SE","NoSATControl","AllOnHVACAvail"
"BaseZnSys2-3","FPFC",2,1560,13630.2,58,17.4746,390.998,10327.9,95,13.2409,444.115,0.569378,0,0,"Thermal Zone: F10 1-Bed SW","NoSATControl","AllOnHVACAvail"
"BaseZnSys2-4","FPFC",1,1080,12047.5,58,11.1551,383.163,14602.6,95,13.5209,384.68,0.356185,0,0,"Thermal Zone: F10 2-Bed N Core","NoSATControl","AllOnHVACAvail"
"BaseZnSys2-5","FPFC",1,1080,17801.8,58,16.4831,388.99,17539.2,95,16.24,577.06,0.534315,0,0,"Thermal Zone: F10 2-Bed NE","NoSATControl","AllOnHVACAvail"
"BaseZnSys2-6","FPFC",1,1080,23399.4,58,21.6661,392.001,17545.2,95,16.2456,764.38,0.707759,0,0,"Thermal Zone: F10 2-Bed NW","NoSATControl","AllOnHVACAvail"
"BaseZnSys2-7","FPFC",1,1080,20549.1,58,19.0269,391.2,17529.8,95,16.2313,669.9,0.620278,0,0,"Thermal Zone: F10 2-Bed SE","NoSATControl","AllOnHVACAvail"
"BaseZnSys2-8","FPFC",1,1080,24300.1,58,22.5001,392.817,17526,95,16.2278,795.46,0.736537,0,0,"Thermal Zone: F10 2-Bed SW","NoSATControl","AllOnHVACAvail"
"BaseZnSys2-9","FPFC",2,1080,6326.3,58,11.7154,378.335,7705.34,95,14.2692,199.455,0.369361,0,0,"Thermal Zone: F10 Studio N","NoSATControl","AllOnHVACAvail"
"BaseZnSys2-10","FPFC",16,12480,7353,58,9.42692,381.534,7871.7,95,10.0919,233.785,0.299724,0,0,"Thermal Zone: F2-9 1-Bed N","NoSATControl","AllOnHVACAvail"
"BaseZnSys2-11","FPFC",16,12480,12758.3,58,16.3568,390.199,7057.11,95,9.04757,414.858,0.531869,0,0,"Thermal Zone: F2-9 1-Bed SE","NoSATControl","AllOnHVACAvail"
"BaseZnSys2-12","FPFC",16,12480,12618.6,58,16.1777,390.066,7029.46,95,9.01213,410.174,0.525864,0,0,"Thermal Zone: F2-9 1-Bed SW","NoSATControl","AllOnHVACAvail"
"BaseZnSys2-13","FPFC",8,8640,9839.64,58,9.11078,379.113,9883.07,95,9.15099,310.861,0.287834,0,0,"Thermal Zone: F2-9 2-Bed N Core","NoSATControl","AllOnHVACAvail"
"BaseZnSys2-14","FPFC",8,8640,16892.5,58,15.6412,388.37,13323.2,95,12.3363,546.71,0.506213,0,0,"Thermal Zone: F2-9 2-Bed NE","NoSATControl","AllOnHVACAvail"
"BaseZnSys2-15","FPFC",8,8640,21411.5,58,19.8254,391.172,13352,95,12.363,697.964,0.646263,0,0,"Thermal Zone: F2-9 2-Bed NW","NoSATControl","AllOnHVACAvail"
"BaseZnSys2-16","FPFC",8,8640,19546.2,58,18.0983,390.651,13308.3,95,12.3225,636.312,0.589178,0,0,"Thermal Zone: F2-9 2-Bed SE","NoSATControl","AllOnHVACAvail"
