"",002
"Mon 08-Feb-21  11:02:32 am"
"x-dhwSolarSys-SSF","Year"
"TimeStamp","CZ","Name","SSF"
"Mon 08-Feb-21  11:02:32 am",6,"t24-Std SolarSys",0.200
