"",002
"Fri 20-Mar-20  11:38:34 pm"
"x-dhwSolarSys-SSF","Year"
"TimeStamp","CZ","Name","SSF"
"Fri 20-Mar-20  11:38:34 pm",7,"t24-Std SolarSys",0.200
