"",001
"Thu 28-Jan-21   6:41:00 pm"
"x-dhwSolarSys-SSF","Year"
"TimeStamp","CZ","Name","SSF"
"Thu 28-Jan-21   6:41:00 pm",5,"DHW Solar System",0.344
