"",001
"Wed 31-Mar-21   9:52:43 pm"
"x-dhwSolarSys-SSF","Year"
"TimeStamp","CZ","Name","SSF"
"Wed 31-Mar-21   9:52:43 pm",15,"DHW Solar System",0.535
