"",001
"Wed 31-Mar-21  12:00:07 pm"
"x-dhwSolarSys-SSF","Year"
"TimeStamp","CZ","Name","SSF"
"Wed 31-Mar-21  12:00:07 pm",14,"DHW Solar System",0.429
