"",002
"Wed 31-Mar-21  12:00:20 pm"
"x-dhwSolarSys-SSF","Year"
"TimeStamp","CZ","Name","SSF"
"Wed 31-Mar-21  12:00:20 pm",14,"t24-Std SolarSys",0.349
