"",002
"Fri 29-Jan-21  11:03:37 am"
"x-dhwSolarSys-SSF","Year"
"TimeStamp","CZ","Name","SSF"
"Fri 29-Jan-21  11:03:37 am",3,"t24-Std SolarSys",0.200
