"",002
"Fri 29-Jan-21  11:02:55 am"
"DHWSolarSys Sizing Export","Year"
"TimeStamp","Wthr","CZ","SCMult","Area","Vol","SSF"
"Fri 29-Jan-21  11:02:55 am","CA_OAKLAND-METRO-AP_724930S_STYP20.epw",3,0.487747,19.9,29.9,0.128052
"Fri 29-Jan-21  11:03:03 am","CA_OAKLAND-METRO-AP_724930S_STYP20.epw",3,0.731621,29.9,44.8,0.186567
