"",002
"Fri 05-Feb-21   4:09:00 pm"
"x-dhwSolarSys-SSF","Year"
"TimeStamp","CZ","Name","SSF"
"Fri 05-Feb-21   4:09:00 pm",3,"t24-Std SolarSys",0.200
