"",002
"Fri 05-Feb-21   4:08:10 pm"
"DHWSolarSys Sizing Export","Year"
"TimeStamp","Wthr","CZ","SCMult","Area","Vol","SSF"
"Fri 05-Feb-21   4:08:10 pm","CA_OAKLAND-METRO-AP_724930S_STYP20.epw",3,0.487747,19.9,29.9,0.128052
"Fri 05-Feb-21   4:08:12 pm","CA_OAKLAND-METRO-AP_724930S_STYP20.epw",3,0.731621,29.9,44.8,0.186567
