"",002
"Tue 31-Mar-20   1:02:38 pm"
"x-dhwSolarSys-SSF","Year"
"TimeStamp","CZ","Name","SSF"
"Tue 31-Mar-20   1:02:38 pm",3,"t24-Std SolarSys",0.200
