"",001
"Fri 29-Jan-21  12:26:14 pm"
"x-dhwSolarSys-SSF","Year"
"TimeStamp","CZ","Name","SSF"
"Fri 29-Jan-21  12:26:14 pm",16,"DHW Solar System",0.306
