#,EndUseType,SpecificEndUse,FuelType,Frequency
0,"not found","Process","Gas","Hourly",unknown
0,"enduse uninitialized","","Electricity","Hourly",unknown
1,"InteriorLights","","Electricity","Hourly",success,2.67769e+010
1,"ExteriorLights","","Electricity","Hourly",error retrieving TimeSeries
2,"InteriorEquipment","","Electricity","Hourly",success,8.48404e+010
2,"ExteriorEquipment","","Electricity","Hourly",error retrieving TimeSeries
3,"Fans","","Electricity","Hourly",success,2.09962e+010
4,"Pumps","","Electricity","Hourly",success,0
5,"Heating","","Electricity","Hourly",success,0
6,"Cooling","","Electricity","Hourly",success,1.58856e+010
6,"HeatRejection","","Electricity","Hourly",error retrieving TimeSeries
6,"Humidifier","","Electricity","Hourly",error retrieving TimeSeries
6,"HeatRecovery","","Electricity","Hourly",error retrieving TimeSeries
7,"WaterSystems","","Electricity","Hourly",success,6.03652e+009
7,"Cogeneration","","Electricity","Hourly",error retrieving TimeSeries
7,"Refrigeration","","Electricity","Hourly",error retrieving TimeSeries
7,"enduse uninitialized","","Gas","Hourly",unknown
7,"InteriorLights","","Gas","Hourly",error retrieving TimeSeries
7,"ExteriorLights","","Gas","Hourly",error retrieving TimeSeries
7,"InteriorEquipment","","Gas","Hourly",error retrieving TimeSeries
7,"ExteriorEquipment","","Gas","Hourly",error retrieving TimeSeries
7,"Fans","","Gas","Hourly",error retrieving TimeSeries
7,"Pumps","","Gas","Hourly",error retrieving TimeSeries
8,"Heating","","Gas","Hourly",success,5.13666e+009
8,"Cooling","","Gas","Hourly",error retrieving TimeSeries
8,"HeatRejection","","Gas","Hourly",error retrieving TimeSeries
8,"Humidifier","","Gas","Hourly",error retrieving TimeSeries
8,"HeatRecovery","","Gas","Hourly",error retrieving TimeSeries
8,"WaterSystems","","Gas","Hourly",error retrieving TimeSeries
8,"Cogeneration","","Gas","Hourly",error retrieving TimeSeries
8,"Refrigeration","","Gas","Hourly",error retrieving TimeSeries
8,"enduse uninitialized","","DistrictCooling","Hourly",unknown
8,"InteriorLights","","DistrictCooling","Hourly",unknown
8,"ExteriorLights","","DistrictCooling","Hourly",unknown
8,"InteriorEquipment","","DistrictCooling","Hourly",unknown
8,"ExteriorEquipment","","DistrictCooling","Hourly",unknown
8,"Fans","","DistrictCooling","Hourly",unknown
8,"Pumps","","DistrictCooling","Hourly",unknown
8,"Heating","","DistrictCooling","Hourly",unknown
8,"Cooling","","DistrictCooling","Hourly",unknown
8,"HeatRejection","","DistrictCooling","Hourly",unknown
8,"Humidifier","","DistrictCooling","Hourly",unknown
8,"HeatRecovery","","DistrictCooling","Hourly",unknown
8,"WaterSystems","","DistrictCooling","Hourly",unknown
8,"Cogeneration","","DistrictCooling","Hourly",unknown
8,"Refrigeration","","DistrictCooling","Hourly",unknown
8,"enduse uninitialized","","DistrictHeating","Hourly",unknown
8,"InteriorLights","","DistrictHeating","Hourly",unknown
8,"ExteriorLights","","DistrictHeating","Hourly",unknown
8,"InteriorEquipment","","DistrictHeating","Hourly",unknown
8,"ExteriorEquipment","","DistrictHeating","Hourly",unknown
8,"Fans","","DistrictHeating","Hourly",unknown
8,"Pumps","","DistrictHeating","Hourly",unknown
8,"Heating","","DistrictHeating","Hourly",unknown
8,"Cooling","","DistrictHeating","Hourly",unknown
8,"HeatRejection","","DistrictHeating","Hourly",unknown
8,"Humidifier","","DistrictHeating","Hourly",unknown
8,"HeatRecovery","","DistrictHeating","Hourly",unknown
8,"WaterSystems","","DistrictHeating","Hourly",unknown
8,"Cogeneration","","DistrictHeating","Hourly",unknown
8,"Refrigeration","","DistrictHeating","Hourly",unknown
9,"InteriorEquipment","Receptacle","Electricity","Hourly",success,8.48404e+010
9,"InteriorEquipment","Process","Electricity","Hourly",error retrieving TimeSeries
9,"InteriorEquipment","Refrig","Electricity","Hourly",error retrieving TimeSeries
9,"InteriorEquipment","Internal Transport","Electricity","Hourly",error retrieving TimeSeries
9,"not found","Receptacle","Electricity","Hourly",unknown
9,"not found","Process","Electricity","Hourly",unknown
9,"not found","Refrig","Electricity","Hourly",unknown
9,"InteriorEquipment","Receptacle","Gas","Hourly",error retrieving TimeSeries
9,"InteriorEquipment","Process","Gas","Hourly",error retrieving TimeSeries
9,"not found","Receptacle","Gas","Hourly",unknown
10,"InteriorLights","ComplianceLtg","Electricity","Hourly",success,2.67769e+010
10,"InteriorLights","NonComplianceLtg","Electricity","Hourly",error retrieving TimeSeries
10,"not found","Reg Ltg","Electricity","Hourly",unknown
10,"not found","NonReg Ltg","Electricity","Hourly",unknown
