,,,,,Number of,Conditioned,,,,,,,,,Proposed Model Site Electric Use,,,,,,,,,,,,,,Proposed Model Site Fuel Use,,,,,,Proposed Model TDV,,,,,,,,,,,,,,Proposed Model Source Energy (EDR1),,,,,,,,,,,,Proposed Model Electric Demand,,,,,,,,,,,,,,Standard Model Site Electric Use,,,,,,,,,,,Standard Model Site Fuel Use,,,,,Standard Model TDV,,,,,,,,,,,Standard Model Source Energy (EDR1),,,,,,,,,,Standard Model Electric Demand,,,,,,,,,,,Software Versions,,,,Savings Results,,,,Proposed Design Rating Model Site Electric Use,,,,,,,,,,,,,Proposed Design Rating Model Site Fuel Use,,,,,Proposed Design Rating Model TDV,,,,,,,,,,,,,Proposed Design Rating Model Source Energy (EDR1),,,,,,,,,,,,Proposed Design Rating Model Electric Demand,,,,,,,,,,,,,Reference Design Rating Model Site Electric Use,,,,,,,,,Reference Design Rating Model Site Fuel Use,,,,Reference Design Rating Model TDV (fuel multiplier adjusted),,,,,,,,,Reference Design Rating Model TDV (before fuel multiplier adjustment),,,,,,,,,Reference Design Rating Model Source Energy (EDR1) (fuel multiplier adjusted),,,,,,,,,Reference Design Rating Model Source Energy (EDR1) (before fuel multiplier adjustment),,,,,,,,,Reference Design Rating Model Electric Demand,,,,,,,,,Energy Design Ratings,,,,,,EDR1 (source energy),,Compliance Total TDV Results By Fuel (kTDV/ft2-yr),,,,,,,,Source Energy (EDR1) Compliance Results By Fuel (kBtu/ft2-yr),,,,,,,,Proposed PV Scaling,,,Target EDR,,Standard Design PV,,Proposed Design CO2 Emissions,,,Standard Design CO2 Emissions,,,Self Utilization Credit,,Proposed Model Site Electric CO2 Emissions,,,,,,,,,,,,,Proposed Model Site Fuel CO2 Emissions,,,,,Standard Model Site Electric CO2 Emissions,,,,,,,,,,Standard Model Site Fuel CO2 Emissions,,,,Reference Design Rating Model Site Electric CO2 Emissions,,,,,,,,,Reference Design Rating Model Site Fuel CO2 Emissions,,,,CAHP / CMFNH Results,,,,,,,,,,,,,,,
,,Project,,Climate,Dwelling,Area,,Pass /,TDV Margin,EDR Efficiency,EDR Total,EDR,EDR1 (source energy),,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Self Util. Credit,PV,Battery,Flexibility,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Comp Total,Spc Heat,Wtr Heat,Flexibility,Appl & Cook,TOTAL,Comp Total,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Self Util. Credit,PV,Battery,Flexibility,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Comp Total,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,PV,Battery,Flexibility,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Self Util. Credit,PV,Battery,Flexibility,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Comp Total,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,PV,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Comp Total,Spc Heat,Wtr Heat,Appl & Cook,TOTAL,Comp Total,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,PV,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Comp Total,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,PV,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,PV,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Comp Total,Compliance,,End User,Fuel,Total Demand,Compliance Demand,Total TDV,Compliance TDV,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Self Util. Credit,PV,Battery,Flexibility,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Wtr Heat,Flexibility,Appl & Cook,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Self Util. Credit,PV,Battery,Flexibility,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,PV,Battery,Flexibility,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Self Util. Credit,PV,Battery,Flexibility,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Wtr Heat,Appl & Cook,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Proposed,Proposed,Proposed,Standard,Standard,Standard,Proposed,Standard,Proposed Model,,Standard Model,,Proposed Design Rating Model,,Reference Design Rating Model,,Proposed Model,,Standard Model,,Proposed Design Rating Model,,Reference Design Rating Model,,Max PV,PV Scale,Scaled PV,,Target,Prop Mixed Fuel,Std Design,Self Consumed Solar,Grid Exported Solar,CO2 Generated,Self Consumed Solar,Grid Exported Solar,CO2 Generated,TDV Cap,Battery,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Self Util. Credit,PV,Battery,Flexibility,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Wtr Heat,Flexibility,Appl & Cook,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,PV,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Wtr Heat,Appl & Cook,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Wtr Heat,Appl & Cook,TOTAL,EDR Bonus Points,CAHP Delta EDR,Cash Bonus Total,2019 Zone Ready Kicker,2019 Zone Kicker,High Performance Fenestration Kicker,High Performance Attic Kicker,High Performance Wall Kicker,Whole House Fans Kicker,Balanced IAQ Kicker,DOE Zero Energy Kicker,Drain Water Heat Recovery Kicker,Design Charrette Kicker,ENERGYStar Laundry Recycling Kicker,CAHP Base Incentive,CAHP Total Incentive
Directory,Run Date/Time,Path/File,Run Title,Zone,Units,(ft2),Analysis Type,Fail,(kTDV/ft2-yr),Margin,Margin,Total,Margin,Total,(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(Therms),(Therms),(Therms),(Therms),(Therms),(Therms),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(Therms),(Therms),(Therms),(Therms),(Therms),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),Ruleset,CSE,Application,Type,(kW),(kW),(%),(%),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(Therms),(Therms),(kWh),(Therms),(Therms),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(Therms),(Therms),(Therms),(Therms),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),Efficiency,PV+Batt+Flex Only,Total,Efficiency,PV+Batt+Flex Only,Total,Total,Total,Electric,Gas,Electric,Gas,Electric,Gas,Electric,Gas,Electric,Gas,Electric,Gas,Electric,Gas,Electric,Gas,Ratio,Factor,Total kW,EDR,Status,Total kWh,PV kW,(metric ton/yr),(metric ton/yr),(metric ton/yr),(metric ton/yr),(metric ton/yr),(metric ton/yr),(kTDV/ft2-yr),Ratio,(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(int),(int),($),($),($),($),($),($),($),($),($),($),($),($),($),($)
lrgs-proposed/cz01,"2020-03-03 19:25:31","C:\Users\agoyal\Documents\GitHub\T24-2022-CASE-Modeling\framework\analysis\hpwh\runs\lrgs-proposed\cz01\instance.ribd22","TDSv30 V19R12 V19 R12 UGLASS15 ELEC PVSTD",1,8,7320,"Proposed Only","",,,,0,,,653.518,0,809.423,7000.04,0,-1337.91,0,0,2097.54,5242.29,12062,453.051,26979.9,8462.98,964.702,0,0,293.896,1258.6,964.702,46.59,0,2.99,25.46,0,-3.72,0,0,9.21,32.36,46.86,1.9,161.65,75.04,11.75,0,0.28,2.21,-0.11,0,0,0.88,5.2,4.43,0.2,24.84,0.00264499,0,0.092427,0.870369,0,-0.0362355,0,0,0.556841,0.659668,1.82348,0.0772147,4.04641,0.965441,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,"BEMCmpMgr 2022.0.1 (1633)","CSE19 0.865.0+solar-hot-water.2e4b23d.147 EXE","CBECC-Res 2022.0.2 RV (1117)","Natural Gas",,,,,0,0,0,0,0,-1337.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.72,0,0,0,0,0,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,0,0,0,0,0,0,-0.0362355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,30.87,44.17,,,0,44.17,0,0,2.7,11.54,0,0,0,11.54,0,0,1,1.61895e-319,1.61895e-319,,,,,,,,,,,,,81.5941,0,108.328,858.451,0,-41.1855,0,0,343.714,653.184,1723.42,78.4687,3805.97,4349.84,0,0,1325.18,5675.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
lrgs-proposed/cz02,"2020-03-03 19:25:32","C:\Users\agoyal\Documents\GitHub\T24-2022-CASE-Modeling\framework\analysis\hpwh\runs\lrgs-proposed\cz02\instance.ribd22","TDSv30 V19R12 V19 R12 UGLASS15 ELEC PVSTD",2,8,7320,"Proposed Only","",,,,0,,,323.449,100.134,809.423,6549,0,-1564.48,0,0,2097.54,5375.62,12062,453.051,26205.7,7782.01,477.449,0,0,293.896,771.345,477.449,23.72,1.58,2.96,23.2,0,-4.51,0,0,8.6,32.81,45.61,1.81,135.78,51.46,5.83,0.04,0.28,2.1,-0.12,0,0,0.88,5.25,4.43,0.2,18.89,0,0.451545,0.092427,0.680837,0,-0.0293507,0,0,0.556841,0.707718,1.82348,0.0772147,4.36071,1.22481,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,"BEMCmpMgr 2022.0.1 (1633)","CSE19 0.865.0+solar-hot-water.2e4b23d.147 EXE","CBECC-Res 2022.0.2 RV (1117)","Natural Gas",,,,,0,0,0,0,0,-1564.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.51,0,0,0,0,0,0,0,0,0,0,0,-0.12,0,0,0,0,0,0,0,0,0,0,0,0,-0.0293507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,28.9,22.56,,,0,22.56,0,0,2.54,5.71,0,0,0,5.71,0,0,1,1.61895e-319,1.61895e-319,,,,,,,,,,,,,48.0097,15.9429,108.328,816.823,0,-48.1145,0,0,343.714,670.9,1723.42,78.4687,3757.49,2152.82,0,0,1325.18,3477.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
lrgs-proposed/cz03,"2020-03-03 19:25:59","C:\Users\agoyal\Documents\GitHub\T24-2022-CASE-Modeling\framework\analysis\hpwh\runs\lrgs-proposed\cz03\instance.ribd22","TDSv30 V19R12 V19 R12 UGLASS15 ELEC PVSTD",3,8,7320,"Proposed Only","",,,,0,,,239.526,0,809.423,6480.04,0,-1578.06,0,0,2097.54,5303.98,12062,453.051,25867.5,7528.99,353.549,0,0,293.896,647.445,353.549,17.54,0,2.98,23.42,0,-4.45,0,0,8.85,32.52,46.33,1.87,129.06,43.94,4.32,0,0.28,2.07,-0.13,0,0,0.88,5.22,4.43,0.2,17.27,0,0,0.092427,0.58404,0,-0.0304752,0,0,0.556841,0.682433,1.82348,0.0772147,3.78596,0.676467,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,"BEMCmpMgr 2022.0.1 (1633)","CSE19 0.865.0+solar-hot-water.2e4b23d.147 EXE","CBECC-Res 2022.0.2 RV (1117)","Natural Gas",,,,,0,0,0,0,0,-1578.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.45,0,0,0,0,0,0,0,0,0,0,0,-0.13,0,0,0,0,0,0,0,0,0,0,0,0,-0.0304752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,27.27,16.67,,,0,16.67,0,0,2.44,4.23,0,0,0,4.23,0,0,1,1.61895e-319,1.61895e-319,,,,,,,,,,,,,35.3396,0,108.328,805.299,0,-49.4636,0,0,343.714,661.629,1723.42,78.4687,3706.73,1594.15,0,0,1325.18,2919.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
lrgs-proposed/cz04,"2020-03-03 19:26:00","C:\Users\agoyal\Documents\GitHub\T24-2022-CASE-Modeling\framework\analysis\hpwh\runs\lrgs-proposed\cz04\instance.ribd22","TDSv30 V19R12 V19 R12 UGLASS15 ELEC PVSTD",4,8,7320,"Proposed Only","",,,,0,,,221.093,219.897,809.423,6313.4,0,-1609.92,0,0,2097.54,5438.59,12062,453.051,26005,7563.81,326.36,0,0,293.896,620.256,326.36,16.3,1.37,2.96,23.17,0,-4.82,0,0,8.47,33.04,45.49,1.79,127.77,43.8,3.99,0.1,0.28,2.04,-0.13,0,0,0.88,5.27,4.43,0.2,17.06,0,0.894779,0.092427,0.677589,0,-0.0281564,0,0,0.556841,0.722669,1.82348,0.0772147,4.81684,1.66479,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,"BEMCmpMgr 2022.0.1 (1633)","CSE19 0.865.0+solar-hot-water.2e4b23d.147 EXE","CBECC-Res 2022.0.2 RV (1117)","Natural Gas",,,,,0,0,0,0,0,-1609.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.82,0,0,0,0,0,0,0,0,0,0,0,-0.13,0,0,0,0,0,0,0,0,0,0,0,0,-0.0281564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,28.32,15.48,,,0,15.48,0,0,2.51,3.9,0,0,0,3.9,0,0,1,1.61895e-319,1.61895e-319,,,,,,,,,,,,,34.7681,38.9095,108.328,792.125,0,-51.9265,0,0,343.714,679.357,1723.42,78.4687,3747.16,1471.56,0,0,1325.18,2796.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
lrgs-proposed/cz05,"2020-03-03 19:26:27","C:\Users\agoyal\Documents\GitHub\T24-2022-CASE-Modeling\framework\analysis\hpwh\runs\lrgs-proposed\cz05\instance.ribd22","TDSv30 V19R12 V19 R12 UGLASS15 ELEC PVSTD",5,8,7320,"Proposed Only","",,,,0,,,264.157,0,809.423,6566.93,0,-1681.62,0,0,2097.54,5297.58,12062,453.051,25869,7640.51,389.949,0,0,293.896,683.845,389.949,19.1,0,2.99,24.15,0,-4.74,0,0,9.06,32.53,46.71,1.9,131.7,46.24,4.77,0,0.28,2.12,-0.15,0,0,0.88,5.22,4.43,0.2,17.75,7.35055e-15,0,0.092427,0.583063,0,-0.0217145,0,0,0.556841,0.676079,1.82348,0.0772147,3.78739,0.67549,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,"BEMCmpMgr 2022.0.1 (1633)","CSE19 0.865.0+solar-hot-water.2e4b23d.147 EXE","CBECC-Res 2022.0.2 RV (1117)","Natural Gas",,,,,0,0,0,0,0,-1681.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.74,0,0,0,0,0,0,0,0,0,0,0,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,-0.0217145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,28.1,18.14,,,0,18.14,0,0,2.5,4.67,0,0,0,4.67,0,0,1,1.61895e-319,1.61895e-319,,,,,,,,,,,,,37.3623,0,108.328,824.16,0,-59.0581,0,0,343.714,661.185,1723.42,78.4687,3717.58,1758.28,0,0,1325.18,3083.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
lrgs-proposed/cz06,"2020-03-03 19:26:28","C:\Users\agoyal\Documents\GitHub\T24-2022-CASE-Modeling\framework\analysis\hpwh\runs\lrgs-proposed\cz06\instance.ribd22","TDSv30 V19R12 V19 R12 UGLASS15 ELEC PVSTD",6,8,7320,"Proposed Only","",,,,0,,,53.6443,185.577,809.423,6089.54,0,-1578.46,0,0,2097.54,5501.69,12062,453.051,25674,7138.19,79.1839,0,0,293.896,373.08,79.1839,3.95,1.79,2.96,21.63,0,-4.59,0,0,8.64,33.28,45.83,1.83,115.32,30.33,0.95,0.08,0.28,1.99,-0.15,0,0,0.89,5.25,4.46,0.2,13.95,0,0.693105,0.092427,0.683918,0,-0.0181176,0,0,0.556841,0.718267,1.82348,0.0772147,4.62713,1.46945,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,"BEMCmpMgr 2022.0.1 (1633)","CSE19 0.865.0+solar-hot-water.2e4b23d.147 EXE","CBECC-Res 2022.0.2 RV (1117)","Natural Gas",,,,,0,0,0,0,0,-1578.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.59,0,0,0,0,0,0,0,0,0,0,0,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,26.57,3.76,,,0,3.76,0,0,2.37,0.93,0,0,0,0.93,0,0,1,1.61895e-319,1.61895e-319,,,,,,,,,,,,,8.49399,32.8,108.992,772.181,0,-58.8003,0,0,344.886,692.577,1732.15,78.8994,3712.18,357.04,0,0,1325.18,1682.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
lrgs-proposed/cz07,"2020-03-03 19:26:55","C:\Users\agoyal\Documents\GitHub\T24-2022-CASE-Modeling\framework\analysis\hpwh\runs\lrgs-proposed\cz07\instance.ribd22","TDSv30 V19R12 V19 R12 UGLASS15 ELEC PVSTD",7,8,7320,"Proposed Only","",,,,0,,,8.39246,96.5985,809.423,6025.2,0,-1637.63,0,0,2097.54,5506.4,12062,453.051,25420.9,6939.61,12.3876,0,0,293.896,306.284,12.3876,0.6,0.77,2.97,21.66,0,-4.67,0,0,8.82,33.34,46.12,1.86,111.47,26,0.15,0.05,0.28,1.94,-0.16,0,0,0.89,5.25,4.44,0.2,13.04,0,0.581675,0.092427,0.74577,0,-0.013036,0,0,0.556841,0.714095,1.82348,0.0772147,4.57846,1.41987,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,"BEMCmpMgr 2022.0.1 (1633)","CSE19 0.865.0+solar-hot-water.2e4b23d.147 EXE","CBECC-Res 2022.0.2 RV (1117)","Natural Gas",,,,,0,0,0,0,0,-1637.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.67,0,0,0,0,0,0,0,0,0,0,0,-0.16,0,0,0,0,0,0,0,0,0,0,0,0,-0.013036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,25.43,0.57,,,0,0.57,0,0,2.27,0.15,0,0,0,0.15,0,0,1,1.61895e-319,1.61895e-319,,,,,,,,,,,,,0.950406,18.7399,108.673,754.425,0,-63.7416,0,0,344.026,693.774,1727.43,78.6782,3662.96,55.8557,0,0,1325.18,1381.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
lrgs-proposed/cz08,"2020-03-03 19:26:56","C:\Users\agoyal\Documents\GitHub\T24-2022-CASE-Modeling\framework\analysis\hpwh\runs\lrgs-proposed\cz08\instance.ribd22","TDSv30 V19R12 V19 R12 UGLASS15 ELEC PVSTD",8,8,7320,"Proposed Only","",,,,0,,,29.6093,1088.02,809.423,5979.11,0,-1581.8,0,0,2097.54,5587.09,12062,453.051,26524,7906.16,43.7062,0,0,293.896,337.602,43.7062,2.18,7.45,2.92,21.07,0,-4.78,0,0,8.14,33.24,44.74,1.73,116.69,33.62,0.53,0.48,0.28,1.95,-0.15,0,0,0.89,5.28,4.46,0.2,13.92,0,2.80871,0.092427,0.516963,0,-0.0131105,0,0,0.556841,0.728639,1.82348,0.0772147,6.59116,3.4181,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,"BEMCmpMgr 2022.0.1 (1633)","CSE19 0.865.0+solar-hot-water.2e4b23d.147 EXE","CBECC-Res 2022.0.2 RV (1117)","Natural Gas",,,,,0,0,0,0,0,-1581.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.78,0,0,0,0,0,0,0,0,0,0,0,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,31.54,2.08,,,0,2.08,0,0,2.72,0.52,0,0,0,0.52,0,0,1,1.61895e-319,1.61895e-319,,,,,,,,,,,,,4.63211,186.468,108.992,756.416,0,-57.7731,0,0,344.886,703.772,1732.15,78.8994,3858.44,197.071,0,0,1325.18,1522.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
