"",002
"Tue 16-Feb-21   4:22:24 pm"
"DHWSolarSys Sizing Export","Year"
"TimeStamp","Wthr","CZ","SCMult","Area","Vol","SSF"
"Tue 16-Feb-21   4:22:24 pm","CA_BURBANK-GLNDLE-PASAD-AP_722880S_STYP20.epw",9,1.77192,72.4,108.6,0.142684
"Tue 16-Feb-21   4:22:30 pm","CA_BURBANK-GLNDLE-PASAD-AP_722880S_STYP20.epw",9,2.65788,108.6,162.9,0.208988
