"",002
"Fri 29-Jan-21  11:44:58 am"
"DHWSolarSys Sizing Export","Year"
"TimeStamp","Wthr","CZ","SCMult","Area","Vol","SSF"
"Fri 29-Jan-21  11:44:58 am","CA_RED-BLUFF-MUNI-AP_725910S_STYP20.epw",11,0.744758,30.4,45.6,0.212483
"Fri 29-Jan-21  11:45:09 am","CA_RED-BLUFF-MUNI-AP_725910S_STYP20.epw",11,1.11714,45.6,68.5,0.30756
