Time,CORE_ZN THERMAL ZONE:SACRAMENTO-EXECUTIVE-ARP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_ZN THERMAL ZONE:SACRAMENTO-EXECUTIVE-ARP JUL CLG 0.4% CONDNS DB=>MCWB:Des Sens Cool Load [W],CORE_ZN THERMAL ZONE:SACRAMENTO-EXECUTIVE-ARP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_ZN THERMAL ZONE:SACRAMENTO-EXECUTIVE-ARP JUL CLG 0.4% CONDNS DB=>MCWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1 THERMAL ZONE:SACRAMENTO-EXECUTIVE-ARP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_1 THERMAL ZONE:SACRAMENTO-EXECUTIVE-ARP OCT CLG 0.4% CONDNS DB=>MCWB:Des Sens Cool Load [W],PERIMETER_ZN_1 THERMAL ZONE:SACRAMENTO-EXECUTIVE-ARP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1 THERMAL ZONE:SACRAMENTO-EXECUTIVE-ARP OCT CLG 0.4% CONDNS DB=>MCWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2 THERMAL ZONE:SACRAMENTO-EXECUTIVE-ARP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_2 THERMAL ZONE:SACRAMENTO-EXECUTIVE-ARP JUL CLG 0.4% CONDNS DB=>MCWB:Des Sens Cool Load [W],PERIMETER_ZN_2 THERMAL ZONE:SACRAMENTO-EXECUTIVE-ARP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2 THERMAL ZONE:SACRAMENTO-EXECUTIVE-ARP JUL CLG 0.4% CONDNS DB=>MCWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3 THERMAL ZONE:SACRAMENTO-EXECUTIVE-ARP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_3 THERMAL ZONE:SACRAMENTO-EXECUTIVE-ARP JUL CLG 0.4% CONDNS DB=>MCWB:Des Sens Cool Load [W],PERIMETER_ZN_3 THERMAL ZONE:SACRAMENTO-EXECUTIVE-ARP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3 THERMAL ZONE:SACRAMENTO-EXECUTIVE-ARP JUL CLG 0.4% CONDNS DB=>MCWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4 THERMAL ZONE:SACRAMENTO-EXECUTIVE-ARP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_4 THERMAL ZONE:SACRAMENTO-EXECUTIVE-ARP JUL CLG 0.4% CONDNS DB=>MCWB:Des Sens Cool Load [W],PERIMETER_ZN_4 THERMAL ZONE:SACRAMENTO-EXECUTIVE-ARP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4 THERMAL ZONE:SACRAMENTO-EXECUTIVE-ARP JUL CLG 0.4% CONDNS DB=>MCWB:Des Cool Mass Flow [kg/s]
02:45:00,0.000000E+00,1.884820E+03,0.000000E+00,1.195897E-01,0.000000E+00,7.338301E+02,0.000000E+00,6.470905E-02,0.000000E+00,6.965401E+02,0.000000E+00,6.142082E-02,0.000000E+00,1.172753E+03,0.000000E+00,1.034133E-01,0.000000E+00,7.473593E+02,0.000000E+00,6.590205E-02
03:00:00,0.000000E+00,1.922198E+03,0.000000E+00,1.219629E-01,0.000000E+00,7.735803E+02,0.000000E+00,6.821421E-02,0.000000E+00,7.153150E+02,0.000000E+00,6.307638E-02,0.000000E+00,1.201532E+03,0.000000E+00,1.059510E-01,0.000000E+00,7.650241E+02,0.000000E+00,6.745972E-02
03:15:00,0.000000E+00,1.953127E+03,0.000000E+00,1.239266E-01,0.000000E+00,8.009856E+02,0.000000E+00,7.063081E-02,0.000000E+00,7.297297E+02,0.000000E+00,6.434747E-02,0.000000E+00,1.224079E+03,0.000000E+00,1.079392E-01,0.000000E+00,7.784602E+02,0.000000E+00,6.864452E-02
03:30:00,0.000000E+00,1.979270E+03,0.000000E+00,1.255864E-01,0.000000E+00,8.225463E+02,0.000000E+00,7.253203E-02,0.000000E+00,7.409765E+02,0.000000E+00,6.533921E-02,0.000000E+00,1.242102E+03,0.000000E+00,1.095284E-01,0.000000E+00,7.888254E+02,0.000000E+00,6.955852E-02
03:45:00,0.000000E+00,2.001813E+03,0.000000E+00,1.270175E-01,0.000000E+00,8.398207E+02,0.000000E+00,7.405528E-02,0.000000E+00,7.498961E+02,0.000000E+00,6.612574E-02,0.000000E+00,1.256797E+03,0.000000E+00,1.108242E-01,0.000000E+00,7.969312E+02,0.000000E+00,7.027329E-02
04:00:00,0.000000E+00,2.021622E+03,0.000000E+00,1.282750E-01,0.000000E+00,8.539127E+02,0.000000E+00,7.529791E-02,0.000000E+00,7.570829E+02,0.000000E+00,6.675947E-02,0.000000E+00,1.269008E+03,0.000000E+00,1.119010E-01,0.000000E+00,8.033539E+02,0.000000E+00,7.083964E-02
04:15:00,0.000000E+00,2.039358E+03,0.000000E+00,1.294008E-01,0.000000E+00,8.657411E+02,0.000000E+00,7.634094E-02,0.000000E+00,7.631068E+02,0.000000E+00,6.729066E-02,0.000000E+00,1.279556E+03,0.000000E+00,1.128310E-01,0.000000E+00,8.086498E+02,0.000000E+00,7.130664E-02
04:30:00,0.000000E+00,2.055488E+03,0.000000E+00,1.304246E-01,0.000000E+00,8.758878E+02,0.000000E+00,7.723568E-02,0.000000E+00,7.682798E+02,0.000000E+00,6.774681E-02,0.000000E+00,1.288878E+03,0.000000E+00,1.136531E-01,0.000000E+00,8.131223E+02,0.000000E+00,7.170102E-02
04:45:00,0.000000E+00,2.070382E+03,0.000000E+00,1.313700E-01,0.000000E+00,8.847851E+02,0.000000E+00,7.802024E-02,0.000000E+00,7.728483E+02,0.000000E+00,6.814966E-02,0.000000E+00,1.297327E+03,0.000000E+00,1.143982E-01,0.000000E+00,8.170116E+02,0.000000E+00,7.204397E-02
05:00:00,0.000000E+00,2.084304E+03,0.000000E+00,1.322536E-01,0.000000E+00,8.927317E+02,0.000000E+00,7.872097E-02,0.000000E+00,7.769906E+02,0.000000E+00,6.851493E-02,0.000000E+00,1.305154E+03,0.000000E+00,1.150883E-01,0.000000E+00,8.204917E+02,0.000000E+00,7.235085E-02
05:15:00,1.352261E+03,4.118366E+03,9.548071E-02,2.950884E-01,1.752026E+03,2.751516E+03,1.237074E-01,2.426283E-01,1.057276E+03,1.860641E+03,7.465235E-02,1.640711E-01,1.677146E+03,3.082722E+03,1.184202E-01,2.718341E-01,1.053915E+03,1.883836E+03,7.441501E-02,1.661164E-01
05:30:00,1.352261E+03,4.119078E+03,9.548071E-02,3.136687E-01,2.003307E+03,2.899731E+03,1.414499E-01,2.556979E-01,1.258322E+03,2.061868E+03,8.884785E-02,1.818153E-01,1.910413E+03,3.282505E+03,1.348908E-01,2.894509E-01,1.254143E+03,2.045101E+03,8.855277E-02,1.803367E-01
05:45:00,2.179209E+03,5.313481E+03,1.538700E-01,4.506536E-01,3.113126E+03,3.863499E+03,2.198122E-01,3.406829E-01,1.954478E+03,2.755219E+03,1.380022E-01,2.429549E-01,2.984514E+03,4.288273E+03,2.107311E-01,3.781394E-01,1.949087E+03,2.672292E+03,1.376216E-01,2.356423E-01
06:00:00,2.753725E+03,6.157618E+03,1.944356E-01,5.530581E-01,3.925868E+03,4.581942E+03,2.771985E-01,4.040350E-01,2.469045E+03,3.328175E+03,1.743348E-01,2.934780E-01,3.765880E+03,5.056407E+03,2.659020E-01,4.458734E-01,2.462524E+03,3.152188E+03,1.738744E-01,2.779595E-01
06:15:00,1.939303E+03,4.943381E+03,1.369307E-01,4.898524E-01,2.944830E+03,3.407373E+03,2.079291E-01,3.004617E-01,1.896362E+03,2.820211E+03,1.338987E-01,2.486859E-01,2.829776E+03,4.016183E+03,1.998054E-01,3.541465E-01,1.892144E+03,2.544737E+03,1.336009E-01,2.243946E-01
06:30:00,2.453679E+03,5.733128E+03,1.732499E-01,5.681175E-01,3.433647E+03,3.918480E+03,2.424436E-01,3.455311E-01,2.158057E+03,3.202826E+03,1.523765E-01,2.824248E-01,3.307038E+03,4.530639E+03,2.335040E-01,3.995112E-01,2.153616E+03,2.822813E+03,1.520630E-01,2.489153E-01
06:45:00,2.121742E+03,5.308074E+03,1.498124E-01,5.260071E-01,3.041493E+03,3.600803E+03,2.147544E-01,3.175184E-01,1.908807E+03,3.105639E+03,1.347774E-01,2.738548E-01,2.921276E+03,4.224036E+03,2.062660E-01,3.724749E-01,1.904545E+03,2.624110E+03,1.344765E-01,2.313937E-01
07:00:00,2.027066E+03,5.218326E+03,1.431275E-01,5.171090E-01,2.929777E+03,3.524941E+03,2.068663E-01,3.108289E-01,1.829450E+03,3.143235E+03,1.291742E-01,2.771701E-01,2.811776E+03,4.146085E+03,1.985345E-01,3.656013E-01,1.825290E+03,2.565987E+03,1.288804E-01,2.262684E-01
07:15:00,1.957210E+03,5.155687E+03,1.381951E-01,5.109041E-01,2.847291E+03,3.496742E+03,2.010421E-01,3.083423E-01,1.771259E+03,3.197801E+03,1.250654E-01,2.819817E-01,2.730182E+03,4.103111E+03,1.927732E-01,3.618118E-01,1.767131E+03,2.532199E+03,1.247739E-01,2.232890E-01
07:30:00,1.901430E+03,5.114815E+03,1.342566E-01,5.068569E-01,2.785925E+03,3.507359E+03,1.967092E-01,3.092785E-01,1.728188E+03,3.259528E+03,1.220243E-01,2.874248E-01,2.669421E+03,4.083328E+03,1.884830E-01,3.600674E-01,1.724077E+03,2.514276E+03,1.217340E-01,2.217085E-01
07:45:00,1.857509E+03,5.090138E+03,1.311554E-01,5.044131E-01,2.739274E+03,3.552384E+03,1.934152E-01,3.132487E-01,1.695655E+03,3.322208E+03,1.197271E-01,2.929519E-01,2.623205E+03,4.081859E+03,1.852198E-01,3.599378E-01,1.691551E+03,2.508925E+03,1.194374E-01,2.212367E-01
08:00:00,1.822638E+03,5.077685E+03,1.286932E-01,5.031796E-01,2.703020E+03,3.627953E+03,1.908554E-01,3.199125E-01,1.670574E+03,3.382876E+03,1.179562E-01,2.983016E-01,2.587281E+03,4.093618E+03,1.826832E-01,3.609747E-01,1.666476E+03,2.513178E+03,1.176669E-01,2.216117E-01
08:15:00,1.794560E+03,5.074631E+03,1.267106E-01,5.028772E-01,2.674137E+03,3.729160E+03,1.888160E-01,3.288368E-01,1.650834E+03,3.438473E+03,1.165624E-01,3.032041E-01,2.558676E+03,4.113443E+03,1.806635E-01,3.627229E-01,1.646740E+03,2.524346E+03,1.162733E-01,2.225965E-01
08:30:00,1.771616E+03,5.079074E+03,1.250906E-01,5.033178E-01,2.650695E+03,3.851105E+03,1.871608E-01,3.395899E-01,1.634940E+03,3.487459E+03,1.154402E-01,3.075237E-01,2.535467E+03,4.138956E+03,1.790247E-01,3.649726E-01,1.630850E+03,2.541109E+03,1.151513E-01,2.240746E-01
08:45:00,1.752591E+03,5.089667E+03,1.237473E-01,5.043679E-01,2.631291E+03,3.988167E+03,1.857907E-01,3.516761E-01,1.621916E+03,3.529976E+03,1.145206E-01,3.112728E-01,2.516267E+03,4.168181E+03,1.776691E-01,3.675496E-01,1.617830E+03,2.561951E+03,1.142320E-01,2.259125E-01
09:00:00,1.736589E+03,5.105336E+03,1.226174E-01,5.059210E-01,2.614930E+03,4.136448E+03,1.846355E-01,3.647515E-01,1.611043E+03,3.564894E+03,1.137529E-01,3.143519E-01,2.500091E+03,4.201230E+03,1.765269E-01,3.704639E-01,1.606962E+03,2.586424E+03,1.134647E-01,2.280705E-01
09:15:00,1.722941E+03,5.124986E+03,1.216537E-01,5.078648E-01,2.600894E+03,4.291512E+03,1.836445E-01,3.784250E-01,1.601803E+03,3.589357E+03,1.131004E-01,3.165091E-01,2.486228E+03,4.238609E+03,1.755481E-01,3.737600E-01,1.597727E+03,2.614045E+03,1.128126E-01,2.305061E-01
09:30:00,1.711169E+03,5.148182E+03,1.208226E-01,5.101551E-01,2.588682E+03,4.450077E+03,1.827822E-01,3.924072E-01,1.593831E+03,3.604125E+03,1.125375E-01,3.178112E-01,2.474179E+03,4.279694E+03,1.746973E-01,3.773828E-01,1.589762E+03,2.644005E+03,1.122503E-01,2.331480E-01
09:45:00,1.700860E+03,5.172471E+03,1.200947E-01,5.125574E-01,2.577881E+03,4.610157E+03,1.820195E-01,4.065230E-01,1.586834E+03,3.607903E+03,1.120435E-01,3.181444E-01,2.463534E+03,4.322505E+03,1.739457E-01,3.811580E-01,1.582773E+03,2.674868E+03,1.117568E-01,2.358695E-01
10:00:00,1.691712E+03,5.197887E+03,1.194488E-01,5.150677E-01,2.568191E+03,4.768770E+03,1.813354E-01,4.205095E-01,1.580600E+03,3.600316E+03,1.116033E-01,3.174754E-01,2.453997E+03,4.366865E+03,1.732723E-01,3.850696E-01,1.576547E+03,2.706388E+03,1.113171E-01,2.386489E-01
10:15:00,1.683506E+03,5.224556E+03,1.188693E-01,5.177053E-01,2.559397E+03,4.924192E+03,1.807144E-01,4.342146E-01,1.574974E+03,3.583420E+03,1.112061E-01,3.159855E-01,2.445351E+03,4.411873E+03,1.726619E-01,3.890384E-01,1.570929E+03,2.737925E+03,1.109205E-01,2.414299E-01
10:30:00,1.676037E+03,5.252032E+03,1.183419E-01,5.204277E-01,2.551306E+03,5.073276E+03,1.801432E-01,4.473609E-01,1.569824E+03,3.556733E+03,1.108424E-01,3.136323E-01,2.437407E+03,4.457417E+03,1.721009E-01,3.930545E-01,1.565788E+03,2.769483E+03,1.105574E-01,2.442127E-01
10:45:00,1.669202E+03,5.281851E+03,1.178593E-01,5.233784E-01,2.543818E+03,5.214976E+03,1.796144E-01,4.598559E-01,1.565076E+03,3.522725E+03,1.105072E-01,3.106334E-01,2.430063E+03,4.504578E+03,1.715824E-01,3.972131E-01,1.561049E+03,2.801750E+03,1.102228E-01,2.470579E-01
11:00:00,1.662902E+03,5.313071E+03,1.174145E-01,5.264716E-01,2.536839E+03,5.348939E+03,1.791216E-01,4.716687E-01,1.560666E+03,3.484339E+03,1.101958E-01,3.072486E-01,2.423226E+03,4.552483E+03,1.710996E-01,4.014374E-01,1.556647E+03,2.834266E+03,1.099120E-01,2.499252E-01
11:15:00,1.657044E+03,5.344923E+03,1.170009E-01,5.296277E-01,2.530284E+03,5.473867E+03,1.786588E-01,4.826849E-01,1.556534E+03,3.445213E+03,1.099041E-01,3.037984E-01,2.416812E+03,4.599886E+03,1.706467E-01,4.056173E-01,1.552524E+03,2.866282E+03,1.096210E-01,2.527484E-01
11:30:00,1.651558E+03,5.376738E+03,1.166136E-01,5.327802E-01,2.524088E+03,5.590408E+03,1.782213E-01,4.929614E-01,1.552637E+03,3.409834E+03,1.096289E-01,3.006787E-01,2.410754E+03,4.646090E+03,1.702190E-01,4.096916E-01,1.548636E+03,2.897380E+03,1.093464E-01,2.554906E-01
11:45:00,1.646358E+03,5.408345E+03,1.162464E-01,5.359121E-01,2.518173E+03,5.697564E+03,1.778037E-01,5.024105E-01,1.548923E+03,3.382300E+03,1.093667E-01,2.982508E-01,2.404976E+03,4.690855E+03,1.698110E-01,4.136390E-01,1.544932E+03,2.927379E+03,1.090849E-01,2.581359E-01
12:00:00,1.641443E+03,5.438648E+03,1.158993E-01,5.389218E-01,2.512537E+03,5.793259E+03,1.774057E-01,5.108488E-01,1.545390E+03,3.364032E+03,1.091172E-01,2.966399E-01,2.399476E+03,4.733251E+03,1.694226E-01,4.173774E-01,1.541408E+03,2.955696E+03,1.088360E-01,2.606329E-01
12:15:00,1.636782E+03,5.467605E+03,1.155703E-01,5.417998E-01,2.507154E+03,5.876931E+03,1.770256E-01,5.182270E-01,1.542019E+03,3.353331E+03,1.088792E-01,2.956963E-01,2.394225E+03,4.773653E+03,1.690519E-01,4.209401E-01,1.538045E+03,2.982592E+03,1.085986E-01,2.630046E-01
12:30:00,1.632336E+03,5.495039E+03,1.152563E-01,5.445272E-01,2.501986E+03,5.947847E+03,1.766607E-01,5.244804E-01,1.538786E+03,3.347079E+03,1.086509E-01,2.951450E-01,2.389189E+03,4.811960E+03,1.686963E-01,4.243180E-01,1.534821E+03,3.007085E+03,1.083709E-01,2.651644E-01
12:45:00,1.628075E+03,5.520559E+03,1.149555E-01,5.470650E-01,2.497006E+03,6.005304E+03,1.763091E-01,5.295469E-01,1.535673E+03,3.342336E+03,1.084311E-01,2.947267E-01,2.384338E+03,4.847912E+03,1.683538E-01,4.274883E-01,1.531717E+03,3.029876E+03,1.081518E-01,2.671741E-01
13:00:00,1.623935E+03,5.544784E+03,1.146632E-01,5.494675E-01,2.492155E+03,6.049589E+03,1.759666E-01,5.334520E-01,1.532643E+03,3.337665E+03,1.082172E-01,2.943149E-01,2.379616E+03,4.882039E+03,1.680204E-01,4.304976E-01,1.528696E+03,3.054803E+03,1.079385E-01,2.693722E-01
13:15:00,1.619903E+03,5.567400E+03,1.143784E-01,5.517089E-01,2.487420E+03,6.080130E+03,1.756322E-01,5.361451E-01,1.529688E+03,3.333688E+03,1.080085E-01,2.939642E-01,2.375007E+03,4.914037E+03,1.676950E-01,4.333191E-01,1.525750E+03,3.086497E+03,1.077305E-01,2.721669E-01
13:30:00,1.615976E+03,5.588324E+03,1.141012E-01,5.537824E-01,2.482799E+03,6.096934E+03,1.753060E-01,5.376269E-01,1.526806E+03,3.331049E+03,1.078050E-01,2.937315E-01,2.370511E+03,4.943745E+03,1.673775E-01,4.359388E-01,1.522876E+03,3.130845E+03,1.075275E-01,2.760775E-01
13:45:00,1.612149E+03,5.607441E+03,1.138309E-01,5.556766E-01,2.478287E+03,6.099990E+03,1.749874E-01,5.378964E-01,1.523992E+03,3.329686E+03,1.076064E-01,2.936113E-01,2.366122E+03,4.970988E+03,1.670676E-01,4.383411E-01,1.520071E+03,3.191197E+03,1.073295E-01,2.813994E-01
14:00:00,1.608412E+03,5.624740E+03,1.135671E-01,5.573908E-01,2.473877E+03,6.089314E+03,1.746760E-01,5.369550E-01,1.521243E+03,3.329306E+03,1.074123E-01,2.935778E-01,2.361833E+03,4.995664E+03,1.667648E-01,4.405170E-01,1.517331E+03,3.267036E+03,1.071360E-01,2.880868E-01
14:15:00,1.604759E+03,5.640175E+03,1.133092E-01,5.589202E-01,2.469561E+03,6.064526E+03,1.743713E-01,5.347691E-01,1.518554E+03,3.329147E+03,1.072224E-01,2.935638E-01,2.357637E+03,5.017195E+03,1.664685E-01,4.424156E-01,1.514650E+03,3.354864E+03,1.069467E-01,2.958315E-01
14:30:00,1.601185E+03,5.653651E+03,1.130568E-01,5.602556E-01,2.465335E+03,6.025494E+03,1.740729E-01,5.313273E-01,1.515922E+03,3.328708E+03,1.070365E-01,2.935250E-01,2.353529E+03,5.035461E+03,1.661784E-01,4.440263E-01,1.512026E+03,3.449988E+03,1.067614E-01,3.042195E-01
14:45:00,1.597684E+03,5.665075E+03,1.128096E-01,5.613875E-01,2.461194E+03,5.972041E+03,1.737805E-01,5.266138E-01,1.513344E+03,3.327471E+03,1.068545E-01,2.934160E-01,2.349503E+03,5.050281E+03,1.658942E-01,4.453331E-01,1.509455E+03,3.547539E+03,1.065799E-01,3.128215E-01
15:00:00,1.594251E+03,5.674329E+03,1.125672E-01,5.623044E-01,2.457134E+03,5.904039E+03,1.734938E-01,5.206174E-01,1.510816E+03,3.325014E+03,1.066760E-01,2.931993E-01,2.345557E+03,5.061392E+03,1.656156E-01,4.463129E-01,1.506936E+03,3.643100E+03,1.064020E-01,3.212481E-01
15:15:00,1.590884E+03,5.681263E+03,1.123294E-01,5.629914E-01,2.453150E+03,5.822429E+03,1.732125E-01,5.134210E-01,1.508337E+03,3.320358E+03,1.065009E-01,2.927887E-01,2.341686E+03,5.067738E+03,1.653422E-01,4.468725E-01,1.504464E+03,3.735084E+03,1.062275E-01,3.293592E-01
15:30:00,1.587577E+03,5.685684E+03,1.120960E-01,5.634294E-01,2.449239E+03,5.726911E+03,1.729364E-01,5.049983E-01,1.505903E+03,3.313442E+03,1.063291E-01,2.921789E-01,2.337886E+03,5.069477E+03,1.650739E-01,4.470259E-01,1.502039E+03,3.820219E+03,1.060562E-01,3.368665E-01
15:45:00,1.584328E+03,5.687377E+03,1.118666E-01,5.635971E-01,2.445399E+03,5.618257E+03,1.726652E-01,4.954172E-01,1.503514E+03,3.304022E+03,1.061604E-01,2.913482E-01,2.334154E+03,5.066387E+03,1.648104E-01,4.467533E-01,1.499657E+03,3.896899E+03,1.058881E-01,3.436280E-01
16:00:00,1.581135E+03,5.686109E+03,1.116411E-01,5.634713E-01,2.441625E+03,5.497977E+03,1.723987E-01,4.848109E-01,1.501168E+03,3.291804E+03,1.059947E-01,2.902709E-01,2.330488E+03,5.058237E+03,1.645515E-01,4.460347E-01,1.497318E+03,3.964294E+03,1.057229E-01,3.495709E-01
16:15:00,1.578042E+03,5.681720E+03,1.114227E-01,5.630363E-01,2.437966E+03,5.368045E+03,1.721404E-01,4.733535E-01,1.498894E+03,3.277522E+03,1.058342E-01,2.890114E-01,2.326935E+03,5.046171E+03,1.643007E-01,4.449707E-01,1.495052E+03,4.020341E+03,1.055629E-01,3.545132E-01
