"",002
"Thu 04-Feb-21  10:20:13 am"
"DHWSolarSys Sizing Export","Year"
"TimeStamp","Wthr","CZ","SCMult","Area","Vol","SSF"
"Thu 04-Feb-21  10:20:13 am","CA_SAN-JOSE-REID-HILLV_724946S_STYP20.epw",4,0.431885,17.6,26.5,0.126782
"Thu 04-Feb-21  10:20:14 am","CA_SAN-JOSE-REID-HILLV_724946S_STYP20.epw",4,0.647827,26.5,39.7,0.185044
