"",001
"Thu 04-Feb-21  10:20:18 am"
"x-dhwSolarSys-SSF","Year"
"TimeStamp","CZ","Name","SSF"
"Thu 04-Feb-21  10:20:18 am",4,"DHW Solar System",0.352
